id,asset,year,rep_period,time_block_start,time_block_end,dual_min_output_flow_with_unit_commitment
1607,CH_Nuclear,2030,7,23,23,0.0
1608,CH_Nuclear,2030,7,24,24,0.0
1609,CH_Nuclear,2030,8,1,1,0.0
1610,CH_Nuclear,2030,8,2,2,0.0
1611,CH_Nuclear,2030,8,3,3,0.0
1612,CH_Nuclear,2030,8,4,4,0.0
1613,CH_Nuclear,2030,8,5,5,0.0
1614,CH_Nuclear,2030,8,6,6,0.0
1615,CH_Nuclear,2030,8,7,7,0.0
1616,CH_Nuclear,2030,8,8,8,0.0
1617,CH_Nuclear,2030,8,9,9,0.0
1618,CH_Nuclear,2030,8,10,10,0.0
1619,CH_Nuclear,2030,8,11,11,0.0
1620,CH_Nuclear,2030,8,12,12,0.0
1621,CH_Nuclear,2030,8,13,13,0.0
1622,CH_Nuclear,2030,8,14,14,0.0
1623,CH_Nuclear,2030,8,15,15,0.0
1624,CH_Nuclear,2030,8,16,16,0.0
1625,CH_Nuclear,2030,8,17,17,0.0
1626,CH_Nuclear,2030,8,18,18,0.0
1627,CH_Nuclear,2030,8,19,19,0.0
1628,CH_Nuclear,2030,8,20,20,0.0
1629,CH_Nuclear,2030,8,21,21,0.0
1630,CH_Nuclear,2030,8,22,22,0.0
1631,CH_Nuclear,2030,8,23,23,0.0
1632,CH_Nuclear,2030,8,24,24,0.0
1633,CH_Nuclear,2030,9,1,1,0.0
1634,CH_Nuclear,2030,9,2,2,0.0
1635,CH_Nuclear,2030,9,3,3,0.0
1636,CH_Nuclear,2030,9,4,4,0.0
1637,CH_Nuclear,2030,9,5,5,0.0
1638,CH_Nuclear,2030,9,6,6,0.0
1639,CH_Nuclear,2030,9,7,7,0.0
1640,CH_Nuclear,2030,9,8,8,0.0
1641,CH_Nuclear,2030,9,9,9,0.0
1642,CH_Nuclear,2030,9,10,10,0.0
1643,CH_Nuclear,2030,9,11,11,0.0
1644,CH_Nuclear,2030,9,12,12,0.0
1645,CH_Nuclear,2030,9,13,13,0.0
1646,CH_Nuclear,2030,9,14,14,0.0
1647,CH_Nuclear,2030,9,15,15,0.0
1648,CH_Nuclear,2030,9,16,16,0.0
1649,CH_Nuclear,2030,9,17,17,0.0
1650,CH_Nuclear,2030,9,18,18,0.0
1651,CH_Nuclear,2030,9,19,19,0.0
1652,CH_Nuclear,2030,9,20,20,0.0
1653,CH_Nuclear,2030,9,21,21,0.0
1654,CH_Nuclear,2030,9,22,22,0.0
1655,CH_Nuclear,2030,9,23,23,0.0
1656,CH_Nuclear,2030,9,24,24,0.0
1657,CH_Nuclear,2030,10,1,1,0.0
1658,CH_Nuclear,2030,10,2,2,0.0
1659,CH_Nuclear,2030,10,3,3,0.0
1660,CH_Nuclear,2030,10,4,4,0.0
1661,CH_Nuclear,2030,10,5,5,0.0
1662,CH_Nuclear,2030,10,6,6,0.0
1663,CH_Nuclear,2030,10,7,7,0.0
1664,CH_Nuclear,2030,10,8,8,0.0
1665,CH_Nuclear,2030,10,9,9,0.0
1666,CH_Nuclear,2030,10,10,10,0.0
1667,CH_Nuclear,2030,10,11,11,0.0
1668,CH_Nuclear,2030,10,12,12,0.0
1669,CH_Nuclear,2030,10,13,13,0.0
1670,CH_Nuclear,2030,10,14,14,0.0
1671,CH_Nuclear,2030,10,15,15,0.0
1672,CH_Nuclear,2030,10,16,16,0.0
1673,CH_Nuclear,2030,10,17,17,0.0
1674,CH_Nuclear,2030,10,18,18,0.0
1675,CH_Nuclear,2030,10,19,19,0.0
1676,CH_Nuclear,2030,10,20,20,0.0
1677,CH_Nuclear,2030,10,21,21,0.0
1678,CH_Nuclear,2030,10,22,22,0.0
1679,CH_Nuclear,2030,10,23,23,0.0
1680,CH_Nuclear,2030,10,24,24,0.0
1681,CH_OCGT,2030,1,1,1,0.0
1682,CH_OCGT,2030,1,2,2,0.0
1683,CH_OCGT,2030,1,3,3,0.0
1684,CH_OCGT,2030,1,4,4,0.0
1685,CH_OCGT,2030,1,5,5,0.0
1686,CH_OCGT,2030,1,6,6,0.0
1687,CH_OCGT,2030,1,7,7,0.0
1688,CH_OCGT,2030,1,8,8,0.0
1689,CH_OCGT,2030,1,9,9,0.0
1690,CH_OCGT,2030,1,10,10,0.0
1691,CH_OCGT,2030,1,11,11,0.0
1692,CH_OCGT,2030,1,12,12,0.0
1693,CH_OCGT,2030,1,13,13,0.0
1694,CH_OCGT,2030,1,14,14,0.0
1695,CH_OCGT,2030,1,15,15,0.0
1696,CH_OCGT,2030,1,16,16,0.0
1697,CH_OCGT,2030,1,17,17,0.0
1698,CH_OCGT,2030,1,18,18,0.0
1699,CH_OCGT,2030,1,19,19,0.0
1700,CH_OCGT,2030,1,20,20,0.0
1701,CH_OCGT,2030,1,21,21,0.0
1702,CH_OCGT,2030,1,22,22,0.0
1703,CH_OCGT,2030,1,23,23,0.0
1704,CH_OCGT,2030,1,24,24,0.0
1705,CH_OCGT,2030,2,1,1,0.0
1706,CH_OCGT,2030,2,2,2,0.0
1707,CH_OCGT,2030,2,3,3,0.0
1708,CH_OCGT,2030,2,4,4,0.0
1709,CH_OCGT,2030,2,5,5,0.0
1710,CH_OCGT,2030,2,6,6,0.0
1711,CH_OCGT,2030,2,7,7,0.0
1712,CH_OCGT,2030,2,8,8,0.0
1713,CH_OCGT,2030,2,9,9,0.0
1714,CH_OCGT,2030,2,10,10,0.0
1715,CH_OCGT,2030,2,11,11,0.0
1716,CH_OCGT,2030,2,12,12,0.0
1717,CH_OCGT,2030,2,13,13,0.0
1718,CH_OCGT,2030,2,14,14,0.0
1719,CH_OCGT,2030,2,15,15,0.0
1720,CH_OCGT,2030,2,16,16,0.0
1721,CH_OCGT,2030,2,17,17,0.0
1722,CH_OCGT,2030,2,18,18,0.0
1723,CH_OCGT,2030,2,19,19,0.0
1724,CH_OCGT,2030,2,20,20,0.0
1725,CH_OCGT,2030,2,21,21,0.0
1726,CH_OCGT,2030,2,22,22,0.0
1727,CH_OCGT,2030,2,23,23,0.0
1728,CH_OCGT,2030,2,24,24,0.0
1729,CH_OCGT,2030,3,1,1,0.0
1730,CH_OCGT,2030,3,2,2,0.0
1731,CH_OCGT,2030,3,3,3,0.0
1732,CH_OCGT,2030,3,4,4,0.0
1733,CH_OCGT,2030,3,5,5,0.0
1734,CH_OCGT,2030,3,6,6,0.0
1735,CH_OCGT,2030,3,7,7,0.0
1736,CH_OCGT,2030,3,8,8,0.0
1737,CH_OCGT,2030,3,9,9,0.0
1738,CH_OCGT,2030,3,10,10,0.0
1739,CH_OCGT,2030,3,11,11,0.0
1740,CH_OCGT,2030,3,12,12,0.0
1741,CH_OCGT,2030,3,13,13,0.0
1742,CH_OCGT,2030,3,14,14,0.0
1743,CH_OCGT,2030,3,15,15,0.0
1744,CH_OCGT,2030,3,16,16,0.0
1745,CH_OCGT,2030,3,17,17,0.0
1746,CH_OCGT,2030,3,18,18,0.0
1747,CH_OCGT,2030,3,19,19,-0.0
1748,CH_OCGT,2030,3,20,20,-0.0
1749,CH_OCGT,2030,3,21,21,0.0
1750,CH_OCGT,2030,3,22,22,0.0
1751,CH_OCGT,2030,3,23,23,0.0
1752,CH_OCGT,2030,3,24,24,0.0
1753,CH_OCGT,2030,4,1,1,0.0
1754,CH_OCGT,2030,4,2,2,0.0
1755,CH_OCGT,2030,4,3,3,0.0
1756,CH_OCGT,2030,4,4,4,0.0
1757,CH_OCGT,2030,4,5,5,0.0
1758,CH_OCGT,2030,4,6,6,0.0
1759,CH_OCGT,2030,4,7,7,0.0
1760,CH_OCGT,2030,4,8,8,0.0
1761,CH_OCGT,2030,4,9,9,0.0
1762,CH_OCGT,2030,4,10,10,0.0
1763,CH_OCGT,2030,4,11,11,0.0
1764,CH_OCGT,2030,4,12,12,0.0
1765,CH_OCGT,2030,4,13,13,0.0
1766,CH_OCGT,2030,4,14,14,0.0
1767,CH_OCGT,2030,4,15,15,0.0
1768,CH_OCGT,2030,4,16,16,0.0
1769,CH_OCGT,2030,4,17,17,0.0
1770,CH_OCGT,2030,4,18,18,0.0
1771,CH_OCGT,2030,4,19,19,0.0
1772,CH_OCGT,2030,4,20,20,0.0
1773,CH_OCGT,2030,4,21,21,0.0
1774,CH_OCGT,2030,4,22,22,0.0
1775,CH_OCGT,2030,4,23,23,0.0
1776,CH_OCGT,2030,4,24,24,0.0
1777,CH_OCGT,2030,5,1,1,0.0
1778,CH_OCGT,2030,5,2,2,0.0
1779,CH_OCGT,2030,5,3,3,0.0
1780,CH_OCGT,2030,5,4,4,0.0
1781,CH_OCGT,2030,5,5,5,0.0
1782,CH_OCGT,2030,5,6,6,0.0
1783,CH_OCGT,2030,5,7,7,0.0
1784,CH_OCGT,2030,5,8,8,0.0
1785,CH_OCGT,2030,5,9,9,0.0
1786,CH_OCGT,2030,5,10,10,0.0
1787,CH_OCGT,2030,5,11,11,0.0
1788,CH_OCGT,2030,5,12,12,0.0
1789,CH_OCGT,2030,5,13,13,0.0
1790,CH_OCGT,2030,5,14,14,0.0
1791,CH_OCGT,2030,5,15,15,0.0
1792,CH_OCGT,2030,5,16,16,0.0
1793,CH_OCGT,2030,5,17,17,0.0
1794,CH_OCGT,2030,5,18,18,0.0
1795,CH_OCGT,2030,5,19,19,0.0
1796,CH_OCGT,2030,5,20,20,0.0
1797,CH_OCGT,2030,5,21,21,0.0
1798,CH_OCGT,2030,5,22,22,0.0
1799,CH_OCGT,2030,5,23,23,0.0
1800,CH_OCGT,2030,5,24,24,0.0
1801,CH_OCGT,2030,6,1,1,0.0
1802,CH_OCGT,2030,6,2,2,0.0
1803,CH_OCGT,2030,6,3,3,0.0
1804,CH_OCGT,2030,6,4,4,0.0
1805,CH_OCGT,2030,6,5,5,0.0
1806,CH_OCGT,2030,6,6,6,0.0
1807,CH_OCGT,2030,6,7,7,0.0
1808,CH_OCGT,2030,6,8,8,0.0
1809,CH_OCGT,2030,6,9,9,0.0
1810,CH_OCGT,2030,6,10,10,0.0
1811,CH_OCGT,2030,6,11,11,0.0
1812,CH_OCGT,2030,6,12,12,0.0
1813,CH_OCGT,2030,6,13,13,0.0
1814,CH_OCGT,2030,6,14,14,0.0
1815,CH_OCGT,2030,6,15,15,0.0
1816,CH_OCGT,2030,6,16,16,0.0
1817,CH_OCGT,2030,6,17,17,0.0
1818,CH_OCGT,2030,6,18,18,0.0
1819,CH_OCGT,2030,6,19,19,0.0
1820,CH_OCGT,2030,6,20,20,0.0
1821,CH_OCGT,2030,6,21,21,0.0
1822,CH_OCGT,2030,6,22,22,0.0
1823,CH_OCGT,2030,6,23,23,0.0
1824,CH_OCGT,2030,6,24,24,0.0
1825,CH_OCGT,2030,7,1,1,0.0
1826,CH_OCGT,2030,7,2,2,0.0
1827,CH_OCGT,2030,7,3,3,0.0
1828,CH_OCGT,2030,7,4,4,0.0
1829,CH_OCGT,2030,7,5,5,0.0
1830,CH_OCGT,2030,7,6,6,0.0
1831,CH_OCGT,2030,7,7,7,0.0
1832,CH_OCGT,2030,7,8,8,0.0
1833,CH_OCGT,2030,7,9,9,0.0
1834,CH_OCGT,2030,7,10,10,0.0
1835,CH_OCGT,2030,7,11,11,0.0
1836,CH_OCGT,2030,7,12,12,0.0
1837,CH_OCGT,2030,7,13,13,0.0
1838,CH_OCGT,2030,7,14,14,0.0
1839,CH_OCGT,2030,7,15,15,0.0
1840,CH_OCGT,2030,7,16,16,0.0
1841,CH_OCGT,2030,7,17,17,0.0
1842,CH_OCGT,2030,7,18,18,0.0
1843,CH_OCGT,2030,7,19,19,0.0
1844,CH_OCGT,2030,7,20,20,0.0
1845,CH_OCGT,2030,7,21,21,0.0
1846,CH_OCGT,2030,7,22,22,0.0
1847,CH_OCGT,2030,7,23,23,0.0
1848,CH_OCGT,2030,7,24,24,0.0
1849,CH_OCGT,2030,8,1,1,0.0
1850,CH_OCGT,2030,8,2,2,0.0
1851,CH_OCGT,2030,8,3,3,0.0
1852,CH_OCGT,2030,8,4,4,0.0
1853,CH_OCGT,2030,8,5,5,0.0
1854,CH_OCGT,2030,8,6,6,0.0
1855,CH_OCGT,2030,8,7,7,0.0
1856,CH_OCGT,2030,8,8,8,0.0
1857,CH_OCGT,2030,8,9,9,0.0
1858,CH_OCGT,2030,8,10,10,0.0
1859,CH_OCGT,2030,8,11,11,0.0
1860,CH_OCGT,2030,8,12,12,0.0
1861,CH_OCGT,2030,8,13,13,0.0
1862,CH_OCGT,2030,8,14,14,0.0
1863,CH_OCGT,2030,8,15,15,0.0
1864,CH_OCGT,2030,8,16,16,0.0
1865,CH_OCGT,2030,8,17,17,0.0
1866,CH_OCGT,2030,8,18,18,0.0
1867,CH_OCGT,2030,8,19,19,0.0
1868,CH_OCGT,2030,8,20,20,0.0
1869,CH_OCGT,2030,8,21,21,0.0
1870,CH_OCGT,2030,8,22,22,0.0
1871,CH_OCGT,2030,8,23,23,0.0
1872,CH_OCGT,2030,8,24,24,0.0
1873,CH_OCGT,2030,9,1,1,0.0
1874,CH_OCGT,2030,9,2,2,0.0
1875,CH_OCGT,2030,9,3,3,0.0
1876,CH_OCGT,2030,9,4,4,0.0
1877,CH_OCGT,2030,9,5,5,0.0
1878,CH_OCGT,2030,9,6,6,0.0
1879,CH_OCGT,2030,9,7,7,0.0
1880,CH_OCGT,2030,9,8,8,0.0
1881,CH_OCGT,2030,9,9,9,0.0
1882,CH_OCGT,2030,9,10,10,0.0
1883,CH_OCGT,2030,9,11,11,0.0
1884,CH_OCGT,2030,9,12,12,0.0
1885,CH_OCGT,2030,9,13,13,0.0
1886,CH_OCGT,2030,9,14,14,0.0
1887,CH_OCGT,2030,9,15,15,0.0
1888,CH_OCGT,2030,9,16,16,0.0
1889,CH_OCGT,2030,9,17,17,0.0
1890,CH_OCGT,2030,9,18,18,0.0
1891,CH_OCGT,2030,9,19,19,0.0
1892,CH_OCGT,2030,9,20,20,0.0
1893,CH_OCGT,2030,9,21,21,0.0
1894,CH_OCGT,2030,9,22,22,0.0
1895,CH_OCGT,2030,9,23,23,0.0
1896,CH_OCGT,2030,9,24,24,0.0
1897,CH_OCGT,2030,10,1,1,0.0
1898,CH_OCGT,2030,10,2,2,0.0
1899,CH_OCGT,2030,10,3,3,0.0
1900,CH_OCGT,2030,10,4,4,0.0
1901,CH_OCGT,2030,10,5,5,0.0
1902,CH_OCGT,2030,10,6,6,0.0
1903,CH_OCGT,2030,10,7,7,0.0
1904,CH_OCGT,2030,10,8,8,0.0
1905,CH_OCGT,2030,10,9,9,0.0
1906,CH_OCGT,2030,10,10,10,0.0
1907,CH_OCGT,2030,10,11,11,0.0
1908,CH_OCGT,2030,10,12,12,0.0
1909,CH_OCGT,2030,10,13,13,0.0
1910,CH_OCGT,2030,10,14,14,0.0
1911,CH_OCGT,2030,10,15,15,0.0
1912,CH_OCGT,2030,10,16,16,0.0
1913,CH_OCGT,2030,10,17,17,0.0
1914,CH_OCGT,2030,10,18,18,0.0
1915,CH_OCGT,2030,10,19,19,0.0
1916,CH_OCGT,2030,10,20,20,0.0
1917,CH_OCGT,2030,10,21,21,0.0
1918,CH_OCGT,2030,10,22,22,0.0
1919,CH_OCGT,2030,10,23,23,0.0
1920,CH_OCGT,2030,10,24,24,0.0
1921,DE_CCGT,2030,1,1,1,0.0
1922,DE_CCGT,2030,1,2,2,0.0
1923,DE_CCGT,2030,1,3,3,0.0
1924,DE_CCGT,2030,1,4,4,0.0
1925,DE_CCGT,2030,1,5,5,0.0
1926,DE_CCGT,2030,1,6,6,0.0
1927,DE_CCGT,2030,1,7,7,0.0
1928,DE_CCGT,2030,1,8,8,0.0
1929,DE_CCGT,2030,1,9,9,0.0
1930,DE_CCGT,2030,1,10,10,0.0
1931,DE_CCGT,2030,1,11,11,0.0
1932,DE_CCGT,2030,1,12,12,0.0
1933,DE_CCGT,2030,1,13,13,0.0
1934,DE_CCGT,2030,1,14,14,0.0
1935,DE_CCGT,2030,1,15,15,0.0
1936,DE_CCGT,2030,1,16,16,0.0
1937,DE_CCGT,2030,1,17,17,0.0
1938,DE_CCGT,2030,1,18,18,0.0
1939,DE_CCGT,2030,1,19,19,0.0
1940,DE_CCGT,2030,1,20,20,0.0
1941,DE_CCGT,2030,1,21,21,0.0
1942,DE_CCGT,2030,1,22,22,0.0
1943,DE_CCGT,2030,1,23,23,0.0
1944,DE_CCGT,2030,1,24,24,0.0
1945,DE_CCGT,2030,2,1,1,0.0
1946,DE_CCGT,2030,2,2,2,0.0
1947,DE_CCGT,2030,2,3,3,0.0
1948,DE_CCGT,2030,2,4,4,0.0
1949,DE_CCGT,2030,2,5,5,0.0
1950,DE_CCGT,2030,2,6,6,0.0
1951,DE_CCGT,2030,2,7,7,0.0
1952,DE_CCGT,2030,2,8,8,0.0
1953,DE_CCGT,2030,2,9,9,0.0
1954,DE_CCGT,2030,2,10,10,0.0
1955,DE_CCGT,2030,2,11,11,0.0
1956,DE_CCGT,2030,2,12,12,0.0
1957,DE_CCGT,2030,2,13,13,0.0
1958,DE_CCGT,2030,2,14,14,0.0
1959,DE_CCGT,2030,2,15,15,0.0
1960,DE_CCGT,2030,2,16,16,0.0
1961,DE_CCGT,2030,2,17,17,0.0
1962,DE_CCGT,2030,2,18,18,0.0
1963,DE_CCGT,2030,2,19,19,0.0
1964,DE_CCGT,2030,2,20,20,0.0
1965,DE_CCGT,2030,2,21,21,0.0
1966,DE_CCGT,2030,2,22,22,0.0
1967,DE_CCGT,2030,2,23,23,0.0
1968,DE_CCGT,2030,2,24,24,0.0
1969,DE_CCGT,2030,3,1,1,0.0
1970,DE_CCGT,2030,3,2,2,0.0
1971,DE_CCGT,2030,3,3,3,0.0
1972,DE_CCGT,2030,3,4,4,0.0
1973,DE_CCGT,2030,3,5,5,0.0
1974,DE_CCGT,2030,3,6,6,0.0
1975,DE_CCGT,2030,3,7,7,0.0
1976,DE_CCGT,2030,3,8,8,0.0
1977,DE_CCGT,2030,3,9,9,0.0
1978,DE_CCGT,2030,3,10,10,0.0
1979,DE_CCGT,2030,3,11,11,0.0
1980,DE_CCGT,2030,3,12,12,0.0
1981,DE_CCGT,2030,3,13,13,0.0
1982,DE_CCGT,2030,3,14,14,0.0
1983,DE_CCGT,2030,3,15,15,0.0
1984,DE_CCGT,2030,3,16,16,0.0
1985,DE_CCGT,2030,3,17,17,0.0
1986,DE_CCGT,2030,3,18,18,0.0
1987,DE_CCGT,2030,3,19,19,0.0
1988,DE_CCGT,2030,3,20,20,0.0
1989,DE_CCGT,2030,3,21,21,0.0
1990,DE_CCGT,2030,3,22,22,0.0
1991,DE_CCGT,2030,3,23,23,0.0
1992,DE_CCGT,2030,3,24,24,0.0
1993,DE_CCGT,2030,4,1,1,0.0
1994,DE_CCGT,2030,4,2,2,0.0
1995,DE_CCGT,2030,4,3,3,0.0
1996,DE_CCGT,2030,4,4,4,0.0
1997,DE_CCGT,2030,4,5,5,0.0
1998,DE_CCGT,2030,4,6,6,0.0
1999,DE_CCGT,2030,4,7,7,0.0
2000,DE_CCGT,2030,4,8,8,0.0
2001,DE_CCGT,2030,4,9,9,0.0
2002,DE_CCGT,2030,4,10,10,0.0
2003,DE_CCGT,2030,4,11,11,0.0
2004,DE_CCGT,2030,4,12,12,0.0
2005,DE_CCGT,2030,4,13,13,0.0
2006,DE_CCGT,2030,4,14,14,0.0
2007,DE_CCGT,2030,4,15,15,0.0
2008,DE_CCGT,2030,4,16,16,0.0
2009,DE_CCGT,2030,4,17,17,0.0
2010,DE_CCGT,2030,4,18,18,0.0
2011,DE_CCGT,2030,4,19,19,0.0
2012,DE_CCGT,2030,4,20,20,0.0
2013,DE_CCGT,2030,4,21,21,0.0
2014,DE_CCGT,2030,4,22,22,0.0
2015,DE_CCGT,2030,4,23,23,0.0
2016,DE_CCGT,2030,4,24,24,0.0
2017,DE_CCGT,2030,5,1,1,0.0
2018,DE_CCGT,2030,5,2,2,0.0
2019,DE_CCGT,2030,5,3,3,0.0
2020,DE_CCGT,2030,5,4,4,0.0
2021,DE_CCGT,2030,5,5,5,0.0
2022,DE_CCGT,2030,5,6,6,0.0
2023,DE_CCGT,2030,5,7,7,0.0
2024,DE_CCGT,2030,5,8,8,0.0
2025,DE_CCGT,2030,5,9,9,0.0
2026,DE_CCGT,2030,5,10,10,0.0
2027,DE_CCGT,2030,5,11,11,0.0
2028,DE_CCGT,2030,5,12,12,0.0
2029,DE_CCGT,2030,5,13,13,0.0
2030,DE_CCGT,2030,5,14,14,0.0
2031,DE_CCGT,2030,5,15,15,0.0
2032,DE_CCGT,2030,5,16,16,0.0
2033,DE_CCGT,2030,5,17,17,0.0
2034,DE_CCGT,2030,5,18,18,0.0
2035,DE_CCGT,2030,5,19,19,0.0
2036,DE_CCGT,2030,5,20,20,0.0
2037,DE_CCGT,2030,5,21,21,0.0
2038,DE_CCGT,2030,5,22,22,0.0
2039,DE_CCGT,2030,5,23,23,0.0
2040,DE_CCGT,2030,5,24,24,0.0
2041,DE_CCGT,2030,6,1,1,0.0
2042,DE_CCGT,2030,6,2,2,0.0
2043,DE_CCGT,2030,6,3,3,0.0
2044,DE_CCGT,2030,6,4,4,0.0
2045,DE_CCGT,2030,6,5,5,0.0
2046,DE_CCGT,2030,6,6,6,0.0
2047,DE_CCGT,2030,6,7,7,0.0
2048,DE_CCGT,2030,6,8,8,0.0
2049,DE_CCGT,2030,6,9,9,0.0
2050,DE_CCGT,2030,6,10,10,0.0
2051,DE_CCGT,2030,6,11,11,0.0
2052,DE_CCGT,2030,6,12,12,0.0
2053,DE_CCGT,2030,6,13,13,0.0
2054,DE_CCGT,2030,6,14,14,0.0
2055,DE_CCGT,2030,6,15,15,0.0
2056,DE_CCGT,2030,6,16,16,0.0
2057,DE_CCGT,2030,6,17,17,0.0
2058,DE_CCGT,2030,6,18,18,0.0
2059,DE_CCGT,2030,6,19,19,0.0
2060,DE_CCGT,2030,6,20,20,0.0
2061,DE_CCGT,2030,6,21,21,0.0
2062,DE_CCGT,2030,6,22,22,0.0
2063,DE_CCGT,2030,6,23,23,0.0
2064,DE_CCGT,2030,6,24,24,0.0
2065,DE_CCGT,2030,7,1,1,0.0
2066,DE_CCGT,2030,7,2,2,0.0
2067,DE_CCGT,2030,7,3,3,0.0
2068,DE_CCGT,2030,7,4,4,0.0
2069,DE_CCGT,2030,7,5,5,0.0
2070,DE_CCGT,2030,7,6,6,0.0
2071,DE_CCGT,2030,7,7,7,0.0
2072,DE_CCGT,2030,7,8,8,0.0
2073,DE_CCGT,2030,7,9,9,0.0
2074,DE_CCGT,2030,7,10,10,0.0
2075,DE_CCGT,2030,7,11,11,0.0
2076,DE_CCGT,2030,7,12,12,0.0
2077,DE_CCGT,2030,7,13,13,0.0
2078,DE_CCGT,2030,7,14,14,0.0
2079,DE_CCGT,2030,7,15,15,0.0
2080,DE_CCGT,2030,7,16,16,0.0
2081,DE_CCGT,2030,7,17,17,0.0
2082,DE_CCGT,2030,7,18,18,0.0
2083,DE_CCGT,2030,7,19,19,0.0
2084,DE_CCGT,2030,7,20,20,0.0
2085,DE_CCGT,2030,7,21,21,0.0
2086,DE_CCGT,2030,7,22,22,0.0
2087,DE_CCGT,2030,7,23,23,0.0
2088,DE_CCGT,2030,7,24,24,0.0
2089,DE_CCGT,2030,8,1,1,0.0
2090,DE_CCGT,2030,8,2,2,0.0
2091,DE_CCGT,2030,8,3,3,0.0
2092,DE_CCGT,2030,8,4,4,0.0
2093,DE_CCGT,2030,8,5,5,0.0
2094,DE_CCGT,2030,8,6,6,0.0
2095,DE_CCGT,2030,8,7,7,0.0
2096,DE_CCGT,2030,8,8,8,0.0
2097,DE_CCGT,2030,8,9,9,0.0
2098,DE_CCGT,2030,8,10,10,0.0
2099,DE_CCGT,2030,8,11,11,0.0
2100,DE_CCGT,2030,8,12,12,0.0
2101,DE_CCGT,2030,8,13,13,0.0
2102,DE_CCGT,2030,8,14,14,0.0
2103,DE_CCGT,2030,8,15,15,0.0
2104,DE_CCGT,2030,8,16,16,0.0
2105,DE_CCGT,2030,8,17,17,0.0
2106,DE_CCGT,2030,8,18,18,0.0
2107,DE_CCGT,2030,8,19,19,0.0
2108,DE_CCGT,2030,8,20,20,0.0
2109,DE_CCGT,2030,8,21,21,0.0
2110,DE_CCGT,2030,8,22,22,0.0
2111,DE_CCGT,2030,8,23,23,0.0
2112,DE_CCGT,2030,8,24,24,0.0
2113,DE_CCGT,2030,9,1,1,0.0
2114,DE_CCGT,2030,9,2,2,0.0
2115,DE_CCGT,2030,9,3,3,0.0
2116,DE_CCGT,2030,9,4,4,0.0
2117,DE_CCGT,2030,9,5,5,0.0
2118,DE_CCGT,2030,9,6,6,0.0
2119,DE_CCGT,2030,9,7,7,0.0
2120,DE_CCGT,2030,9,8,8,0.0
2121,DE_CCGT,2030,9,9,9,0.0
2122,DE_CCGT,2030,9,10,10,0.0
2123,DE_CCGT,2030,9,11,11,0.0
2124,DE_CCGT,2030,9,12,12,0.0
2125,DE_CCGT,2030,9,13,13,0.0
2126,DE_CCGT,2030,9,14,14,0.0
2127,DE_CCGT,2030,9,15,15,0.0
2128,DE_CCGT,2030,9,16,16,0.0
2129,DE_CCGT,2030,9,17,17,0.0
2130,DE_CCGT,2030,9,18,18,0.0
2131,DE_CCGT,2030,9,19,19,0.0
2132,DE_CCGT,2030,9,20,20,0.0
2133,DE_CCGT,2030,9,21,21,0.0
2134,DE_CCGT,2030,9,22,22,0.0
2135,DE_CCGT,2030,9,23,23,0.0
2136,DE_CCGT,2030,9,24,24,0.0
2137,DE_CCGT,2030,10,1,1,0.0
2138,DE_CCGT,2030,10,2,2,0.0
2139,DE_CCGT,2030,10,3,3,0.0
2140,DE_CCGT,2030,10,4,4,0.0
2141,DE_CCGT,2030,10,5,5,0.0
2142,DE_CCGT,2030,10,6,6,0.0
2143,DE_CCGT,2030,10,7,7,0.0
2144,DE_CCGT,2030,10,8,8,0.0
2145,DE_CCGT,2030,10,9,9,0.0
2146,DE_CCGT,2030,10,10,10,0.0
2147,DE_CCGT,2030,10,11,11,0.0
2148,DE_CCGT,2030,10,12,12,0.0
2149,DE_CCGT,2030,10,13,13,0.0
2150,DE_CCGT,2030,10,14,14,0.0
2151,DE_CCGT,2030,10,15,15,0.0
2152,DE_CCGT,2030,10,16,16,0.0
2153,DE_CCGT,2030,10,17,17,0.0
2154,DE_CCGT,2030,10,18,18,0.0
2155,DE_CCGT,2030,10,19,19,0.0
2156,DE_CCGT,2030,10,20,20,0.0
2157,DE_CCGT,2030,10,21,21,0.0
2158,DE_CCGT,2030,10,22,22,0.0
2159,DE_CCGT,2030,10,23,23,0.0
2160,DE_CCGT,2030,10,24,24,0.0
2161,DE_Coal,2030,1,1,1,0.0
2162,DE_Coal,2030,1,2,2,0.0
2163,DE_Coal,2030,1,3,3,0.0
2164,DE_Coal,2030,1,4,4,0.0
2165,DE_Coal,2030,1,5,5,0.0
2166,DE_Coal,2030,1,6,6,0.0
2167,DE_Coal,2030,1,7,7,0.0
2168,DE_Coal,2030,1,8,8,0.0
2169,DE_Coal,2030,1,9,9,0.0
2170,DE_Coal,2030,1,10,10,0.0
2171,DE_Coal,2030,1,11,11,0.0
2172,DE_Coal,2030,1,12,12,0.0
2173,DE_Coal,2030,1,13,13,0.0
2174,DE_Coal,2030,1,14,14,0.0
2175,DE_Coal,2030,1,15,15,0.0
2176,DE_Coal,2030,1,16,16,0.0
2177,DE_Coal,2030,1,17,17,0.0
2178,DE_Coal,2030,1,18,18,0.0
2179,DE_Coal,2030,1,19,19,0.0
2180,DE_Coal,2030,1,20,20,0.0
2181,DE_Coal,2030,1,21,21,0.0
2182,DE_Coal,2030,1,22,22,0.0
2183,DE_Coal,2030,1,23,23,0.0
2184,DE_Coal,2030,1,24,24,0.0
2185,DE_Coal,2030,2,1,1,0.0
