id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
148,BE_Balance,2030,7,4,4,0.6549
149,BE_Balance,2030,7,5,5,1.221
150,BE_Balance,2030,7,6,6,1.8869999999999998
151,BE_Balance,2030,7,7,7,1.8869999999999998
152,BE_Balance,2030,7,8,8,1.8869999999999998
153,BE_Balance,2030,7,9,9,1.8869999999999998
154,BE_Balance,2030,7,10,10,1.8869999999999998
155,BE_Balance,2030,7,11,11,1.8869999999999998
156,BE_Balance,2030,7,12,12,1.8869999999999998
157,BE_Balance,2030,7,13,13,1.8869999999999998
158,BE_Balance,2030,7,14,14,1.4254999999999989
159,BE_Balance,2030,7,15,15,1.4254999999999989
160,BE_Balance,2030,7,16,16,1.4254999999999989
161,BE_Balance,2030,7,17,17,1.8869999999999998
162,BE_Balance,2030,7,18,18,7.374065705666303
163,BE_Balance,2030,7,19,19,20.095131411332606
164,BE_Balance,2030,7,20,20,1.8869999999999998
165,BE_Balance,2030,7,21,21,1.8869999999999998
166,BE_Balance,2030,7,22,22,1.221
167,BE_Balance,2030,7,23,23,0.6549
168,BE_Balance,2030,7,24,24,0.6549
169,BE_Balance,2030,8,1,1,0.062
170,BE_Balance,2030,8,2,2,0.062
171,BE_Balance,2030,8,3,3,0.062
172,BE_Balance,2030,8,4,4,0.062
173,BE_Balance,2030,8,5,5,0.062
174,BE_Balance,2030,8,6,6,0.062
175,BE_Balance,2030,8,7,7,0.062
176,BE_Balance,2030,8,8,8,0.062
177,BE_Balance,2030,8,9,9,0.062
178,BE_Balance,2030,8,10,10,0.062
179,BE_Balance,2030,8,11,11,0.062
180,BE_Balance,2030,8,12,12,0.062
181,BE_Balance,2030,8,13,13,0.062
182,BE_Balance,2030,8,14,14,0.062
183,BE_Balance,2030,8,15,15,0.062
184,BE_Balance,2030,8,16,16,0.062
185,BE_Balance,2030,8,17,17,0.062
186,BE_Balance,2030,8,18,18,0.062
187,BE_Balance,2030,8,19,19,0.062
188,BE_Balance,2030,8,20,20,0.5487
189,BE_Balance,2030,8,21,21,0.5487
190,BE_Balance,2030,8,22,22,0.062
191,BE_Balance,2030,8,23,23,0.062
192,BE_Balance,2030,8,24,24,0.062
193,BE_Balance,2030,9,1,1,0.08600000000000001
194,BE_Balance,2030,9,2,2,0.08600000000000001
195,BE_Balance,2030,9,3,3,0.08600000000000001
196,BE_Balance,2030,9,4,4,0.08600000000000001
197,BE_Balance,2030,9,5,5,0.08600000000000001
198,BE_Balance,2030,9,6,6,0.08600000000000001
199,BE_Balance,2030,9,7,7,0.08600000000000001
200,BE_Balance,2030,9,8,8,0.08600000000000001
201,BE_Balance,2030,9,9,9,0.08600000000000001
202,BE_Balance,2030,9,10,10,0.08600000000000001
203,BE_Balance,2030,9,11,11,0.08600000000000001
204,BE_Balance,2030,9,12,12,0.7611
205,BE_Balance,2030,9,13,13,0.08600000000000001
206,BE_Balance,2030,9,14,14,0.08600000000000001
207,BE_Balance,2030,9,15,15,0.08600000000000001
208,BE_Balance,2030,9,16,16,0.08600000000000001
209,BE_Balance,2030,9,17,17,0.08600000000000001
210,BE_Balance,2030,9,18,18,0.7611
211,BE_Balance,2030,9,19,19,0.7611
212,BE_Balance,2030,9,20,20,0.7611
213,BE_Balance,2030,9,21,21,0.7611
214,BE_Balance,2030,9,22,22,0.7611
215,BE_Balance,2030,9,23,23,0.7611
216,BE_Balance,2030,9,24,24,0.08600000000000001
217,BE_Balance,2030,10,1,1,1.518
218,BE_Balance,2030,10,2,2,1.518
219,BE_Balance,2030,10,3,3,0.8142
220,BE_Balance,2030,10,4,4,0.8142
221,BE_Balance,2030,10,5,5,1.518
222,BE_Balance,2030,10,6,6,1.518
223,BE_Balance,2030,10,7,7,1.518
224,BE_Balance,2030,10,8,8,1.518
225,BE_Balance,2030,10,9,9,1.518
226,BE_Balance,2030,10,10,10,1.518
227,BE_Balance,2030,10,11,11,1.518
228,BE_Balance,2030,10,12,12,1.518
229,BE_Balance,2030,10,13,13,1.518
230,BE_Balance,2030,10,14,14,1.518
231,BE_Balance,2030,10,15,15,1.518
232,BE_Balance,2030,10,16,16,2.3459999999999996
233,BE_Balance,2030,10,17,17,2.3459999999999996
234,BE_Balance,2030,10,18,18,2.3459999999999996
235,BE_Balance,2030,10,19,19,2.3459999999999996
236,BE_Balance,2030,10,20,20,2.3459999999999996
237,BE_Balance,2030,10,21,21,1.518
238,BE_Balance,2030,10,22,22,1.518
239,BE_Balance,2030,10,23,23,1.518
240,BE_Balance,2030,10,24,24,0.8142
241,CH_Balance,2030,1,1,1,0.9381
242,CH_Balance,2030,1,2,2,0.9381
243,CH_Balance,2030,1,3,3,0.9381
244,CH_Balance,2030,1,4,4,0.9381
245,CH_Balance,2030,1,5,5,0.9381
246,CH_Balance,2030,1,6,6,1.749
247,CH_Balance,2030,1,7,7,1.749
248,CH_Balance,2030,1,8,8,1.749
249,CH_Balance,2030,1,9,9,0.9381
250,CH_Balance,2030,1,10,10,0.9381
251,CH_Balance,2030,1,11,11,0.9381
252,CH_Balance,2030,1,12,12,0.9381
253,CH_Balance,2030,1,13,13,0.9381
254,CH_Balance,2030,1,14,14,0.9381
255,CH_Balance,2030,1,15,15,0.9381
256,CH_Balance,2030,1,16,16,0.9381
257,CH_Balance,2030,1,17,17,0.9381
258,CH_Balance,2030,1,18,18,0.9381
259,CH_Balance,2030,1,19,19,0.9381
260,CH_Balance,2030,1,20,20,0.9381
261,CH_Balance,2030,1,21,21,0.9381
262,CH_Balance,2030,1,22,22,0.9381
263,CH_Balance,2030,1,23,23,0.9381
264,CH_Balance,2030,1,24,24,0.9381
265,CH_Balance,2030,2,1,1,0.5841000000000001
266,CH_Balance,2030,2,2,2,0.5841000000000001
267,CH_Balance,2030,2,3,3,0.5841000000000001
268,CH_Balance,2030,2,4,4,0.5841000000000001
269,CH_Balance,2030,2,5,5,0.5841000000000001
270,CH_Balance,2030,2,6,6,0.5841000000000001
271,CH_Balance,2030,2,7,7,0.5841000000000001
272,CH_Balance,2030,2,8,8,0.5841000000000001
273,CH_Balance,2030,2,9,9,0.5841000000000001
274,CH_Balance,2030,2,10,10,0.5841000000000001
275,CH_Balance,2030,2,11,11,0.5841000000000001
276,CH_Balance,2030,2,12,12,0.5841000000000001
277,CH_Balance,2030,2,13,13,0.5841000000000001
278,CH_Balance,2030,2,14,14,0.5841000000000001
279,CH_Balance,2030,2,15,15,0.5841000000000001
280,CH_Balance,2030,2,16,16,0.5841000000000001
281,CH_Balance,2030,2,17,17,0.5841000000000001
282,CH_Balance,2030,2,18,18,0.5841000000000001
283,CH_Balance,2030,2,19,19,0.5841000000000001
284,CH_Balance,2030,2,20,20,0.5841000000000001
285,CH_Balance,2030,2,21,21,0.5841000000000001
286,CH_Balance,2030,2,22,22,0.5841000000000001
287,CH_Balance,2030,2,23,23,0.5841000000000001
288,CH_Balance,2030,2,24,24,0.5841000000000001
289,CH_Balance,2030,3,1,1,1.4789999999999999
290,CH_Balance,2030,3,2,2,1.4789999999999999
291,CH_Balance,2030,3,3,3,1.4789999999999999
292,CH_Balance,2030,3,4,4,1.4789999999999999
293,CH_Balance,2030,3,5,5,1.4789999999999999
294,CH_Balance,2030,3,6,6,1.4789999999999999
295,CH_Balance,2030,3,7,7,1.4789999999999999
296,CH_Balance,2030,3,8,8,1.4789999999999999
297,CH_Balance,2030,3,9,9,1.4789999999999999
298,CH_Balance,2030,3,10,10,0.5133
299,CH_Balance,2030,3,11,11,0.5133
300,CH_Balance,2030,3,12,12,0.5133
301,CH_Balance,2030,3,13,13,0.5133
302,CH_Balance,2030,3,14,14,0.5133
303,CH_Balance,2030,3,15,15,0.5133
304,CH_Balance,2030,3,16,16,0.5133
305,CH_Balance,2030,3,17,17,0.5133
306,CH_Balance,2030,3,18,18,1.4789999999999999
307,CH_Balance,2030,3,19,19,1.4789999999999999
308,CH_Balance,2030,3,20,20,1.4789999999999999
309,CH_Balance,2030,3,21,21,1.4789999999999999
310,CH_Balance,2030,3,22,22,1.4789999999999999
311,CH_Balance,2030,3,23,23,1.4789999999999999
312,CH_Balance,2030,3,24,24,0.5133
313,CH_Balance,2030,4,1,1,0.4071
314,CH_Balance,2030,4,2,2,0.4071
315,CH_Balance,2030,4,3,3,0.4071
316,CH_Balance,2030,4,4,4,0.4071
317,CH_Balance,2030,4,5,5,0.4071
318,CH_Balance,2030,4,6,6,0.5537999999999976
319,CH_Balance,2030,4,7,7,0.5537999999999976
320,CH_Balance,2030,4,8,8,0.5537999999999976
321,CH_Balance,2030,4,9,9,0.5537999999999976
322,CH_Balance,2030,4,10,10,0.4071
323,CH_Balance,2030,4,11,11,0.4071
324,CH_Balance,2030,4,12,12,0.4071
325,CH_Balance,2030,4,13,13,0.4071
326,CH_Balance,2030,4,14,14,0.4071
327,CH_Balance,2030,4,15,15,0.4071
328,CH_Balance,2030,4,16,16,0.4071
329,CH_Balance,2030,4,17,17,0.4071
330,CH_Balance,2030,4,18,18,0.4071
331,CH_Balance,2030,4,19,19,0.4071
332,CH_Balance,2030,4,20,20,0.4071
333,CH_Balance,2030,4,21,21,0.4071
334,CH_Balance,2030,4,22,22,0.4071
335,CH_Balance,2030,4,23,23,0.4071
336,CH_Balance,2030,4,24,24,0.4071
337,CH_Balance,2030,5,1,1,0.9204
338,CH_Balance,2030,5,2,2,0.9204
339,CH_Balance,2030,5,3,3,0.9204
340,CH_Balance,2030,5,4,4,0.9204
341,CH_Balance,2030,5,5,5,0.9204
342,CH_Balance,2030,5,6,6,0.9204
343,CH_Balance,2030,5,7,7,0.9204
344,CH_Balance,2030,5,8,8,0.9204
345,CH_Balance,2030,5,9,9,0.9204
346,CH_Balance,2030,5,10,10,0.9204
347,CH_Balance,2030,5,11,11,0.9204
348,CH_Balance,2030,5,12,12,0.9204
349,CH_Balance,2030,5,13,13,0.9204
350,CH_Balance,2030,5,14,14,0.9204
351,CH_Balance,2030,5,15,15,0.9204
352,CH_Balance,2030,5,16,16,0.9204
353,CH_Balance,2030,5,17,17,0.9204
354,CH_Balance,2030,5,18,18,0.9204
355,CH_Balance,2030,5,19,19,0.9204
356,CH_Balance,2030,5,20,20,0.9204
357,CH_Balance,2030,5,21,21,0.9204
358,CH_Balance,2030,5,22,22,0.9204
359,CH_Balance,2030,5,23,23,0.9204
360,CH_Balance,2030,5,24,24,0.9204
361,CH_Balance,2030,6,1,1,0.3186
362,CH_Balance,2030,6,2,2,0.3186
363,CH_Balance,2030,6,3,3,0.3186
364,CH_Balance,2030,6,4,4,0.3186
365,CH_Balance,2030,6,5,5,0.3186
366,CH_Balance,2030,6,6,6,0.3186
367,CH_Balance,2030,6,7,7,0.3186
368,CH_Balance,2030,6,8,8,0.3186
369,CH_Balance,2030,6,9,9,0.3186
370,CH_Balance,2030,6,10,10,0.3186
371,CH_Balance,2030,6,11,11,0.3186
372,CH_Balance,2030,6,12,12,0.3186
373,CH_Balance,2030,6,13,13,0.3186
374,CH_Balance,2030,6,14,14,0.3186
375,CH_Balance,2030,6,15,15,0.3186
376,CH_Balance,2030,6,16,16,0.3186
377,CH_Balance,2030,6,17,17,0.3186
378,CH_Balance,2030,6,18,18,0.3186
379,CH_Balance,2030,6,19,19,0.3186
380,CH_Balance,2030,6,20,20,0.3186
381,CH_Balance,2030,6,21,21,0.3186
382,CH_Balance,2030,6,22,22,0.3186
383,CH_Balance,2030,6,23,23,0.3186
384,CH_Balance,2030,6,24,24,0.3186
385,CH_Balance,2030,7,1,1,1.221
386,CH_Balance,2030,7,2,2,0.6549
387,CH_Balance,2030,7,3,3,0.6549
388,CH_Balance,2030,7,4,4,0.6549
389,CH_Balance,2030,7,5,5,1.221
390,CH_Balance,2030,7,6,6,1.8869999999999998
391,CH_Balance,2030,7,7,7,1.8869999999999998
392,CH_Balance,2030,7,8,8,1.8869999999999998
393,CH_Balance,2030,7,9,9,1.8869999999999998
394,CH_Balance,2030,7,10,10,1.8869999999999998
395,CH_Balance,2030,7,11,11,0.6549
396,CH_Balance,2030,7,12,12,0.6549
397,CH_Balance,2030,7,13,13,0.6549
398,CH_Balance,2030,7,14,14,0.6549
399,CH_Balance,2030,7,15,15,0.6549
400,CH_Balance,2030,7,16,16,0.6549
401,CH_Balance,2030,7,17,17,0.6549
402,CH_Balance,2030,7,18,18,7.374065705666304
403,CH_Balance,2030,7,19,19,20.095131411332606
404,CH_Balance,2030,7,20,20,1.8869999999999998
405,CH_Balance,2030,7,21,21,1.8869999999999998
406,CH_Balance,2030,7,22,22,1.8869999999999998
407,CH_Balance,2030,7,23,23,1.8869999999999998
408,CH_Balance,2030,7,24,24,1.221
409,CH_Balance,2030,8,1,1,0.5487
410,CH_Balance,2030,8,2,2,0.5487
411,CH_Balance,2030,8,3,3,0.5487
412,CH_Balance,2030,8,4,4,0.5487
413,CH_Balance,2030,8,5,5,0.5487
414,CH_Balance,2030,8,6,6,0.5487
415,CH_Balance,2030,8,7,7,0.5487
416,CH_Balance,2030,8,8,8,0.5487
417,CH_Balance,2030,8,9,9,0.5487
418,CH_Balance,2030,8,10,10,0.5487
419,CH_Balance,2030,8,11,11,0.062
420,CH_Balance,2030,8,12,12,0.062
421,CH_Balance,2030,8,13,13,0.062
422,CH_Balance,2030,8,14,14,0.062
423,CH_Balance,2030,8,15,15,0.062
424,CH_Balance,2030,8,16,16,0.062
425,CH_Balance,2030,8,17,17,0.5487
426,CH_Balance,2030,8,18,18,0.5487
427,CH_Balance,2030,8,19,19,0.5487
428,CH_Balance,2030,8,20,20,0.5487
429,CH_Balance,2030,8,21,21,0.5487
430,CH_Balance,2030,8,22,22,0.5487
431,CH_Balance,2030,8,23,23,0.5487
432,CH_Balance,2030,8,24,24,0.5487
433,CH_Balance,2030,9,1,1,0.7611
434,CH_Balance,2030,9,2,2,0.7611
435,CH_Balance,2030,9,3,3,0.7611
436,CH_Balance,2030,9,4,4,0.7611
437,CH_Balance,2030,9,5,5,0.7611
438,CH_Balance,2030,9,6,6,0.7611
439,CH_Balance,2030,9,7,7,0.7611
440,CH_Balance,2030,9,8,8,0.7611
441,CH_Balance,2030,9,9,9,0.7611
442,CH_Balance,2030,9,10,10,0.7611
443,CH_Balance,2030,9,11,11,0.7611
444,CH_Balance,2030,9,12,12,0.7611
445,CH_Balance,2030,9,13,13,0.08600000000000001
446,CH_Balance,2030,9,14,14,0.08600000000000001
447,CH_Balance,2030,9,15,15,0.08600000000000001
448,CH_Balance,2030,9,16,16,0.08600000000000001
449,CH_Balance,2030,9,17,17,0.08600000000000001
450,CH_Balance,2030,9,18,18,1.4362
451,CH_Balance,2030,9,19,19,0.7611
452,CH_Balance,2030,9,20,20,0.7611
453,CH_Balance,2030,9,21,21,0.7611
454,CH_Balance,2030,9,22,22,0.7611
455,CH_Balance,2030,9,23,23,0.7611
456,CH_Balance,2030,9,24,24,0.7611
457,CH_Balance,2030,10,1,1,1.518
458,CH_Balance,2030,10,2,2,1.518
459,CH_Balance,2030,10,3,3,1.518
460,CH_Balance,2030,10,4,4,1.518
461,CH_Balance,2030,10,5,5,1.518
462,CH_Balance,2030,10,6,6,1.518
463,CH_Balance,2030,10,7,7,2.3459999999999996
464,CH_Balance,2030,10,8,8,2.3459999999999996
465,CH_Balance,2030,10,9,9,2.3459999999999996
466,CH_Balance,2030,10,10,10,1.518
467,CH_Balance,2030,10,11,11,1.518
468,CH_Balance,2030,10,12,12,0.8142
469,CH_Balance,2030,10,13,13,0.8142
470,CH_Balance,2030,10,14,14,0.8142
471,CH_Balance,2030,10,15,15,0.8142
472,CH_Balance,2030,10,16,16,0.8142
473,CH_Balance,2030,10,17,17,1.518
474,CH_Balance,2030,10,18,18,2.3459999999999996
475,CH_Balance,2030,10,19,19,2.3459999999999996
476,CH_Balance,2030,10,20,20,2.3459999999999996
477,CH_Balance,2030,10,21,21,1.518
478,CH_Balance,2030,10,22,22,1.518
479,CH_Balance,2030,10,23,23,1.518
480,CH_Balance,2030,10,24,24,0.8142
481,DE_Balance,2030,1,1,1,0.9381
482,DE_Balance,2030,1,2,2,0.9381
483,DE_Balance,2030,1,3,3,0.9381
484,DE_Balance,2030,1,4,4,0.9381
485,DE_Balance,2030,1,5,5,0.9381
486,DE_Balance,2030,1,6,6,1.749
487,DE_Balance,2030,1,7,7,1.749
488,DE_Balance,2030,1,8,8,1.749
489,DE_Balance,2030,1,9,9,1.749
490,DE_Balance,2030,1,10,10,1.749
491,DE_Balance,2030,1,11,11,1.749
492,DE_Balance,2030,1,12,12,1.749
493,DE_Balance,2030,1,13,13,0.9381
494,DE_Balance,2030,1,14,14,0.9381
495,DE_Balance,2030,1,15,15,0.9381
496,DE_Balance,2030,1,16,16,0.9381
497,DE_Balance,2030,1,17,17,0.9381
498,DE_Balance,2030,1,18,18,1.749
499,DE_Balance,2030,1,19,19,1.749
500,DE_Balance,2030,1,20,20,1.749
501,DE_Balance,2030,1,21,21,0.9381
502,DE_Balance,2030,1,22,22,0.9381
503,DE_Balance,2030,1,23,23,0.9381
504,DE_Balance,2030,1,24,24,0.9381
505,DE_Balance,2030,2,1,1,0.14310000000000156
506,DE_Balance,2030,2,2,2,0.5841000000000001
507,DE_Balance,2030,2,3,3,0.5841000000000001
508,DE_Balance,2030,2,4,4,0.5841000000000001
509,DE_Balance,2030,2,5,5,0.5841000000000001
510,DE_Balance,2030,2,6,6,0.5841000000000001
511,DE_Balance,2030,2,7,7,0.5841000000000001
512,DE_Balance,2030,2,8,8,0.5841000000000001
513,DE_Balance,2030,2,9,9,0.5841000000000001
514,DE_Balance,2030,2,10,10,0.5841000000000001
515,DE_Balance,2030,2,11,11,0.5841000000000001
516,DE_Balance,2030,2,12,12,0.5841000000000001
517,DE_Balance,2030,2,13,13,0.5841000000000001
518,DE_Balance,2030,2,14,14,0.5841000000000001
519,DE_Balance,2030,2,15,15,0.5841000000000001
520,DE_Balance,2030,2,16,16,0.5841000000000001
521,DE_Balance,2030,2,17,17,0.5841000000000001
522,DE_Balance,2030,2,18,18,0.5841000000000001
523,DE_Balance,2030,2,19,19,0.5841000000000001
524,DE_Balance,2030,2,20,20,0.5841000000000001
525,DE_Balance,2030,2,21,21,0.5841000000000001
526,DE_Balance,2030,2,22,22,0.5841000000000001
527,DE_Balance,2030,2,23,23,0.5841000000000001
528,DE_Balance,2030,2,24,24,0.5841000000000001
529,DE_Balance,2030,3,1,1,0.058
530,DE_Balance,2030,3,2,2,0.058
531,DE_Balance,2030,3,3,3,0.058
532,DE_Balance,2030,3,4,4,0.058
533,DE_Balance,2030,3,5,5,0.058
534,DE_Balance,2030,3,6,6,0.058
535,DE_Balance,2030,3,7,7,0.058
536,DE_Balance,2030,3,8,8,0.058
537,DE_Balance,2030,3,9,9,0.058
538,DE_Balance,2030,3,10,10,0.058
539,DE_Balance,2030,3,11,11,0.058
540,DE_Balance,2030,3,12,12,0.5133
541,DE_Balance,2030,3,13,13,0.5133
542,DE_Balance,2030,3,14,14,0.5133
543,DE_Balance,2030,3,15,15,0.5133
544,DE_Balance,2030,3,16,16,0.5133
545,DE_Balance,2030,3,17,17,0.5133
546,DE_Balance,2030,3,18,18,0.5133
547,DE_Balance,2030,3,19,19,0.5133
548,DE_Balance,2030,3,20,20,0.5133
549,DE_Balance,2030,3,21,21,0.058
550,DE_Balance,2030,3,22,22,0.058
551,DE_Balance,2030,3,23,23,0.058
552,DE_Balance,2030,3,24,24,0.058
553,DE_Balance,2030,4,1,1,0.4071
554,DE_Balance,2030,4,2,2,0.4071
555,DE_Balance,2030,4,3,3,0.4071
556,DE_Balance,2030,4,4,4,0.4071
557,DE_Balance,2030,4,5,5,0.4071
558,DE_Balance,2030,4,6,6,0.4071
559,DE_Balance,2030,4,7,7,0.4071
560,DE_Balance,2030,4,8,8,0.4071
561,DE_Balance,2030,4,9,9,0.4071
562,DE_Balance,2030,4,10,10,0.4071
563,DE_Balance,2030,4,11,11,0.4071
564,DE_Balance,2030,4,12,12,0.4071
565,DE_Balance,2030,4,13,13,0.4071
566,DE_Balance,2030,4,14,14,0.4071
567,DE_Balance,2030,4,15,15,0.4071
568,DE_Balance,2030,4,16,16,0.4071
569,DE_Balance,2030,4,17,17,0.4071
570,DE_Balance,2030,4,18,18,0.4071
571,DE_Balance,2030,4,19,19,0.4071
572,DE_Balance,2030,4,20,20,0.4071
573,DE_Balance,2030,4,21,21,0.4071
574,DE_Balance,2030,4,22,22,0.4071
575,DE_Balance,2030,4,23,23,0.4071
576,DE_Balance,2030,4,24,24,0.046
577,DE_Balance,2030,5,1,1,0.10400000000000001
578,DE_Balance,2030,5,2,2,0.10400000000000001
579,DE_Balance,2030,5,3,3,0.10400000000000001
580,DE_Balance,2030,5,4,4,0.10400000000000001
581,DE_Balance,2030,5,5,5,0.10400000000000001
