id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
263,BE_Wind_Offshore,2030,6,13,18,0.0
264,BE_Wind_Offshore,2030,6,19,24,-1.6956
265,BE_Wind_Offshore,2030,7,1,6,-6.882000000000001
266,BE_Wind_Offshore,2030,7,7,12,-10.877999999999998
267,BE_Wind_Offshore,2030,7,13,18,-10.877999999999998
268,BE_Wind_Offshore,2030,7,19,24,-67.2243599396641
269,BE_Wind_Offshore,2030,8,1,6,0.0
270,BE_Wind_Offshore,2030,8,7,12,0.0
271,BE_Wind_Offshore,2030,8,13,18,0.0
272,BE_Wind_Offshore,2030,8,19,24,0.0
273,BE_Wind_Offshore,2030,9,1,6,0.0
274,BE_Wind_Offshore,2030,9,7,12,0.0
275,BE_Wind_Offshore,2030,9,13,18,0.0
276,BE_Wind_Offshore,2030,9,19,24,-4.0506
277,BE_Wind_Offshore,2030,10,1,6,-8.556000000000001
278,BE_Wind_Offshore,2030,10,7,12,-8.556000000000001
279,BE_Wind_Offshore,2030,10,13,18,-13.524
280,BE_Wind_Offshore,2030,10,19,24,-8.556000000000001
281,BE_Wind_Onshore,2030,1,1,6,-4.9926
282,BE_Wind_Onshore,2030,1,7,12,-9.858
283,BE_Wind_Onshore,2030,1,13,18,-4.9926
284,BE_Wind_Onshore,2030,1,19,24,-4.9926
285,BE_Wind_Onshore,2030,2,1,6,0.0
286,BE_Wind_Onshore,2030,2,7,12,-3.1086
287,BE_Wind_Onshore,2030,2,13,18,-3.1086
288,BE_Wind_Onshore,2030,2,19,24,-3.1086
289,BE_Wind_Onshore,2030,3,1,6,0.0
290,BE_Wind_Onshore,2030,3,7,12,0.0
291,BE_Wind_Onshore,2030,3,13,18,0.0
292,BE_Wind_Onshore,2030,3,19,24,0.0
293,BE_Wind_Onshore,2030,4,1,6,0.0
294,BE_Wind_Onshore,2030,4,7,12,-2.1666
295,BE_Wind_Onshore,2030,4,13,18,0.0
296,BE_Wind_Onshore,2030,4,19,24,-2.1666
297,BE_Wind_Onshore,2030,5,1,6,0.0
298,BE_Wind_Onshore,2030,5,7,12,0.0
299,BE_Wind_Onshore,2030,5,13,18,0.0
300,BE_Wind_Onshore,2030,5,19,24,0.0
301,BE_Wind_Onshore,2030,6,1,6,-1.6956
302,BE_Wind_Onshore,2030,6,7,12,-1.6956
303,BE_Wind_Onshore,2030,6,13,18,0.0
304,BE_Wind_Onshore,2030,6,19,24,-1.6956
305,BE_Wind_Onshore,2030,7,1,6,-6.882000000000001
306,BE_Wind_Onshore,2030,7,7,12,-10.877999999999998
307,BE_Wind_Onshore,2030,7,13,18,-10.877999999999998
308,BE_Wind_Onshore,2030,7,19,24,-67.2243599396641
309,BE_Wind_Onshore,2030,8,1,6,0.0
310,BE_Wind_Onshore,2030,8,7,12,0.0
311,BE_Wind_Onshore,2030,8,13,18,0.0
312,BE_Wind_Onshore,2030,8,19,24,0.0
313,BE_Wind_Onshore,2030,9,1,6,0.0
314,BE_Wind_Onshore,2030,9,7,12,0.0
315,BE_Wind_Onshore,2030,9,13,18,0.0
316,BE_Wind_Onshore,2030,9,19,24,-4.0506
317,BE_Wind_Onshore,2030,10,1,6,-8.556000000000001
318,BE_Wind_Onshore,2030,10,7,12,-8.556000000000001
319,BE_Wind_Onshore,2030,10,13,18,-13.524
320,BE_Wind_Onshore,2030,10,19,24,-8.556000000000001
321,CH_Battery,2030,1,1,6,0.0
322,CH_Battery,2030,1,7,12,0.0
323,CH_Battery,2030,1,13,18,0.0
324,CH_Battery,2030,1,19,24,0.0
325,CH_Battery,2030,2,1,6,0.0
326,CH_Battery,2030,2,7,12,0.0
327,CH_Battery,2030,2,13,18,0.0
328,CH_Battery,2030,2,19,24,0.0
329,CH_Battery,2030,3,1,6,0.0
330,CH_Battery,2030,3,7,12,0.0
331,CH_Battery,2030,3,13,18,0.0
332,CH_Battery,2030,3,19,24,0.0
333,CH_Battery,2030,4,1,6,0.0
334,CH_Battery,2030,4,7,12,0.0
335,CH_Battery,2030,4,13,18,0.0
336,CH_Battery,2030,4,19,24,0.0
337,CH_Battery,2030,5,1,6,0.0
338,CH_Battery,2030,5,7,12,0.0
339,CH_Battery,2030,5,13,18,0.0
340,CH_Battery,2030,5,19,24,0.0
341,CH_Battery,2030,6,1,6,0.0
342,CH_Battery,2030,6,7,12,0.0
343,CH_Battery,2030,6,13,18,0.0
344,CH_Battery,2030,6,19,24,0.0
345,CH_Battery,2030,7,1,6,0.0
346,CH_Battery,2030,7,7,12,0.0
347,CH_Battery,2030,7,13,18,0.0
348,CH_Battery,2030,7,19,24,-2.4179657056663046
349,CH_Battery,2030,8,1,6,0.0
350,CH_Battery,2030,8,7,12,0.0
351,CH_Battery,2030,8,13,18,0.0
352,CH_Battery,2030,8,19,24,0.0
353,CH_Battery,2030,9,1,6,0.0
354,CH_Battery,2030,9,7,12,0.0
355,CH_Battery,2030,9,13,18,0.0
356,CH_Battery,2030,9,19,24,0.0
357,CH_Battery,2030,10,1,6,0.0
358,CH_Battery,2030,10,7,12,0.0
359,CH_Battery,2030,10,13,18,0.0
360,CH_Battery,2030,10,19,24,0.0
361,CH_CCGT,2030,1,1,6,0.0
362,CH_CCGT,2030,1,7,12,0.0
363,CH_CCGT,2030,1,13,18,0.0
364,CH_CCGT,2030,1,19,24,0.0
365,CH_CCGT,2030,2,1,6,0.0
366,CH_CCGT,2030,2,7,12,0.0
367,CH_CCGT,2030,2,13,18,0.0
368,CH_CCGT,2030,2,19,24,0.0
369,CH_CCGT,2030,3,1,6,0.0
370,CH_CCGT,2030,3,7,12,0.0
371,CH_CCGT,2030,3,13,18,0.0
372,CH_CCGT,2030,3,19,24,-3.131999999999999
373,CH_CCGT,2030,4,1,6,0.0
374,CH_CCGT,2030,4,7,12,0.0
375,CH_CCGT,2030,4,13,18,0.0
376,CH_CCGT,2030,4,19,24,-2.483999999999999
377,CH_CCGT,2030,5,1,6,0.0
378,CH_CCGT,2030,5,7,12,0.0
379,CH_CCGT,2030,5,13,18,0.0
380,CH_CCGT,2030,5,19,24,0.0
381,CH_CCGT,2030,6,1,6,0.0
382,CH_CCGT,2030,6,7,12,0.0
383,CH_CCGT,2030,6,13,18,0.0
384,CH_CCGT,2030,6,19,24,0.0
385,CH_CCGT,2030,7,1,6,0.0
386,CH_CCGT,2030,7,7,12,0.0
387,CH_CCGT,2030,7,13,18,0.0
388,CH_CCGT,2030,7,19,24,-60.3423599396641
389,CH_CCGT,2030,8,1,6,0.0
390,CH_CCGT,2030,8,7,12,0.0
391,CH_CCGT,2030,8,13,18,0.0
392,CH_CCGT,2030,8,19,24,0.0
393,CH_CCGT,2030,9,1,6,0.0
394,CH_CCGT,2030,9,7,12,0.0
395,CH_CCGT,2030,9,13,18,0.0
396,CH_CCGT,2030,9,19,24,0.0
397,CH_CCGT,2030,10,1,6,0.0
398,CH_CCGT,2030,10,7,12,0.0
399,CH_CCGT,2030,10,13,18,0.0
400,CH_CCGT,2030,10,19,24,0.0
401,CH_Coal,2030,1,1,6,0.0
402,CH_Coal,2030,1,7,12,0.0
403,CH_Coal,2030,1,13,18,0.0
404,CH_Coal,2030,1,19,24,0.0
405,CH_Coal,2030,2,1,6,0.0
406,CH_Coal,2030,2,7,12,0.0
407,CH_Coal,2030,2,13,18,0.0
408,CH_Coal,2030,2,19,24,0.0
409,CH_Coal,2030,3,1,6,-2.6622
410,CH_Coal,2030,3,7,12,-2.6622
411,CH_Coal,2030,3,13,18,0.0
412,CH_Coal,2030,3,19,24,-5.794199999999998
413,CH_Coal,2030,4,1,6,0.0
414,CH_Coal,2030,4,7,12,0.0
415,CH_Coal,2030,4,13,18,0.0
416,CH_Coal,2030,4,19,24,-4.5954
417,CH_Coal,2030,5,1,6,0.0
418,CH_Coal,2030,5,7,12,0.0
419,CH_Coal,2030,5,13,18,0.0
420,CH_Coal,2030,5,19,24,0.0
421,CH_Coal,2030,6,1,6,0.0
422,CH_Coal,2030,6,7,12,0.0
423,CH_Coal,2030,6,13,18,0.0
424,CH_Coal,2030,6,19,24,0.0
425,CH_Coal,2030,7,1,6,-3.3966000000000003
426,CH_Coal,2030,7,7,12,-3.3966000000000003
427,CH_Coal,2030,7,13,18,0.0
428,CH_Coal,2030,7,19,24,-63.7389599396641
429,CH_Coal,2030,8,1,6,0.0
430,CH_Coal,2030,8,7,12,0.0
431,CH_Coal,2030,8,13,18,0.0
432,CH_Coal,2030,8,19,24,0.0
433,CH_Coal,2030,9,1,6,0.0
434,CH_Coal,2030,9,7,12,0.0
435,CH_Coal,2030,9,13,18,0.0
436,CH_Coal,2030,9,19,24,0.0
437,CH_Coal,2030,10,1,6,-4.2228
438,CH_Coal,2030,10,7,12,-4.2228
439,CH_Coal,2030,10,13,18,-4.2228
440,CH_Coal,2030,10,19,24,-4.2228
441,CH_Nuclear,2030,1,1,6,-2.9574000000000007
442,CH_Nuclear,2030,1,7,12,-2.9574000000000007
443,CH_Nuclear,2030,1,13,18,-2.9574000000000007
444,CH_Nuclear,2030,1,19,24,-2.9574000000000007
445,CH_Nuclear,2030,2,1,6,-1.8414000000000001
446,CH_Nuclear,2030,2,7,12,-1.8414000000000001
447,CH_Nuclear,2030,2,13,18,-1.8414000000000001
448,CH_Nuclear,2030,2,19,24,-1.8414000000000001
449,CH_Nuclear,2030,3,1,6,-4.2804
450,CH_Nuclear,2030,3,7,12,-4.2804
451,CH_Nuclear,2030,3,13,18,-1.6182
452,CH_Nuclear,2030,3,19,24,-7.412399999999999
453,CH_Nuclear,2030,4,1,6,-1.2834
454,CH_Nuclear,2030,4,7,12,-1.2834
455,CH_Nuclear,2030,4,13,18,-1.2834
456,CH_Nuclear,2030,4,19,24,-5.878799999999999
457,CH_Nuclear,2030,5,1,6,-2.9016
458,CH_Nuclear,2030,5,7,12,-2.9016
459,CH_Nuclear,2030,5,13,18,-2.9016
460,CH_Nuclear,2030,5,19,24,-2.9016
461,CH_Nuclear,2030,6,1,6,-1.0044
462,CH_Nuclear,2030,6,7,12,-1.0044
463,CH_Nuclear,2030,6,13,18,0.0
464,CH_Nuclear,2030,6,19,24,-1.0044
465,CH_Nuclear,2030,7,1,6,-5.461200000000001
466,CH_Nuclear,2030,7,7,12,-5.461200000000001
467,CH_Nuclear,2030,7,13,18,-2.0646000000000004
468,CH_Nuclear,2030,7,19,24,-65.8035599396641
469,CH_Nuclear,2030,8,1,6,-1.7298000000000002
470,CH_Nuclear,2030,8,7,12,-1.7298000000000002
471,CH_Nuclear,2030,8,13,18,0.0
472,CH_Nuclear,2030,8,19,24,-1.7298000000000002
473,CH_Nuclear,2030,9,1,6,-2.3994000000000004
474,CH_Nuclear,2030,9,7,12,-2.3994000000000004
475,CH_Nuclear,2030,9,13,18,0.0
476,CH_Nuclear,2030,9,19,24,-2.3994000000000004
477,CH_Nuclear,2030,10,1,6,-6.7896
478,CH_Nuclear,2030,10,7,12,-6.7896
479,CH_Nuclear,2030,10,13,18,-6.7896
480,CH_Nuclear,2030,10,19,24,-6.7896
481,CH_OCGT,2030,1,1,6,0.0
482,CH_OCGT,2030,1,7,12,0.0
483,CH_OCGT,2030,1,13,18,0.0
484,CH_OCGT,2030,1,19,24,0.0
485,CH_OCGT,2030,2,1,6,0.0
486,CH_OCGT,2030,2,7,12,0.0
487,CH_OCGT,2030,2,13,18,0.0
488,CH_OCGT,2030,2,19,24,0.0
489,CH_OCGT,2030,3,1,6,0.0
490,CH_OCGT,2030,3,7,12,0.0
491,CH_OCGT,2030,3,13,18,0.0
492,CH_OCGT,2030,3,19,24,0.0
493,CH_OCGT,2030,4,1,6,0.0
494,CH_OCGT,2030,4,7,12,0.0
495,CH_OCGT,2030,4,13,18,0.0
496,CH_OCGT,2030,4,19,24,0.0
497,CH_OCGT,2030,5,1,6,0.0
498,CH_OCGT,2030,5,7,12,0.0
499,CH_OCGT,2030,5,13,18,0.0
500,CH_OCGT,2030,5,19,24,0.0
501,CH_OCGT,2030,6,1,6,0.0
502,CH_OCGT,2030,6,7,12,0.0
503,CH_OCGT,2030,6,13,18,0.0
504,CH_OCGT,2030,6,19,24,0.0
505,CH_OCGT,2030,7,1,6,0.0
506,CH_OCGT,2030,7,7,12,0.0
507,CH_OCGT,2030,7,13,18,0.0
508,CH_OCGT,2030,7,19,24,-56.3463599396641
509,CH_OCGT,2030,8,1,6,0.0
510,CH_OCGT,2030,8,7,12,0.0
511,CH_OCGT,2030,8,13,18,0.0
512,CH_OCGT,2030,8,19,24,0.0
513,CH_OCGT,2030,9,1,6,0.0
514,CH_OCGT,2030,9,7,12,0.0
515,CH_OCGT,2030,9,13,18,0.0
516,CH_OCGT,2030,9,19,24,0.0
517,CH_OCGT,2030,10,1,6,0.0
518,CH_OCGT,2030,10,7,12,0.0
519,CH_OCGT,2030,10,13,18,0.0
520,CH_OCGT,2030,10,19,24,0.0
521,CH_Solar,2030,1,1,6,-5.6286000000000005
522,CH_Solar,2030,1,7,12,-5.6286000000000005
523,CH_Solar,2030,1,13,18,-5.6286000000000005
524,CH_Solar,2030,1,19,24,-5.6286000000000005
525,CH_Solar,2030,2,1,6,-3.5046
526,CH_Solar,2030,2,7,12,-3.5046
527,CH_Solar,2030,2,13,18,-3.5046
528,CH_Solar,2030,2,19,24,-3.5046
529,CH_Solar,2030,3,1,6,-5.742
530,CH_Solar,2030,3,7,12,-5.742
531,CH_Solar,2030,3,13,18,-3.0798
532,CH_Solar,2030,3,19,24,-8.873999999999999
533,CH_Solar,2030,4,1,6,-2.4426
534,CH_Solar,2030,4,7,12,-2.4426
535,CH_Solar,2030,4,13,18,-2.4426
536,CH_Solar,2030,4,19,24,-7.037999999999999
537,CH_Solar,2030,5,1,6,-5.5224
538,CH_Solar,2030,5,7,12,-5.5224
539,CH_Solar,2030,5,13,18,-5.5224
540,CH_Solar,2030,5,19,24,-5.5224
541,CH_Solar,2030,6,1,6,-1.9116
542,CH_Solar,2030,6,7,12,-1.9116
543,CH_Solar,2030,6,13,18,-0.216
544,CH_Solar,2030,6,19,24,-1.9116
545,CH_Solar,2030,7,1,6,-7.3260000000000005
546,CH_Solar,2030,7,7,12,-7.3260000000000005
547,CH_Solar,2030,7,13,18,-3.9294000000000002
548,CH_Solar,2030,7,19,24,-67.6683599396641
549,CH_Solar,2030,8,1,6,-3.2922000000000002
550,CH_Solar,2030,8,7,12,-3.2922000000000002
551,CH_Solar,2030,8,13,18,-0.372
552,CH_Solar,2030,8,19,24,-3.2922000000000002
553,CH_Solar,2030,9,1,6,-4.5666
554,CH_Solar,2030,9,7,12,-4.5666
555,CH_Solar,2030,9,13,18,-0.516
556,CH_Solar,2030,9,19,24,-4.5666
557,CH_Solar,2030,10,1,6,-9.108
558,CH_Solar,2030,10,7,12,-9.108
559,CH_Solar,2030,10,13,18,-9.108
560,CH_Solar,2030,10,19,24,-9.108
561,CH_Wind_Offshore,2030,1,1,6,-4.9926
562,CH_Wind_Offshore,2030,1,7,12,-4.9926
563,CH_Wind_Offshore,2030,1,13,18,-4.9926
564,CH_Wind_Offshore,2030,1,19,24,-4.9926
565,CH_Wind_Offshore,2030,2,1,6,-3.1086
566,CH_Wind_Offshore,2030,2,7,12,-3.1086
