id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,10.0,,0.0
2,BE_Battery,2030,false,10.0,,3.878292739813696
3,DE_Battery,2030,false,10.0,,1.3112398564175236
4,FR_Battery,2030,false,10.0,,0.9968358290784636
5,LU_Battery,2030,false,10.0,,0.0
6,CH_Battery,2030,false,10.0,,320.2858442335343
7,UK_Battery,2030,false,10.0,,0.0
