id,from_asset,to_asset,year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
67,BE_Balance,DE_Balance,2030,2,13,18,555,0.0,0.0
68,BE_Balance,DE_Balance,2030,2,19,24,556,0.0,-0.0
69,BE_Balance,FR_Balance,2030,2,1,6,557,0.0,-0.0
70,BE_Balance,FR_Balance,2030,2,7,12,558,0.0,0.0
71,BE_Balance,FR_Balance,2030,2,13,18,559,0.0,-0.0
72,BE_Balance,FR_Balance,2030,2,19,24,560,0.0,-0.0
73,DE_Balance,LU_Balance,2030,2,1,6,561,0.0,0.0
74,DE_Balance,LU_Balance,2030,2,7,12,562,0.0,0.0
75,DE_Balance,LU_Balance,2030,2,13,18,563,0.0,-0.0
76,DE_Balance,LU_Balance,2030,2,19,24,564,0.0,0.0
77,DE_Balance,CH_Balance,2030,2,1,6,565,0.0,0.0
78,DE_Balance,CH_Balance,2030,2,7,12,566,0.0,-0.0
79,DE_Balance,CH_Balance,2030,2,13,18,567,0.0,-0.0
80,DE_Balance,CH_Balance,2030,2,19,24,568,0.0,-0.0
81,FR_Balance,LU_Balance,2030,2,1,6,569,0.0,-0.0
82,FR_Balance,LU_Balance,2030,2,7,12,570,0.0,0.0
83,FR_Balance,LU_Balance,2030,2,13,18,571,0.0,0.0
84,FR_Balance,LU_Balance,2030,2,19,24,572,0.0,0.0
85,FR_Balance,CH_Balance,2030,2,1,6,573,0.0,-0.0
86,FR_Balance,CH_Balance,2030,2,7,12,574,0.0,-0.0
87,FR_Balance,CH_Balance,2030,2,13,18,575,0.0,0.0
88,FR_Balance,CH_Balance,2030,2,19,24,576,0.0,0.0
89,NL_Balance,DE_Balance,2030,2,1,6,601,0.0,0.0
90,NL_Balance,DE_Balance,2030,2,7,12,602,0.0,3.1086
91,NL_Balance,DE_Balance,2030,2,13,18,603,0.0,3.1086
92,NL_Balance,DE_Balance,2030,2,19,24,604,0.0,3.1086
93,NL_Balance,BE_Balance,2030,2,1,6,605,0.0,-0.0
94,NL_Balance,BE_Balance,2030,2,7,12,606,0.0,3.1086
95,NL_Balance,BE_Balance,2030,2,13,18,607,0.0,3.1086
96,NL_Balance,BE_Balance,2030,2,19,24,608,0.0,3.1086
97,DE_Balance,FR_Balance,2030,2,1,6,625,0.0,-0.0
98,DE_Balance,FR_Balance,2030,2,7,12,626,0.0,0.0
99,DE_Balance,FR_Balance,2030,2,13,18,627,0.0,-0.0
100,DE_Balance,FR_Balance,2030,2,19,24,628,0.0,0.0
101,FR_Balance,UK_Balance,2030,2,1,6,645,0.0,-0.0
102,FR_Balance,UK_Balance,2030,2,7,12,646,-3.1086,0.0
103,FR_Balance,UK_Balance,2030,2,13,18,647,-6.138000000000001,0.0
104,FR_Balance,UK_Balance,2030,2,19,24,648,0.0,0.0
105,NL_Balance,DE_Balance,2030,3,1,6,889,0.0,0.0
106,NL_Balance,DE_Balance,2030,3,7,12,890,0.0,0.0
107,NL_Balance,DE_Balance,2030,3,13,18,891,0.0,0.0
108,NL_Balance,DE_Balance,2030,3,19,24,892,0.0,-0.0
109,NL_Balance,BE_Balance,2030,3,1,6,893,0.0,-0.0
110,NL_Balance,BE_Balance,2030,3,7,12,894,0.0,-0.0
111,NL_Balance,BE_Balance,2030,3,13,18,895,0.0,-0.0
112,NL_Balance,BE_Balance,2030,3,19,24,896,0.0,-0.0
113,BE_Balance,LU_Balance,2030,3,1,6,897,0.0,0.0
114,BE_Balance,LU_Balance,2030,3,7,12,898,0.0,0.0
115,BE_Balance,LU_Balance,2030,3,13,18,899,0.0,0.0
116,BE_Balance,LU_Balance,2030,3,19,24,900,0.0,0.0
117,BE_Balance,FR_Balance,2030,3,1,6,901,0.0,-0.0
118,BE_Balance,FR_Balance,2030,3,7,12,902,0.0,0.0
119,BE_Balance,FR_Balance,2030,3,13,18,903,0.0,0.0
120,BE_Balance,FR_Balance,2030,3,19,24,904,0.0,-0.0
121,DE_Balance,FR_Balance,2030,3,1,6,905,0.0,-0.0
122,DE_Balance,FR_Balance,2030,3,7,12,906,0.0,0.0
123,DE_Balance,FR_Balance,2030,3,13,18,907,0.0,-0.0
124,DE_Balance,FR_Balance,2030,3,19,24,908,0.0,-0.0
125,FR_Balance,LU_Balance,2030,3,1,6,909,0.0,-0.0
126,FR_Balance,LU_Balance,2030,3,7,12,910,0.0,0.0
127,FR_Balance,LU_Balance,2030,3,13,18,911,0.0,0.0
128,FR_Balance,LU_Balance,2030,3,19,24,912,0.0,0.0
129,FR_Balance,UK_Balance,2030,3,1,6,913,0.0,-0.0
130,FR_Balance,UK_Balance,2030,3,7,12,914,0.0,-0.0
131,FR_Balance,UK_Balance,2030,3,13,18,915,0.0,0.0
132,FR_Balance,UK_Balance,2030,3,19,24,916,0.0,0.0
133,FR_Balance,CH_Balance,2030,3,1,6,917,-5.394,0.0
134,FR_Balance,CH_Balance,2030,3,7,12,918,-5.394,0.0
135,FR_Balance,CH_Balance,2030,3,13,18,919,-5.394,0.0
136,FR_Balance,CH_Balance,2030,3,19,24,920,-89.30915993966413,0.0
137,BE_Balance,UK_Balance,2030,3,1,6,941,0.0,-0.0
138,BE_Balance,UK_Balance,2030,3,7,12,942,0.0,0.0
139,BE_Balance,UK_Balance,2030,3,13,18,943,0.0,0.0
140,BE_Balance,UK_Balance,2030,3,19,24,944,0.0,0.0
141,BE_Balance,DE_Balance,2030,3,1,6,945,0.0,0.0
142,BE_Balance,DE_Balance,2030,3,7,12,946,0.0,0.0
143,BE_Balance,DE_Balance,2030,3,13,18,947,0.0,0.0
144,BE_Balance,DE_Balance,2030,3,19,24,948,0.0,-0.0
145,DE_Balance,CH_Balance,2030,3,1,6,949,-5.394,0.0
146,DE_Balance,CH_Balance,2030,3,7,12,950,-5.394,0.0
147,DE_Balance,CH_Balance,2030,3,13,18,951,-5.394,0.0
148,DE_Balance,CH_Balance,2030,3,19,24,952,-89.30915993966413,0.0
149,NL_Balance,UK_Balance,2030,3,1,6,973,0.0,-0.0
150,NL_Balance,UK_Balance,2030,3,7,12,974,0.0,-0.0
151,NL_Balance,UK_Balance,2030,3,13,18,975,0.0,0.0
152,NL_Balance,UK_Balance,2030,3,19,24,976,0.0,-0.0
153,DE_Balance,LU_Balance,2030,3,1,6,977,0.0,0.0
154,DE_Balance,LU_Balance,2030,3,7,12,978,0.0,0.0
155,DE_Balance,LU_Balance,2030,3,13,18,979,0.0,0.0
156,DE_Balance,LU_Balance,2030,3,19,24,980,0.0,0.0
157,NL_Balance,UK_Balance,2030,4,1,6,1201,0.0,-0.0
158,NL_Balance,UK_Balance,2030,4,7,12,1202,0.0,2.1666
159,NL_Balance,UK_Balance,2030,4,13,18,1203,0.0,0.0
160,NL_Balance,UK_Balance,2030,4,19,24,1204,0.0,-0.0
161,NL_Balance,DE_Balance,2030,4,1,6,1205,0.0,-0.0
162,NL_Balance,DE_Balance,2030,4,7,12,1206,0.0,2.1666
163,NL_Balance,DE_Balance,2030,4,13,18,1207,0.0,-0.0
164,NL_Balance,DE_Balance,2030,4,19,24,1208,0.0,0.0
165,NL_Balance,BE_Balance,2030,4,1,6,1209,0.0,-0.0
166,NL_Balance,BE_Balance,2030,4,7,12,1210,0.0,2.1666
167,NL_Balance,BE_Balance,2030,4,13,18,1211,0.0,-0.0
168,NL_Balance,BE_Balance,2030,4,19,24,1212,0.0,-0.0
169,BE_Balance,LU_Balance,2030,4,1,6,1213,0.0,0.0
170,BE_Balance,LU_Balance,2030,4,7,12,1214,0.0,0.0
171,BE_Balance,LU_Balance,2030,4,13,18,1215,0.0,0.0
172,BE_Balance,LU_Balance,2030,4,19,24,1216,0.0,0.0
173,BE_Balance,DE_Balance,2030,4,1,6,1217,0.0,-0.0
174,BE_Balance,DE_Balance,2030,4,7,12,1218,0.0,-0.0
175,BE_Balance,DE_Balance,2030,4,13,18,1219,0.0,0.0
176,BE_Balance,DE_Balance,2030,4,19,24,1220,0.0,-0.0
177,BE_Balance,FR_Balance,2030,4,1,6,1221,0.0,-0.0
178,BE_Balance,FR_Balance,2030,4,7,12,1222,0.0,0.0
179,BE_Balance,FR_Balance,2030,4,13,18,1223,0.0,0.0
180,BE_Balance,FR_Balance,2030,4,19,24,1224,0.0,-0.0
181,DE_Balance,FR_Balance,2030,4,1,6,1225,0.0,-0.0
182,DE_Balance,FR_Balance,2030,4,7,12,1226,0.0,-0.0
183,DE_Balance,FR_Balance,2030,4,13,18,1227,0.0,-0.0
184,DE_Balance,FR_Balance,2030,4,19,24,1228,0.0,-0.0
185,FR_Balance,UK_Balance,2030,4,1,6,1229,0.0,-0.0
186,FR_Balance,UK_Balance,2030,4,7,12,1230,0.0,-0.0
187,FR_Balance,UK_Balance,2030,4,13,18,1231,0.0,0.0
188,FR_Balance,UK_Balance,2030,4,19,24,1232,0.0,0.0
189,FR_Balance,CH_Balance,2030,4,1,6,1233,0.0,0.0
190,FR_Balance,CH_Balance,2030,4,7,12,1234,0.0,0.0
191,FR_Balance,CH_Balance,2030,4,13,18,1235,0.0,-0.0
192,FR_Balance,CH_Balance,2030,4,19,24,1236,0.0,0.0
193,BE_Balance,UK_Balance,2030,4,1,6,1273,0.0,-0.0
194,BE_Balance,UK_Balance,2030,4,7,12,1274,0.0,0.0
195,BE_Balance,UK_Balance,2030,4,13,18,1275,0.0,0.0
196,BE_Balance,UK_Balance,2030,4,19,24,1276,0.0,0.0
197,DE_Balance,LU_Balance,2030,4,1,6,1277,0.0,0.0
198,DE_Balance,LU_Balance,2030,4,7,12,1278,0.0,0.0
199,DE_Balance,LU_Balance,2030,4,13,18,1279,0.0,0.0
200,DE_Balance,LU_Balance,2030,4,19,24,1280,0.0,-0.0
201,FR_Balance,LU_Balance,2030,4,1,6,1281,0.0,-0.0
202,FR_Balance,LU_Balance,2030,4,7,12,1282,0.0,0.0
203,FR_Balance,LU_Balance,2030,4,13,18,1283,0.0,0.0
204,FR_Balance,LU_Balance,2030,4,19,24,1284,0.0,0.0
205,DE_Balance,CH_Balance,2030,4,1,6,1301,0.0,0.0
206,DE_Balance,CH_Balance,2030,4,7,12,1302,0.0,0.0
207,DE_Balance,CH_Balance,2030,4,13,18,1303,0.0,0.0
208,DE_Balance,CH_Balance,2030,4,19,24,1304,0.0,0.0
209,NL_Balance,UK_Balance,2030,5,1,6,1553,0.0,0.0
210,NL_Balance,UK_Balance,2030,5,7,12,1554,0.0,0.0
211,NL_Balance,UK_Balance,2030,5,13,18,1555,0.0,0.0
212,NL_Balance,UK_Balance,2030,5,19,24,1556,0.0,0.0
213,NL_Balance,BE_Balance,2030,5,1,6,1557,0.0,-0.0
214,NL_Balance,BE_Balance,2030,5,7,12,1558,0.0,-0.0
215,NL_Balance,BE_Balance,2030,5,13,18,1559,0.0,-0.0
216,NL_Balance,BE_Balance,2030,5,19,24,1560,0.0,-0.0
217,BE_Balance,UK_Balance,2030,5,1,6,1561,0.0,-0.0
218,BE_Balance,UK_Balance,2030,5,7,12,1562,0.0,0.0
219,BE_Balance,UK_Balance,2030,5,13,18,1563,0.0,0.0
220,BE_Balance,UK_Balance,2030,5,19,24,1564,0.0,0.0
221,BE_Balance,LU_Balance,2030,5,1,6,1565,0.0,0.0
222,BE_Balance,LU_Balance,2030,5,7,12,1566,0.0,0.0
223,BE_Balance,LU_Balance,2030,5,13,18,1567,0.0,0.0
224,BE_Balance,LU_Balance,2030,5,19,24,1568,0.0,0.0
225,BE_Balance,DE_Balance,2030,5,1,6,1569,0.0,-0.0
226,BE_Balance,DE_Balance,2030,5,7,12,1570,0.0,0.0
227,BE_Balance,DE_Balance,2030,5,13,18,1571,0.0,0.0
228,BE_Balance,DE_Balance,2030,5,19,24,1572,0.0,0.0
229,BE_Balance,FR_Balance,2030,5,1,6,1573,0.0,-0.0
230,BE_Balance,FR_Balance,2030,5,7,12,1574,0.0,0.0
231,BE_Balance,FR_Balance,2030,5,13,18,1575,0.0,0.0
232,BE_Balance,FR_Balance,2030,5,19,24,1576,0.0,0.0
233,DE_Balance,LU_Balance,2030,5,1,6,1577,0.0,-0.0
234,DE_Balance,LU_Balance,2030,5,7,12,1578,0.0,-0.0
235,DE_Balance,LU_Balance,2030,5,13,18,1579,0.0,0.0
236,DE_Balance,LU_Balance,2030,5,19,24,1580,0.0,0.0
237,DE_Balance,CH_Balance,2030,5,1,6,1581,0.0,-0.0
238,DE_Balance,CH_Balance,2030,5,7,12,1582,0.0,-0.0
239,DE_Balance,CH_Balance,2030,5,13,18,1583,0.0,-0.0
240,DE_Balance,CH_Balance,2030,5,19,24,1584,0.0,0.0
241,DE_Balance,FR_Balance,2030,5,1,6,1585,0.0,-0.0
242,DE_Balance,FR_Balance,2030,5,7,12,1586,0.0,-0.0
243,DE_Balance,FR_Balance,2030,5,13,18,1587,0.0,0.0
244,DE_Balance,FR_Balance,2030,5,19,24,1588,0.0,0.0
245,FR_Balance,LU_Balance,2030,5,1,6,1589,0.0,0.0
246,FR_Balance,LU_Balance,2030,5,7,12,1590,0.0,0.0
247,FR_Balance,LU_Balance,2030,5,13,18,1591,0.0,-0.0
248,FR_Balance,LU_Balance,2030,5,19,24,1592,0.0,-0.0
249,FR_Balance,CH_Balance,2030,5,1,6,1593,0.0,-0.0
250,FR_Balance,CH_Balance,2030,5,7,12,1594,0.0,0.0
251,FR_Balance,CH_Balance,2030,5,13,18,1595,0.0,-0.0
252,FR_Balance,CH_Balance,2030,5,19,24,1596,0.0,-0.0
253,FR_Balance,UK_Balance,2030,5,1,6,1625,0.0,0.0
254,FR_Balance,UK_Balance,2030,5,7,12,1626,0.0,0.0
255,FR_Balance,UK_Balance,2030,5,13,18,1627,0.0,-0.0
256,FR_Balance,UK_Balance,2030,5,19,24,1628,0.0,-0.0
257,NL_Balance,DE_Balance,2030,5,1,6,1629,0.0,0.0
258,NL_Balance,DE_Balance,2030,5,7,12,1630,0.0,0.0
259,NL_Balance,DE_Balance,2030,5,13,18,1631,0.0,0.0
260,NL_Balance,DE_Balance,2030,5,19,24,1632,0.0,0.0
261,NL_Balance,DE_Balance,2030,6,1,6,1889,0.0,1.6956
262,NL_Balance,DE_Balance,2030,6,7,12,1890,0.0,1.6956
263,NL_Balance,DE_Balance,2030,6,13,18,1891,0.0,-0.0
264,NL_Balance,DE_Balance,2030,6,19,24,1892,0.0,1.6956
265,NL_Balance,BE_Balance,2030,6,1,6,1893,0.0,1.6956
266,NL_Balance,BE_Balance,2030,6,7,12,1894,0.0,1.6956
267,NL_Balance,BE_Balance,2030,6,13,18,1895,0.0,-0.0
268,NL_Balance,BE_Balance,2030,6,19,24,1896,0.0,1.6956
269,BE_Balance,UK_Balance,2030,6,1,6,1897,0.0,-0.0
270,BE_Balance,UK_Balance,2030,6,7,12,1898,0.0,0.0
271,BE_Balance,UK_Balance,2030,6,13,18,1899,0.0,0.0
272,BE_Balance,UK_Balance,2030,6,19,24,1900,0.0,-0.0
273,BE_Balance,LU_Balance,2030,6,1,6,1901,0.0,-0.0
274,BE_Balance,LU_Balance,2030,6,7,12,1902,0.0,0.0
275,BE_Balance,LU_Balance,2030,6,13,18,1903,0.0,0.0
276,BE_Balance,LU_Balance,2030,6,19,24,1904,0.0,-0.0
277,BE_Balance,DE_Balance,2030,6,1,6,1905,0.0,-0.0
278,BE_Balance,DE_Balance,2030,6,7,12,1906,0.0,-0.0
279,BE_Balance,DE_Balance,2030,6,13,18,1907,0.0,-0.0
280,BE_Balance,DE_Balance,2030,6,19,24,1908,0.0,-0.0
281,BE_Balance,FR_Balance,2030,6,1,6,1909,0.0,-0.0
282,BE_Balance,FR_Balance,2030,6,7,12,1910,0.0,-0.0
283,BE_Balance,FR_Balance,2030,6,13,18,1911,0.0,-0.0
284,BE_Balance,FR_Balance,2030,6,19,24,1912,0.0,0.0
285,DE_Balance,LU_Balance,2030,6,1,6,1913,0.0,0.0
286,DE_Balance,LU_Balance,2030,6,7,12,1914,0.0,0.0
287,DE_Balance,LU_Balance,2030,6,13,18,1915,0.0,-0.0
288,DE_Balance,LU_Balance,2030,6,19,24,1916,0.0,0.0
289,DE_Balance,FR_Balance,2030,6,1,6,1917,0.0,-0.0
290,DE_Balance,FR_Balance,2030,6,7,12,1918,0.0,0.0
291,DE_Balance,FR_Balance,2030,6,13,18,1919,0.0,-0.0
292,DE_Balance,FR_Balance,2030,6,19,24,1920,0.0,0.0
293,FR_Balance,LU_Balance,2030,6,1,6,1921,0.0,0.0
294,FR_Balance,LU_Balance,2030,6,7,12,1922,0.0,0.0
295,FR_Balance,LU_Balance,2030,6,13,18,1923,0.0,0.0
296,FR_Balance,LU_Balance,2030,6,19,24,1924,0.0,0.0
297,FR_Balance,UK_Balance,2030,6,1,6,1925,0.0,-0.0
298,FR_Balance,UK_Balance,2030,6,7,12,1926,0.0,0.0
299,FR_Balance,UK_Balance,2030,6,13,18,1927,0.0,-0.0
300,FR_Balance,UK_Balance,2030,6,19,24,1928,0.0,-0.0
301,FR_Balance,CH_Balance,2030,6,1,6,1929,0.0,0.0
302,FR_Balance,CH_Balance,2030,6,7,12,1930,0.0,-0.0
303,FR_Balance,CH_Balance,2030,6,13,18,1931,0.0,-0.0
304,FR_Balance,CH_Balance,2030,6,19,24,1932,0.0,-0.0
305,NL_Balance,UK_Balance,2030,6,1,6,1945,0.0,1.6956
306,NL_Balance,UK_Balance,2030,6,7,12,1946,0.0,1.6956
307,NL_Balance,UK_Balance,2030,6,13,18,1947,0.0,-0.0
308,NL_Balance,UK_Balance,2030,6,19,24,1948,0.0,1.6956
309,DE_Balance,CH_Balance,2030,6,1,6,1953,0.0,-0.0
310,DE_Balance,CH_Balance,2030,6,7,12,1954,0.0,-0.0
311,DE_Balance,CH_Balance,2030,6,13,18,1955,0.0,-0.0
312,DE_Balance,CH_Balance,2030,6,19,24,1956,0.0,0.0
313,NL_Balance,UK_Balance,2030,7,1,6,2205,0.0,6.882000000000001
314,NL_Balance,UK_Balance,2030,7,7,12,2206,0.0,0.0
315,NL_Balance,UK_Balance,2030,7,13,18,2207,-3.9959999999999987,0.0
316,NL_Balance,UK_Balance,2030,7,19,24,2208,0.0,0.0
317,NL_Balance,DE_Balance,2030,7,1,6,2209,0.0,6.882000000000001
318,NL_Balance,DE_Balance,2030,7,7,12,2210,0.0,10.877999999999998
319,NL_Balance,DE_Balance,2030,7,13,18,2211,0.0,6.882000000000001
320,NL_Balance,DE_Balance,2030,7,19,24,2212,0.0,-0.0
321,NL_Balance,BE_Balance,2030,7,1,6,2213,0.0,0.0
322,NL_Balance,BE_Balance,2030,7,7,12,2214,-63.403559939664106,0.0
323,NL_Balance,BE_Balance,2030,7,13,18,2215,0.0,0.0
324,NL_Balance,BE_Balance,2030,7,19,24,2216,-3.9959999999999987,0.0
325,BE_Balance,DE_Balance,2030,7,1,6,2217,0.0,6.882000000000001
326,BE_Balance,DE_Balance,2030,7,7,12,2218,0.0,74.2815599396641
327,BE_Balance,DE_Balance,2030,7,13,18,2219,0.0,6.882000000000001
328,BE_Balance,DE_Balance,2030,7,19,24,2220,0.0,3.9959999999999987
329,BE_Balance,FR_Balance,2030,7,1,6,2221,-3.9959999999999987,0.0
330,BE_Balance,FR_Balance,2030,7,7,12,2222,0.0,0.0
331,BE_Balance,FR_Balance,2030,7,13,18,2223,-3.9959999999999987,0.0
332,BE_Balance,FR_Balance,2030,7,19,24,2224,0.0,0.0
333,DE_Balance,LU_Balance,2030,7,1,6,2225,-3.4854000000000003,0.0
334,DE_Balance,LU_Balance,2030,7,7,12,2226,-3.4854000000000003,0.0
335,DE_Balance,LU_Balance,2030,7,13,18,2227,-3.4854000000000003,0.0
336,DE_Balance,LU_Balance,2030,7,19,24,2228,0.0,0.0
337,DE_Balance,CH_Balance,2030,7,1,6,2229,-74.28155993966409,0.0
338,DE_Balance,CH_Balance,2030,7,7,12,2230,-74.2815599396641,0.0
339,DE_Balance,CH_Balance,2030,7,13,18,2231,-10.877999999999998,0.0
340,DE_Balance,CH_Balance,2030,7,19,24,2232,-3.9959999999999987,0.0
341,DE_Balance,FR_Balance,2030,7,1,6,2233,-10.877999999999998,0.0
342,DE_Balance,FR_Balance,2030,7,7,12,2234,-74.2815599396641,0.0
343,DE_Balance,FR_Balance,2030,7,13,18,2235,-10.877999999999998,0.0
344,DE_Balance,FR_Balance,2030,7,19,24,2236,-3.9959999999999987,0.0
345,FR_Balance,LU_Balance,2030,7,1,6,2237,0.0,7.392599999999999
346,FR_Balance,LU_Balance,2030,7,7,12,2238,0.0,70.79615993966411
347,FR_Balance,LU_Balance,2030,7,13,18,2239,0.0,7.392599999999999
348,FR_Balance,LU_Balance,2030,7,19,24,2240,0.0,3.9959999999999987
349,FR_Balance,UK_Balance,2030,7,1,6,2241,0.0,10.877999999999998
350,FR_Balance,UK_Balance,2030,7,7,12,2242,0.0,63.403559939664106
351,FR_Balance,UK_Balance,2030,7,13,18,2243,0.0,0.0
352,FR_Balance,UK_Balance,2030,7,19,24,2244,0.0,3.9959999999999987
353,FR_Balance,CH_Balance,2030,7,1,6,2245,-63.40355993966409,0.0
354,FR_Balance,CH_Balance,2030,7,7,12,2246,0.0,0.0
355,FR_Balance,CH_Balance,2030,7,13,18,2247,0.0,0.0
356,FR_Balance,CH_Balance,2030,7,19,24,2248,0.0,0.0
357,BE_Balance,UK_Balance,2030,7,1,6,2289,0.0,6.882000000000001
358,BE_Balance,UK_Balance,2030,7,7,12,2290,0.0,63.403559939664106
359,BE_Balance,UK_Balance,2030,7,13,18,2291,-3.9959999999999987,0.0
360,BE_Balance,UK_Balance,2030,7,19,24,2292,0.0,3.9959999999999987
361,BE_Balance,LU_Balance,2030,7,1,6,2293,0.0,3.3966000000000003
362,BE_Balance,LU_Balance,2030,7,7,12,2294,0.0,70.79615993966411
363,BE_Balance,LU_Balance,2030,7,13,18,2295,0.0,3.3966000000000003
364,BE_Balance,LU_Balance,2030,7,19,24,2296,0.0,3.9959999999999987
365,NL_Balance,DE_Balance,2030,8,1,6,2549,0.0,0.0
366,NL_Balance,DE_Balance,2030,8,7,12,2550,0.0,-0.0
367,NL_Balance,DE_Balance,2030,8,13,18,2551,0.0,-0.0
368,NL_Balance,DE_Balance,2030,8,19,24,2552,0.0,0.0
369,NL_Balance,BE_Balance,2030,8,1,6,2553,0.0,-0.0
370,NL_Balance,BE_Balance,2030,8,7,12,2554,0.0,-0.0
371,NL_Balance,BE_Balance,2030,8,13,18,2555,0.0,-0.0
372,NL_Balance,BE_Balance,2030,8,19,24,2556,0.0,-0.0
373,BE_Balance,UK_Balance,2030,8,1,6,2557,0.0,0.0
374,BE_Balance,UK_Balance,2030,8,7,12,2558,0.0,-0.0
375,BE_Balance,UK_Balance,2030,8,13,18,2559,0.0,0.0
376,BE_Balance,UK_Balance,2030,8,19,24,2560,0.0,0.0
377,BE_Balance,LU_Balance,2030,8,1,6,2561,0.0,0.0
