id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
66,CH_E_Demand,2030,7,7,12,11.322
67,CH_E_Demand,2030,7,13,18,7.3260000000000005
68,CH_E_Demand,2030,7,19,24,11.322
69,CH_E_Demand,2030,8,1,6,0.372
70,CH_E_Demand,2030,8,7,12,0.372
71,CH_E_Demand,2030,8,13,18,0.372
72,CH_E_Demand,2030,8,19,24,0.372
73,CH_E_Demand,2030,9,1,6,0.516
74,CH_E_Demand,2030,9,7,12,0.516
75,CH_E_Demand,2030,9,13,18,0.516
76,CH_E_Demand,2030,9,19,24,0.516
77,CH_E_Demand,2030,10,1,6,14.075999999999997
78,CH_E_Demand,2030,10,7,12,14.075999999999999
79,CH_E_Demand,2030,10,13,18,9.108
80,CH_E_Demand,2030,10,19,24,9.108
81,DE_E_Demand,2030,1,1,6,5.6286000000000005
82,DE_E_Demand,2030,1,7,12,0.636
83,DE_E_Demand,2030,1,13,18,0.636
84,DE_E_Demand,2030,1,19,24,0.636
85,DE_E_Demand,2030,2,1,6,0.396
86,DE_E_Demand,2030,2,7,12,0.396
87,DE_E_Demand,2030,2,13,18,0.396
88,DE_E_Demand,2030,2,19,24,0.396
89,DE_E_Demand,2030,3,1,6,0.34800000000000003
90,DE_E_Demand,2030,3,7,12,0.34800000000000003
91,DE_E_Demand,2030,3,13,18,0.34800000000000003
92,DE_E_Demand,2030,3,19,24,0.34800000000000003
93,DE_E_Demand,2030,4,1,6,0.276
94,DE_E_Demand,2030,4,7,12,0.276
95,DE_E_Demand,2030,4,13,18,0.276
96,DE_E_Demand,2030,4,19,24,0.276
97,DE_E_Demand,2030,5,1,6,0.624
98,DE_E_Demand,2030,5,7,12,0.624
99,DE_E_Demand,2030,5,13,18,0.624
100,DE_E_Demand,2030,5,19,24,0.624
101,DE_E_Demand,2030,6,1,6,0.216
102,DE_E_Demand,2030,6,7,12,0.216
103,DE_E_Demand,2030,6,13,18,0.216
104,DE_E_Demand,2030,6,19,24,0.216
105,DE_E_Demand,2030,7,1,6,0.444
106,DE_E_Demand,2030,7,7,12,0.444
107,DE_E_Demand,2030,7,13,18,0.444
108,DE_E_Demand,2030,7,19,24,7.3260000000000005
109,DE_E_Demand,2030,8,1,6,0.372
110,DE_E_Demand,2030,8,7,12,0.372
111,DE_E_Demand,2030,8,13,18,0.372
112,DE_E_Demand,2030,8,19,24,0.372
113,DE_E_Demand,2030,9,1,6,0.516
114,DE_E_Demand,2030,9,7,12,0.516
115,DE_E_Demand,2030,9,13,18,0.516
116,DE_E_Demand,2030,9,19,24,0.516
117,DE_E_Demand,2030,10,1,6,14.075999999999997
118,DE_E_Demand,2030,10,7,12,14.075999999999999
119,DE_E_Demand,2030,10,13,18,100.96715993966411
120,DE_E_Demand,2030,10,19,24,9.108
121,FR_E_Demand,2030,1,1,6,5.6286000000000005
122,FR_E_Demand,2030,1,7,12,16.218
123,FR_E_Demand,2030,1,13,18,5.6286000000000005
124,FR_E_Demand,2030,1,19,24,16.218
125,FR_E_Demand,2030,2,1,6,0.396
126,FR_E_Demand,2030,2,7,12,0.396
127,FR_E_Demand,2030,2,13,18,0.396
128,FR_E_Demand,2030,2,19,24,0.396
129,FR_E_Demand,2030,3,1,6,0.34800000000000003
130,FR_E_Demand,2030,3,7,12,0.34800000000000003
131,FR_E_Demand,2030,3,13,18,0.34800000000000003
132,FR_E_Demand,2030,3,19,24,0.34800000000000003
133,FR_E_Demand,2030,4,1,6,0.276
134,FR_E_Demand,2030,4,7,12,0.276
135,FR_E_Demand,2030,4,13,18,0.276
136,FR_E_Demand,2030,4,19,24,0.276
137,FR_E_Demand,2030,5,1,6,0.624
138,FR_E_Demand,2030,5,7,12,0.624
139,FR_E_Demand,2030,5,13,18,0.624
140,FR_E_Demand,2030,5,19,24,0.624
141,FR_E_Demand,2030,6,1,6,0.216
142,FR_E_Demand,2030,6,7,12,0.216
143,FR_E_Demand,2030,6,13,18,0.216
144,FR_E_Demand,2030,6,19,24,0.216
145,FR_E_Demand,2030,7,1,6,11.322
146,FR_E_Demand,2030,7,7,12,11.322
147,FR_E_Demand,2030,7,13,18,11.322
148,FR_E_Demand,2030,7,19,24,11.322
149,FR_E_Demand,2030,8,1,6,0.372
150,FR_E_Demand,2030,8,7,12,0.372
151,FR_E_Demand,2030,8,13,18,0.372
152,FR_E_Demand,2030,8,19,24,0.372
153,FR_E_Demand,2030,9,1,6,0.516
154,FR_E_Demand,2030,9,7,12,0.516
155,FR_E_Demand,2030,9,13,18,0.516
156,FR_E_Demand,2030,9,19,24,4.5666
157,FR_E_Demand,2030,10,1,6,4.8852
158,FR_E_Demand,2030,10,7,12,14.075999999999999
159,FR_E_Demand,2030,10,13,18,9.108
160,FR_E_Demand,2030,10,19,24,9.108
161,LU_E_Demand,2030,1,1,6,5.6286000000000005
162,LU_E_Demand,2030,1,7,12,5.6286000000000005
163,LU_E_Demand,2030,1,13,18,5.6286000000000005
164,LU_E_Demand,2030,1,19,24,5.6286000000000005
165,LU_E_Demand,2030,2,1,6,0.396
166,LU_E_Demand,2030,2,7,12,0.396
167,LU_E_Demand,2030,2,13,18,0.396
168,LU_E_Demand,2030,2,19,24,0.396
169,LU_E_Demand,2030,3,1,6,0.34800000000000003
170,LU_E_Demand,2030,3,7,12,0.34800000000000003
171,LU_E_Demand,2030,3,13,18,0.34800000000000003
172,LU_E_Demand,2030,3,19,24,0.34800000000000003
173,LU_E_Demand,2030,4,1,6,0.276
174,LU_E_Demand,2030,4,7,12,0.276
175,LU_E_Demand,2030,4,13,18,0.276
176,LU_E_Demand,2030,4,19,24,0.276
177,LU_E_Demand,2030,5,1,6,0.624
178,LU_E_Demand,2030,5,7,12,0.624
179,LU_E_Demand,2030,5,13,18,0.624
180,LU_E_Demand,2030,5,19,24,0.624
181,LU_E_Demand,2030,6,1,6,0.216
182,LU_E_Demand,2030,6,7,12,0.216
183,LU_E_Demand,2030,6,13,18,0.216
184,LU_E_Demand,2030,6,19,24,0.216
185,LU_E_Demand,2030,7,1,6,3.9294000000000002
186,LU_E_Demand,2030,7,7,12,3.9294000000000002
187,LU_E_Demand,2030,7,13,18,3.9294000000000002
188,LU_E_Demand,2030,7,19,24,7.3260000000000005
189,LU_E_Demand,2030,8,1,6,0.372
190,LU_E_Demand,2030,8,7,12,0.372
191,LU_E_Demand,2030,8,13,18,0.372
192,LU_E_Demand,2030,8,19,24,0.372
193,LU_E_Demand,2030,9,1,6,0.516
194,LU_E_Demand,2030,9,7,12,0.516
195,LU_E_Demand,2030,9,13,18,0.516
196,LU_E_Demand,2030,9,19,24,4.5666
197,LU_E_Demand,2030,10,1,6,4.8852
198,LU_E_Demand,2030,10,7,12,14.075999999999999
199,LU_E_Demand,2030,10,13,18,9.108
200,LU_E_Demand,2030,10,19,24,9.108
201,NL_E_Demand,2030,1,1,6,5.6286000000000005
202,NL_E_Demand,2030,1,7,12,5.6286000000000005
203,NL_E_Demand,2030,1,13,18,5.6286000000000005
204,NL_E_Demand,2030,1,19,24,5.6286000000000005
205,NL_E_Demand,2030,2,1,6,0.396
206,NL_E_Demand,2030,2,7,12,3.5046
207,NL_E_Demand,2030,2,13,18,6.534000000000001
208,NL_E_Demand,2030,2,19,24,3.5046
209,NL_E_Demand,2030,3,1,6,0.34800000000000003
210,NL_E_Demand,2030,3,7,12,0.34800000000000003
211,NL_E_Demand,2030,3,13,18,0.34800000000000003
212,NL_E_Demand,2030,3,19,24,0.34800000000000003
213,NL_E_Demand,2030,4,1,6,0.276
214,NL_E_Demand,2030,4,7,12,2.4426
215,NL_E_Demand,2030,4,13,18,0.276
216,NL_E_Demand,2030,4,19,24,0.276
217,NL_E_Demand,2030,5,1,6,0.624
218,NL_E_Demand,2030,5,7,12,0.624
219,NL_E_Demand,2030,5,13,18,0.624
220,NL_E_Demand,2030,5,19,24,0.624
221,NL_E_Demand,2030,6,1,6,1.9116
222,NL_E_Demand,2030,6,7,12,1.9116
223,NL_E_Demand,2030,6,13,18,0.216
224,NL_E_Demand,2030,6,19,24,1.9116
225,NL_E_Demand,2030,7,1,6,7.3260000000000005
226,NL_E_Demand,2030,7,7,12,11.322
227,NL_E_Demand,2030,7,13,18,7.3260000000000005
228,NL_E_Demand,2030,7,19,24,7.3260000000000005
229,NL_E_Demand,2030,8,1,6,0.372
230,NL_E_Demand,2030,8,7,12,0.372
231,NL_E_Demand,2030,8,13,18,0.372
232,NL_E_Demand,2030,8,19,24,0.372
233,NL_E_Demand,2030,9,1,6,0.516
234,NL_E_Demand,2030,9,7,12,0.516
235,NL_E_Demand,2030,9,13,18,0.516
236,NL_E_Demand,2030,9,19,24,4.5666
237,NL_E_Demand,2030,10,1,6,9.108
238,NL_E_Demand,2030,10,7,12,14.075999999999999
239,NL_E_Demand,2030,10,13,18,14.075999999999999
240,NL_E_Demand,2030,10,19,24,9.108
241,UK_E_Demand,2030,1,1,6,0.636
242,UK_E_Demand,2030,1,7,12,5.6286000000000005
243,UK_E_Demand,2030,1,13,18,5.6286000000000005
244,UK_E_Demand,2030,1,19,24,0.636
245,UK_E_Demand,2030,2,1,6,0.396
246,UK_E_Demand,2030,2,7,12,3.5046
247,UK_E_Demand,2030,2,13,18,6.534000000000001
248,UK_E_Demand,2030,2,19,24,0.396
249,UK_E_Demand,2030,3,1,6,0.34800000000000003
250,UK_E_Demand,2030,3,7,12,0.34800000000000003
251,UK_E_Demand,2030,3,13,18,0.34800000000000003
252,UK_E_Demand,2030,3,19,24,0.34800000000000003
253,UK_E_Demand,2030,4,1,6,0.276
254,UK_E_Demand,2030,4,7,12,0.276
255,UK_E_Demand,2030,4,13,18,0.276
256,UK_E_Demand,2030,4,19,24,0.276
257,UK_E_Demand,2030,5,1,6,0.624
258,UK_E_Demand,2030,5,7,12,0.624
259,UK_E_Demand,2030,5,13,18,0.624
260,UK_E_Demand,2030,5,19,24,0.624
261,UK_E_Demand,2030,6,1,6,0.216
262,UK_E_Demand,2030,6,7,12,0.216
263,UK_E_Demand,2030,6,13,18,0.216
264,UK_E_Demand,2030,6,19,24,0.216
265,UK_E_Demand,2030,7,1,6,0.444
266,UK_E_Demand,2030,7,7,12,11.322
267,UK_E_Demand,2030,7,13,18,11.322
268,UK_E_Demand,2030,7,19,24,7.3260000000000005
269,UK_E_Demand,2030,8,1,6,0.372
270,UK_E_Demand,2030,8,7,12,0.372
271,UK_E_Demand,2030,8,13,18,0.372
272,UK_E_Demand,2030,8,19,24,0.372
273,UK_E_Demand,2030,9,1,6,0.516
274,UK_E_Demand,2030,9,7,12,0.516
275,UK_E_Demand,2030,9,13,18,0.516
276,UK_E_Demand,2030,9,19,24,4.5666
277,UK_E_Demand,2030,10,1,6,0.552
278,UK_E_Demand,2030,10,7,12,9.108
279,UK_E_Demand,2030,10,13,18,14.075999999999999
280,UK_E_Demand,2030,10,19,24,9.108
