id,asset,year,rep_period,time_block_start,time_block_end,solution
370,UK_Battery,2030,2,13,16,0.0
371,UK_Battery,2030,2,17,20,0.0
372,UK_Battery,2030,2,21,24,0.0
373,UK_Battery,2030,3,1,4,0.0
374,UK_Battery,2030,3,5,8,0.0
375,UK_Battery,2030,3,9,12,0.0
376,UK_Battery,2030,3,13,16,0.0
377,UK_Battery,2030,3,17,20,0.0
378,UK_Battery,2030,3,21,24,0.0
379,UK_Battery,2030,4,1,4,0.0
380,UK_Battery,2030,4,5,8,0.0
381,UK_Battery,2030,4,9,12,0.0
382,UK_Battery,2030,4,13,16,0.0
383,UK_Battery,2030,4,17,20,0.0
384,UK_Battery,2030,4,21,24,0.0
385,UK_Battery,2030,5,1,4,0.0
386,UK_Battery,2030,5,5,8,0.0
387,UK_Battery,2030,5,9,12,0.0
388,UK_Battery,2030,5,13,16,0.0
389,UK_Battery,2030,5,17,20,0.0
390,UK_Battery,2030,5,21,24,0.0
391,UK_Battery,2030,6,1,4,0.0
392,UK_Battery,2030,6,5,8,8.319572747272105
393,UK_Battery,2030,6,9,12,0.0
394,UK_Battery,2030,6,13,16,0.0
395,UK_Battery,2030,6,17,20,0.0
396,UK_Battery,2030,6,21,24,0.0
397,UK_Battery,2030,7,1,4,8.319572747272105
398,UK_Battery,2030,7,5,8,8.319572747272105
399,UK_Battery,2030,7,9,12,8.319572747272105
400,UK_Battery,2030,7,13,16,8.319572747272105
401,UK_Battery,2030,7,17,20,0.0
402,UK_Battery,2030,7,21,24,0.0
403,UK_Battery,2030,8,1,4,8.319572747272105
404,UK_Battery,2030,8,5,8,0.0
405,UK_Battery,2030,8,9,12,8.319572747272105
406,UK_Battery,2030,8,13,16,0.0
407,UK_Battery,2030,8,17,20,0.0
408,UK_Battery,2030,8,21,24,0.0
409,UK_Battery,2030,9,1,4,0.0
410,UK_Battery,2030,9,5,8,0.0
411,UK_Battery,2030,9,9,12,0.0
412,UK_Battery,2030,9,13,16,8.319572747272105
413,UK_Battery,2030,9,17,20,0.0
414,UK_Battery,2030,9,21,24,0.0
415,UK_Battery,2030,10,1,4,8.319572747272105
416,UK_Battery,2030,10,5,8,8.319572747272105
417,UK_Battery,2030,10,9,12,0.0
418,UK_Battery,2030,10,13,16,8.319572747272105
419,UK_Battery,2030,10,17,20,0.0
420,UK_Battery,2030,10,21,24,0.0
