id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
75,CH_E_Demand,2030,3,9,12,2.0532
76,CH_E_Demand,2030,3,13,16,2.0532
77,CH_E_Demand,2030,3,17,20,5.9159999999999995
78,CH_E_Demand,2030,3,21,24,3.8280000000000003
79,CH_E_Demand,2030,4,1,4,1.6284
80,CH_E_Demand,2030,4,5,8,3.036
81,CH_E_Demand,2030,4,9,12,1.6284
82,CH_E_Demand,2030,4,13,16,1.6284
83,CH_E_Demand,2030,4,17,20,1.6284
84,CH_E_Demand,2030,4,21,24,1.6284
85,CH_E_Demand,2030,5,1,4,3.6816
86,CH_E_Demand,2030,5,5,8,3.6816
87,CH_E_Demand,2030,5,9,12,3.6816
88,CH_E_Demand,2030,5,13,16,3.6816
89,CH_E_Demand,2030,5,17,20,3.6816
90,CH_E_Demand,2030,5,21,24,3.6816
91,CH_E_Demand,2030,6,1,4,1.2744
92,CH_E_Demand,2030,6,5,8,1.2744
93,CH_E_Demand,2030,6,9,12,1.2744
94,CH_E_Demand,2030,6,13,16,0.14400000000000002
95,CH_E_Demand,2030,6,17,20,1.2744
96,CH_E_Demand,2030,6,21,24,1.2744
97,CH_E_Demand,2030,7,1,4,2.6196
98,CH_E_Demand,2030,7,5,8,7.547999999999999
99,CH_E_Demand,2030,7,9,12,2.6196
100,CH_E_Demand,2030,7,13,16,2.6196
101,CH_E_Demand,2030,7,17,20,7.547999999999999
102,CH_E_Demand,2030,7,21,24,7.547999999999999
103,CH_E_Demand,2030,8,1,4,2.1948
104,CH_E_Demand,2030,8,5,8,2.1948
105,CH_E_Demand,2030,8,9,12,0.248
106,CH_E_Demand,2030,8,13,16,0.248
107,CH_E_Demand,2030,8,17,20,2.1948
108,CH_E_Demand,2030,8,21,24,2.1948
109,CH_E_Demand,2030,9,1,4,3.0444
110,CH_E_Demand,2030,9,5,8,3.0444
111,CH_E_Demand,2030,9,9,12,0.34400000000000003
112,CH_E_Demand,2030,9,13,16,0.34400000000000003
113,CH_E_Demand,2030,9,17,20,3.0444
114,CH_E_Demand,2030,9,21,24,3.0444
115,CH_E_Demand,2030,10,1,4,3.2568
116,CH_E_Demand,2030,10,5,8,9.383999999999999
117,CH_E_Demand,2030,10,9,12,6.072
118,CH_E_Demand,2030,10,13,16,3.2568
119,CH_E_Demand,2030,10,17,20,9.383999999999999
120,CH_E_Demand,2030,10,21,24,6.072
121,DE_E_Demand,2030,1,1,4,3.7524
122,DE_E_Demand,2030,1,5,8,6.996
123,DE_E_Demand,2030,1,9,12,6.996
124,DE_E_Demand,2030,1,13,16,3.7524
125,DE_E_Demand,2030,1,17,20,3.7524
126,DE_E_Demand,2030,1,21,24,3.7524
127,DE_E_Demand,2030,2,1,4,2.3364000000000003
128,DE_E_Demand,2030,2,5,8,2.3364000000000003
129,DE_E_Demand,2030,2,9,12,2.3364000000000003
130,DE_E_Demand,2030,2,13,16,2.3364000000000003
131,DE_E_Demand,2030,2,17,20,2.3364000000000003
132,DE_E_Demand,2030,2,21,24,2.3364000000000003
133,DE_E_Demand,2030,3,1,4,0.232
134,DE_E_Demand,2030,3,5,8,0.232
135,DE_E_Demand,2030,3,9,12,0.232
136,DE_E_Demand,2030,3,13,16,2.0532
137,DE_E_Demand,2030,3,17,20,2.0532
138,DE_E_Demand,2030,3,21,24,0.232
139,DE_E_Demand,2030,4,1,4,1.6284
140,DE_E_Demand,2030,4,5,8,1.6284
141,DE_E_Demand,2030,4,9,12,1.6284
142,DE_E_Demand,2030,4,13,16,1.6284
143,DE_E_Demand,2030,4,17,20,1.6284
144,DE_E_Demand,2030,4,21,24,1.6284
145,DE_E_Demand,2030,5,1,4,0.41600000000000004
146,DE_E_Demand,2030,5,5,8,0.41600000000000004
147,DE_E_Demand,2030,5,9,12,0.41600000000000004
148,DE_E_Demand,2030,5,13,16,0.41600000000000004
149,DE_E_Demand,2030,5,17,20,0.41600000000000004
150,DE_E_Demand,2030,5,21,24,0.41600000000000004
151,DE_E_Demand,2030,6,1,4,1.2744
152,DE_E_Demand,2030,6,5,8,1.2744
153,DE_E_Demand,2030,6,9,12,1.2744
154,DE_E_Demand,2030,6,13,16,1.2744
155,DE_E_Demand,2030,6,17,20,1.2744
156,DE_E_Demand,2030,6,21,24,1.2744
157,DE_E_Demand,2030,7,1,4,2.6196
158,DE_E_Demand,2030,7,5,8,7.547999999999999
159,DE_E_Demand,2030,7,9,12,4.884
160,DE_E_Demand,2030,7,13,16,4.884
161,DE_E_Demand,2030,7,17,20,7.547999999999999
162,DE_E_Demand,2030,7,21,24,4.884
163,DE_E_Demand,2030,8,1,4,0.248
164,DE_E_Demand,2030,8,5,8,0.248
165,DE_E_Demand,2030,8,9,12,0.248
166,DE_E_Demand,2030,8,13,16,0.248
167,DE_E_Demand,2030,8,17,20,0.248
168,DE_E_Demand,2030,8,21,24,0.248
169,DE_E_Demand,2030,9,1,4,0.34400000000000003
170,DE_E_Demand,2030,9,5,8,0.34400000000000003
171,DE_E_Demand,2030,9,9,12,0.34400000000000003
172,DE_E_Demand,2030,9,13,16,0.34400000000000003
173,DE_E_Demand,2030,9,17,20,3.0444
174,DE_E_Demand,2030,9,21,24,3.0444
175,DE_E_Demand,2030,10,1,4,3.2568
176,DE_E_Demand,2030,10,5,8,9.383999999999999
177,DE_E_Demand,2030,10,9,12,9.383999999999999
178,DE_E_Demand,2030,10,13,16,6.072
179,DE_E_Demand,2030,10,17,20,9.383999999999999
180,DE_E_Demand,2030,10,21,24,6.072
181,FR_E_Demand,2030,1,1,4,3.7524
182,FR_E_Demand,2030,1,5,8,6.996
183,FR_E_Demand,2030,1,9,12,6.996
184,FR_E_Demand,2030,1,13,16,3.7524
185,FR_E_Demand,2030,1,17,20,3.7524
186,FR_E_Demand,2030,1,21,24,10.812
187,FR_E_Demand,2030,2,1,4,0.264
188,FR_E_Demand,2030,2,5,8,0.264
189,FR_E_Demand,2030,2,9,12,2.3364000000000003
190,FR_E_Demand,2030,2,13,16,0.264
191,FR_E_Demand,2030,2,17,20,0.264
192,FR_E_Demand,2030,2,21,24,2.3364000000000003
193,FR_E_Demand,2030,3,1,4,0.232
194,FR_E_Demand,2030,3,5,8,0.232
195,FR_E_Demand,2030,3,9,12,0.232
196,FR_E_Demand,2030,3,13,16,2.0532
197,FR_E_Demand,2030,3,17,20,2.0532
198,FR_E_Demand,2030,3,21,24,2.0532
199,FR_E_Demand,2030,4,1,4,0.184
200,FR_E_Demand,2030,4,5,8,0.184
201,FR_E_Demand,2030,4,9,12,0.184
202,FR_E_Demand,2030,4,13,16,0.184
203,FR_E_Demand,2030,4,17,20,0.184
204,FR_E_Demand,2030,4,21,24,1.6284
205,FR_E_Demand,2030,5,1,4,0.41600000000000004
206,FR_E_Demand,2030,5,5,8,0.41600000000000004
207,FR_E_Demand,2030,5,9,12,0.41600000000000004
208,FR_E_Demand,2030,5,13,16,0.41600000000000004
209,FR_E_Demand,2030,5,17,20,0.41600000000000004
210,FR_E_Demand,2030,5,21,24,0.41600000000000004
211,FR_E_Demand,2030,6,1,4,0.14400000000000002
212,FR_E_Demand,2030,6,5,8,0.14400000000000002
213,FR_E_Demand,2030,6,9,12,1.2744
214,FR_E_Demand,2030,6,13,16,0.14400000000000002
215,FR_E_Demand,2030,6,17,20,0.14400000000000002
216,FR_E_Demand,2030,6,21,24,1.2744
217,FR_E_Demand,2030,7,1,4,2.6196
218,FR_E_Demand,2030,7,5,8,7.547999999999999
219,FR_E_Demand,2030,7,9,12,7.547999999999999
220,FR_E_Demand,2030,7,13,16,4.884
221,FR_E_Demand,2030,7,17,20,7.547999999999999
222,FR_E_Demand,2030,7,21,24,7.547999999999999
223,FR_E_Demand,2030,8,1,4,0.248
224,FR_E_Demand,2030,8,5,8,0.248
225,FR_E_Demand,2030,8,9,12,0.248
226,FR_E_Demand,2030,8,13,16,0.248
227,FR_E_Demand,2030,8,17,20,0.248
228,FR_E_Demand,2030,8,21,24,0.248
229,FR_E_Demand,2030,9,1,4,0.34400000000000003
230,FR_E_Demand,2030,9,5,8,0.34400000000000003
231,FR_E_Demand,2030,9,9,12,0.34400000000000003
232,FR_E_Demand,2030,9,13,16,0.34400000000000003
233,FR_E_Demand,2030,9,17,20,3.0444
234,FR_E_Demand,2030,9,21,24,3.0444
235,FR_E_Demand,2030,10,1,4,3.2568
236,FR_E_Demand,2030,10,5,8,6.072
237,FR_E_Demand,2030,10,9,12,6.072
238,FR_E_Demand,2030,10,13,16,3.2568
239,FR_E_Demand,2030,10,17,20,6.072
240,FR_E_Demand,2030,10,21,24,6.072
241,LU_E_Demand,2030,1,1,4,3.7524
242,LU_E_Demand,2030,1,5,8,6.996
243,LU_E_Demand,2030,1,9,12,6.996
244,LU_E_Demand,2030,1,13,16,3.7524
245,LU_E_Demand,2030,1,17,20,3.7524
246,LU_E_Demand,2030,1,21,24,3.7524
247,LU_E_Demand,2030,2,1,4,0.264
248,LU_E_Demand,2030,2,5,8,2.3364000000000003
249,LU_E_Demand,2030,2,9,12,2.3364000000000003
250,LU_E_Demand,2030,2,13,16,2.3364000000000003
251,LU_E_Demand,2030,2,17,20,2.3364000000000003
252,LU_E_Demand,2030,2,21,24,2.3364000000000003
253,LU_E_Demand,2030,3,1,4,0.232
254,LU_E_Demand,2030,3,5,8,0.232
255,LU_E_Demand,2030,3,9,12,0.232
256,LU_E_Demand,2030,3,13,16,2.0532
257,LU_E_Demand,2030,3,17,20,2.0532
258,LU_E_Demand,2030,3,21,24,0.232
259,LU_E_Demand,2030,4,1,4,0.184
260,LU_E_Demand,2030,4,5,8,1.6284
261,LU_E_Demand,2030,4,9,12,1.6284
262,LU_E_Demand,2030,4,13,16,0.184
263,LU_E_Demand,2030,4,17,20,1.6284
264,LU_E_Demand,2030,4,21,24,1.6284
265,LU_E_Demand,2030,5,1,4,0.41600000000000004
266,LU_E_Demand,2030,5,5,8,0.41600000000000004
267,LU_E_Demand,2030,5,9,12,0.41600000000000004
268,LU_E_Demand,2030,5,13,16,0.41600000000000004
269,LU_E_Demand,2030,5,17,20,0.41600000000000004
270,LU_E_Demand,2030,5,21,24,0.41600000000000004
271,LU_E_Demand,2030,6,1,4,1.2744
272,LU_E_Demand,2030,6,5,8,1.2744
273,LU_E_Demand,2030,6,9,12,1.2744
274,LU_E_Demand,2030,6,13,16,0.14400000000000002
275,LU_E_Demand,2030,6,17,20,1.2744
276,LU_E_Demand,2030,6,21,24,1.2744
277,LU_E_Demand,2030,7,1,4,2.6196
278,LU_E_Demand,2030,7,5,8,7.547999999999999
279,LU_E_Demand,2030,7,9,12,7.547999999999999
280,LU_E_Demand,2030,7,13,16,4.884
281,LU_E_Demand,2030,7,17,20,7.547999999999999
282,LU_E_Demand,2030,7,21,24,4.884
283,LU_E_Demand,2030,8,1,4,0.248
284,LU_E_Demand,2030,8,5,8,0.248
285,LU_E_Demand,2030,8,9,12,0.248
286,LU_E_Demand,2030,8,13,16,0.248
287,LU_E_Demand,2030,8,17,20,0.248
288,LU_E_Demand,2030,8,21,24,0.248
289,LU_E_Demand,2030,9,1,4,0.34400000000000003
290,LU_E_Demand,2030,9,5,8,0.34400000000000003
291,LU_E_Demand,2030,9,9,12,0.34400000000000003
292,LU_E_Demand,2030,9,13,16,0.34400000000000003
293,LU_E_Demand,2030,9,17,20,3.0444
294,LU_E_Demand,2030,9,21,24,3.0444
295,LU_E_Demand,2030,10,1,4,3.2568
296,LU_E_Demand,2030,10,5,8,6.072
297,LU_E_Demand,2030,10,9,12,9.383999999999999
298,LU_E_Demand,2030,10,13,16,6.072
299,LU_E_Demand,2030,10,17,20,9.383999999999999
300,LU_E_Demand,2030,10,21,24,6.072
301,NL_E_Demand,2030,1,1,4,3.7524
302,NL_E_Demand,2030,1,5,8,6.996
303,NL_E_Demand,2030,1,9,12,6.996
304,NL_E_Demand,2030,1,13,16,3.7524
305,NL_E_Demand,2030,1,17,20,3.7524
306,NL_E_Demand,2030,1,21,24,3.7524
307,NL_E_Demand,2030,2,1,4,0.264
308,NL_E_Demand,2030,2,5,8,2.3364000000000003
309,NL_E_Demand,2030,2,9,12,2.3364000000000003
310,NL_E_Demand,2030,2,13,16,2.3364000000000003
311,NL_E_Demand,2030,2,17,20,2.3364000000000003
312,NL_E_Demand,2030,2,21,24,2.3364000000000003
313,NL_E_Demand,2030,3,1,4,0.232
314,NL_E_Demand,2030,3,5,8,0.232
315,NL_E_Demand,2030,3,9,12,0.232
316,NL_E_Demand,2030,3,13,16,0.232
317,NL_E_Demand,2030,3,17,20,0.232
318,NL_E_Demand,2030,3,21,24,0.232
319,NL_E_Demand,2030,4,1,4,0.184
320,NL_E_Demand,2030,4,5,8,1.6284
321,NL_E_Demand,2030,4,9,12,1.6284
322,NL_E_Demand,2030,4,13,16,0.184
323,NL_E_Demand,2030,4,17,20,1.6284
324,NL_E_Demand,2030,4,21,24,0.184
325,NL_E_Demand,2030,5,1,4,0.41600000000000004
326,NL_E_Demand,2030,5,5,8,0.41600000000000004
327,NL_E_Demand,2030,5,9,12,0.41600000000000004
328,NL_E_Demand,2030,5,13,16,0.41600000000000004
329,NL_E_Demand,2030,5,17,20,0.41600000000000004
330,NL_E_Demand,2030,5,21,24,0.41600000000000004
331,NL_E_Demand,2030,6,1,4,1.2744
332,NL_E_Demand,2030,6,5,8,1.2744
333,NL_E_Demand,2030,6,9,12,1.2744
334,NL_E_Demand,2030,6,13,16,1.2744
335,NL_E_Demand,2030,6,17,20,1.2744
336,NL_E_Demand,2030,6,21,24,1.2744
337,NL_E_Demand,2030,7,1,4,2.6196
338,NL_E_Demand,2030,7,5,8,4.884
339,NL_E_Demand,2030,7,9,12,7.547999999999999
340,NL_E_Demand,2030,7,13,16,7.547999999999999
341,NL_E_Demand,2030,7,17,20,7.547999999999999
342,NL_E_Demand,2030,7,21,24,4.884
343,NL_E_Demand,2030,8,1,4,0.248
344,NL_E_Demand,2030,8,5,8,0.248
345,NL_E_Demand,2030,8,9,12,0.248
346,NL_E_Demand,2030,8,13,16,0.248
347,NL_E_Demand,2030,8,17,20,0.248
348,NL_E_Demand,2030,8,21,24,0.248
349,NL_E_Demand,2030,9,1,4,0.34400000000000003
350,NL_E_Demand,2030,9,5,8,0.34400000000000003
351,NL_E_Demand,2030,9,9,12,0.34400000000000003
352,NL_E_Demand,2030,9,13,16,0.34400000000000003
353,NL_E_Demand,2030,9,17,20,3.0444
354,NL_E_Demand,2030,9,21,24,3.0444
355,NL_E_Demand,2030,10,1,4,3.2568
356,NL_E_Demand,2030,10,5,8,6.072
357,NL_E_Demand,2030,10,9,12,9.383999999999999
358,NL_E_Demand,2030,10,13,16,6.072
359,NL_E_Demand,2030,10,17,20,9.383999999999999
360,NL_E_Demand,2030,10,21,24,6.072
361,UK_E_Demand,2030,1,1,4,0.424
362,UK_E_Demand,2030,1,5,8,0.424
363,UK_E_Demand,2030,1,9,12,6.996
364,UK_E_Demand,2030,1,13,16,3.7524
365,UK_E_Demand,2030,1,17,20,3.7524
366,UK_E_Demand,2030,1,21,24,0.424
367,UK_E_Demand,2030,2,1,4,0.264
368,UK_E_Demand,2030,2,5,8,0.264
369,UK_E_Demand,2030,2,9,12,4.356
370,UK_E_Demand,2030,2,13,16,4.356
371,UK_E_Demand,2030,2,17,20,4.356
372,UK_E_Demand,2030,2,21,24,0.264
373,UK_E_Demand,2030,3,1,4,0.232
374,UK_E_Demand,2030,3,5,8,0.232
375,UK_E_Demand,2030,3,9,12,0.232
376,UK_E_Demand,2030,3,13,16,0.232
377,UK_E_Demand,2030,3,17,20,0.232
378,UK_E_Demand,2030,3,21,24,0.232
379,UK_E_Demand,2030,4,1,4,0.184
380,UK_E_Demand,2030,4,5,8,0.184
381,UK_E_Demand,2030,4,9,12,0.184
382,UK_E_Demand,2030,4,13,16,0.184
383,UK_E_Demand,2030,4,17,20,0.184
384,UK_E_Demand,2030,4,21,24,0.184
385,UK_E_Demand,2030,5,1,4,0.41600000000000004
386,UK_E_Demand,2030,5,5,8,0.41600000000000004
387,UK_E_Demand,2030,5,9,12,0.41600000000000004
388,UK_E_Demand,2030,5,13,16,0.41600000000000004
389,UK_E_Demand,2030,5,17,20,0.41600000000000004
390,UK_E_Demand,2030,5,21,24,0.41600000000000004
391,UK_E_Demand,2030,6,1,4,0.14400000000000002
392,UK_E_Demand,2030,6,5,8,0.14400000000000002
393,UK_E_Demand,2030,6,9,12,1.2744
394,UK_E_Demand,2030,6,13,16,0.14400000000000002
395,UK_E_Demand,2030,6,17,20,0.14400000000000002
396,UK_E_Demand,2030,6,21,24,0.14400000000000002
397,UK_E_Demand,2030,7,1,4,0.296
398,UK_E_Demand,2030,7,5,8,4.884
399,UK_E_Demand,2030,7,9,12,7.547999999999999
400,UK_E_Demand,2030,7,13,16,40.454028528331506
401,UK_E_Demand,2030,7,17,20,7.547999999999999
402,UK_E_Demand,2030,7,21,24,4.884
403,UK_E_Demand,2030,8,1,4,0.248
404,UK_E_Demand,2030,8,5,8,0.248
405,UK_E_Demand,2030,8,9,12,0.248
406,UK_E_Demand,2030,8,13,16,0.248
407,UK_E_Demand,2030,8,17,20,0.248
408,UK_E_Demand,2030,8,21,24,0.248
409,UK_E_Demand,2030,9,1,4,0.34400000000000003
410,UK_E_Demand,2030,9,5,8,0.34400000000000003
411,UK_E_Demand,2030,9,9,12,0.34400000000000003
412,UK_E_Demand,2030,9,13,16,0.34400000000000003
413,UK_E_Demand,2030,9,17,20,3.0444
414,UK_E_Demand,2030,9,21,24,0.34400000000000003
415,UK_E_Demand,2030,10,1,4,0.368
416,UK_E_Demand,2030,10,5,8,6.072
417,UK_E_Demand,2030,10,9,12,9.383999999999999
418,UK_E_Demand,2030,10,13,16,6.072
419,UK_E_Demand,2030,10,17,20,9.383999999999999
420,UK_E_Demand,2030,10,21,24,0.368
