id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,asset_1,capacity,capacity_storage_energy,consumer_balance_sense,discount_rate,economic_lifetime,energy_to_power_ratio,group,investment_integer,investment_integer_storage_energy,investment_method,is_seasonal,start_up_cost,shut_down_cost,max_ramp_down,max_ramp_up,min_operating_point,minimum_down_time,minimum_up_time,ramping,storage_method_energy,technical_lifetime,type,unit_commitment,unit_commitment_integer_1,unit_commitment_method,use_binary_storage_method,max_su_ramp,max_sd_ramp,start_trajectory,shut_trajectory,dual_limit_units_on_simple_method
475,CH_OCGT,2030,10,1,4,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
476,CH_OCGT,2030,10,5,8,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
477,CH_OCGT,2030,10,9,12,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
478,CH_OCGT,2030,10,13,16,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
479,CH_OCGT,2030,10,17,20,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
480,CH_OCGT,2030,10,21,24,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
481,DE_CCGT,2030,1,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
482,DE_CCGT,2030,1,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
483,DE_CCGT,2030,1,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
484,DE_CCGT,2030,1,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
485,DE_CCGT,2030,1,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
486,DE_CCGT,2030,1,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
487,DE_CCGT,2030,2,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
488,DE_CCGT,2030,2,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
489,DE_CCGT,2030,2,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
490,DE_CCGT,2030,2,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
491,DE_CCGT,2030,2,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
492,DE_CCGT,2030,2,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
493,DE_CCGT,2030,3,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
494,DE_CCGT,2030,3,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
495,DE_CCGT,2030,3,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
496,DE_CCGT,2030,3,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
497,DE_CCGT,2030,3,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
498,DE_CCGT,2030,3,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
499,DE_CCGT,2030,4,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
500,DE_CCGT,2030,4,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
501,DE_CCGT,2030,4,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
502,DE_CCGT,2030,4,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
503,DE_CCGT,2030,4,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
504,DE_CCGT,2030,4,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
505,DE_CCGT,2030,5,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
506,DE_CCGT,2030,5,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
507,DE_CCGT,2030,5,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
508,DE_CCGT,2030,5,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
509,DE_CCGT,2030,5,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
510,DE_CCGT,2030,5,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
511,DE_CCGT,2030,6,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
512,DE_CCGT,2030,6,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
513,DE_CCGT,2030,6,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
514,DE_CCGT,2030,6,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
515,DE_CCGT,2030,6,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
516,DE_CCGT,2030,6,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
517,DE_CCGT,2030,7,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
518,DE_CCGT,2030,7,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
519,DE_CCGT,2030,7,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
520,DE_CCGT,2030,7,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
521,DE_CCGT,2030,7,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
522,DE_CCGT,2030,7,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
523,DE_CCGT,2030,8,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
524,DE_CCGT,2030,8,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
525,DE_CCGT,2030,8,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
526,DE_CCGT,2030,8,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
527,DE_CCGT,2030,8,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
528,DE_CCGT,2030,8,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
529,DE_CCGT,2030,9,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
530,DE_CCGT,2030,9,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
531,DE_CCGT,2030,9,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
532,DE_CCGT,2030,9,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
533,DE_CCGT,2030,9,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
534,DE_CCGT,2030,9,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
535,DE_CCGT,2030,10,1,4,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
536,DE_CCGT,2030,10,5,8,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
537,DE_CCGT,2030,10,9,12,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
538,DE_CCGT,2030,10,13,16,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
539,DE_CCGT,2030,10,17,20,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
540,DE_CCGT,2030,10,21,24,true,DE_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
541,DE_Coal,2030,1,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
542,DE_Coal,2030,1,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
543,DE_Coal,2030,1,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
544,DE_Coal,2030,1,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
545,DE_Coal,2030,1,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
546,DE_Coal,2030,1,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
547,DE_Coal,2030,2,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
548,DE_Coal,2030,2,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
549,DE_Coal,2030,2,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
550,DE_Coal,2030,2,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
551,DE_Coal,2030,2,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
552,DE_Coal,2030,2,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
553,DE_Coal,2030,3,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
554,DE_Coal,2030,3,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
555,DE_Coal,2030,3,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
556,DE_Coal,2030,3,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
557,DE_Coal,2030,3,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
558,DE_Coal,2030,3,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
559,DE_Coal,2030,4,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
560,DE_Coal,2030,4,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
561,DE_Coal,2030,4,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
562,DE_Coal,2030,4,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
563,DE_Coal,2030,4,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
564,DE_Coal,2030,4,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
565,DE_Coal,2030,5,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
566,DE_Coal,2030,5,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
567,DE_Coal,2030,5,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
568,DE_Coal,2030,5,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
569,DE_Coal,2030,5,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
570,DE_Coal,2030,5,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
571,DE_Coal,2030,6,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
572,DE_Coal,2030,6,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
573,DE_Coal,2030,6,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
574,DE_Coal,2030,6,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
575,DE_Coal,2030,6,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
576,DE_Coal,2030,6,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
577,DE_Coal,2030,7,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
578,DE_Coal,2030,7,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
579,DE_Coal,2030,7,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
580,DE_Coal,2030,7,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
581,DE_Coal,2030,7,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
582,DE_Coal,2030,7,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
583,DE_Coal,2030,8,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
584,DE_Coal,2030,8,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
585,DE_Coal,2030,8,9,12,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
586,DE_Coal,2030,8,13,16,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
587,DE_Coal,2030,8,17,20,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
588,DE_Coal,2030,8,21,24,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
589,DE_Coal,2030,9,1,4,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
590,DE_Coal,2030,9,5,8,true,DE_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,0.0,true,false,100,producer,true,true,basic,,0.38,0.38,"50,140,260","260,140,50",0.0
