id,asset,year,rep_period,time_block_start,time_block_end,min_operating_point,dual_start_up_trajectory_lower_bound,dual_start_up_trajectory_upper_bound
445,BE_Nuclear,2030,9,13,13,0.5,0.0,0.0
446,BE_Nuclear,2030,9,14,14,0.5,0.0,0.0
447,BE_Nuclear,2030,9,15,15,0.5,0.0,0.0
448,BE_Nuclear,2030,9,16,16,0.5,0.0,0.0
449,BE_Nuclear,2030,9,17,17,0.5,0.0,0.0
450,BE_Nuclear,2030,9,18,18,0.5,0.0,0.0
451,BE_Nuclear,2030,9,19,19,0.5,0.0,0.0
452,BE_Nuclear,2030,9,20,20,0.5,0.0,0.0
453,BE_Nuclear,2030,9,21,21,0.5,0.0,0.0
454,BE_Nuclear,2030,9,22,22,0.5,0.0,0.0
455,BE_Nuclear,2030,9,23,23,0.5,0.0,0.0
456,BE_Nuclear,2030,9,24,24,0.5,0.0,0.0
457,BE_Nuclear,2030,10,1,1,0.5,0.0,0.0
458,BE_Nuclear,2030,10,2,2,0.5,0.0,0.0
459,BE_Nuclear,2030,10,3,3,0.5,0.0,0.0
460,BE_Nuclear,2030,10,4,4,0.5,0.0,0.0
461,BE_Nuclear,2030,10,5,5,0.5,0.0,0.0
462,BE_Nuclear,2030,10,6,6,0.5,0.0,0.0
463,BE_Nuclear,2030,10,7,7,0.5,0.0,0.0
464,BE_Nuclear,2030,10,8,8,0.5,0.0,0.0
465,BE_Nuclear,2030,10,9,9,0.5,0.0,0.0
466,BE_Nuclear,2030,10,10,10,0.5,0.0,0.0
467,BE_Nuclear,2030,10,11,11,0.5,0.0,0.0
468,BE_Nuclear,2030,10,12,12,0.5,0.0,0.0
469,BE_Nuclear,2030,10,13,13,0.5,0.0,0.0
470,BE_Nuclear,2030,10,14,14,0.5,0.0,0.0
471,BE_Nuclear,2030,10,15,15,0.5,0.0,0.0
472,BE_Nuclear,2030,10,16,16,0.5,0.0,0.0
473,BE_Nuclear,2030,10,17,17,0.5,0.0,0.0
474,BE_Nuclear,2030,10,18,18,0.5,0.0,0.0
475,BE_Nuclear,2030,10,19,19,0.5,0.0,0.0
476,BE_Nuclear,2030,10,20,20,0.5,0.0,0.0
477,BE_Nuclear,2030,10,21,21,0.5,0.0,0.0
478,BE_Nuclear,2030,10,22,22,0.5,0.0,0.0
479,BE_Nuclear,2030,10,23,23,0.5,0.0,0.0
480,BE_Nuclear,2030,10,24,24,0.5,0.0,0.0
481,CH_Coal,2030,1,1,1,0.325,0.0,0.0
482,CH_Coal,2030,1,2,2,0.325,0.0,0.0
483,CH_Coal,2030,1,3,3,0.325,0.0,0.0
484,CH_Coal,2030,1,4,4,0.325,0.0,0.0
485,CH_Coal,2030,1,5,5,0.325,0.0,0.0
486,CH_Coal,2030,1,6,6,0.325,0.0,0.0
487,CH_Coal,2030,1,7,7,0.325,0.0,0.0
488,CH_Coal,2030,1,8,8,0.325,0.0,0.0
489,CH_Coal,2030,1,9,9,0.325,0.0,0.0
490,CH_Coal,2030,1,10,10,0.325,0.0,0.0
491,CH_Coal,2030,1,11,11,0.325,0.0,0.0
492,CH_Coal,2030,1,12,12,0.325,0.0,0.0
493,CH_Coal,2030,1,13,13,0.325,-0.0,0.0
494,CH_Coal,2030,1,14,14,0.325,-0.0,0.0
495,CH_Coal,2030,1,15,15,0.325,-0.0,0.0
496,CH_Coal,2030,1,16,16,0.325,0.0,0.0
497,CH_Coal,2030,1,17,17,0.325,0.0,0.0
498,CH_Coal,2030,1,18,18,0.325,0.0,0.0
499,CH_Coal,2030,1,19,19,0.325,0.0,0.0
500,CH_Coal,2030,1,20,20,0.325,0.0,0.0
501,CH_Coal,2030,1,21,21,0.325,0.0,0.0
502,CH_Coal,2030,1,22,22,0.325,0.0,0.0
503,CH_Coal,2030,1,23,23,0.325,0.0,0.0
504,CH_Coal,2030,1,24,24,0.325,0.0,0.0
505,CH_Coal,2030,2,1,1,0.325,-0.0,0.0
506,CH_Coal,2030,2,2,2,0.325,-0.0,0.0
507,CH_Coal,2030,2,3,3,0.325,-0.0,0.0
508,CH_Coal,2030,2,4,4,0.325,-0.0,0.0
509,CH_Coal,2030,2,5,5,0.325,0.0,0.0
510,CH_Coal,2030,2,6,6,0.325,0.0,0.0
511,CH_Coal,2030,2,7,7,0.325,0.0,0.0
512,CH_Coal,2030,2,8,8,0.325,0.0,0.0
513,CH_Coal,2030,2,9,9,0.325,0.0,0.0
514,CH_Coal,2030,2,10,10,0.325,0.0,0.0
515,CH_Coal,2030,2,11,11,0.325,0.5181,0.0
516,CH_Coal,2030,2,12,12,0.325,0.5181,0.0
517,CH_Coal,2030,2,13,13,0.325,0.5181,0.0
518,CH_Coal,2030,2,14,14,0.325,0.5181,0.0
519,CH_Coal,2030,2,15,15,0.325,0.5181,0.0
520,CH_Coal,2030,2,16,16,0.325,0.5181,0.0
521,CH_Coal,2030,2,17,17,0.325,0.5181,0.0
522,CH_Coal,2030,2,18,18,0.325,0.0,0.0
523,CH_Coal,2030,2,19,19,0.325,0.0,0.0
524,CH_Coal,2030,2,20,20,0.325,0.0,0.0
525,CH_Coal,2030,2,21,21,0.325,0.0,0.0
526,CH_Coal,2030,2,22,22,0.325,0.0,0.0
527,CH_Coal,2030,2,23,23,0.325,0.0,0.0
528,CH_Coal,2030,2,24,24,0.325,0.0,0.0
529,CH_Coal,2030,3,1,1,0.325,0.0,0.0
530,CH_Coal,2030,3,2,2,0.325,0.0,0.0
531,CH_Coal,2030,3,3,3,0.325,0.0,0.0
532,CH_Coal,2030,3,4,4,0.325,0.0,0.0
533,CH_Coal,2030,3,5,5,0.325,0.0,0.0
534,CH_Coal,2030,3,6,6,0.325,0.0,0.0
535,CH_Coal,2030,3,7,7,0.325,0.0,0.0
536,CH_Coal,2030,3,8,8,0.325,0.0,0.0
537,CH_Coal,2030,3,9,9,0.325,0.0,0.0
538,CH_Coal,2030,3,10,10,0.325,0.0,0.0
539,CH_Coal,2030,3,11,11,0.325,0.0,0.0
540,CH_Coal,2030,3,12,12,0.325,0.0,0.0
541,CH_Coal,2030,3,13,13,0.325,0.0,0.0
542,CH_Coal,2030,3,14,14,0.325,0.0,0.0
543,CH_Coal,2030,3,15,15,0.325,0.0,0.0
544,CH_Coal,2030,3,16,16,0.325,0.0,0.0
545,CH_Coal,2030,3,17,17,0.325,0.0,0.0
546,CH_Coal,2030,3,18,18,0.325,0.0,0.0
547,CH_Coal,2030,3,19,19,0.325,0.0,0.0
548,CH_Coal,2030,3,20,20,0.325,0.0,0.0
549,CH_Coal,2030,3,21,21,0.325,0.0,0.0
550,CH_Coal,2030,3,22,22,0.325,0.0,0.0
551,CH_Coal,2030,3,23,23,0.325,0.0,0.0
552,CH_Coal,2030,3,24,24,0.325,0.0,0.0
553,CH_Coal,2030,4,1,1,0.325,0.0,0.0
554,CH_Coal,2030,4,2,2,0.325,0.0,0.0
555,CH_Coal,2030,4,3,3,0.325,0.0,0.0
556,CH_Coal,2030,4,4,4,0.325,0.0,0.0
557,CH_Coal,2030,4,5,5,0.325,0.0,0.0
558,CH_Coal,2030,4,6,6,0.325,0.0,0.0
559,CH_Coal,2030,4,7,7,0.325,0.0,0.0
560,CH_Coal,2030,4,8,8,0.325,0.0,0.0
561,CH_Coal,2030,4,9,9,0.325,0.0,0.0
562,CH_Coal,2030,4,10,10,0.325,0.0,0.0
563,CH_Coal,2030,4,11,11,0.325,0.0,0.0
564,CH_Coal,2030,4,12,12,0.325,0.0,0.0
565,CH_Coal,2030,4,13,13,0.325,0.0,0.0
566,CH_Coal,2030,4,14,14,0.325,0.0,0.0
567,CH_Coal,2030,4,15,15,0.325,0.0,0.0
568,CH_Coal,2030,4,16,16,0.325,0.0,0.0
569,CH_Coal,2030,4,17,17,0.325,0.0,0.0
570,CH_Coal,2030,4,18,18,0.325,0.0,0.0
571,CH_Coal,2030,4,19,19,0.325,0.0,0.0
572,CH_Coal,2030,4,20,20,0.325,0.0,0.0
573,CH_Coal,2030,4,21,21,0.325,0.0,0.0
574,CH_Coal,2030,4,22,22,0.325,0.0,0.0
575,CH_Coal,2030,4,23,23,0.325,0.0,0.0
576,CH_Coal,2030,4,24,24,0.325,0.0,0.0
577,CH_Coal,2030,5,1,1,0.325,0.0,0.0
578,CH_Coal,2030,5,2,2,0.325,0.0,0.0
579,CH_Coal,2030,5,3,3,0.325,0.0,0.0
580,CH_Coal,2030,5,4,4,0.325,0.0,0.0
581,CH_Coal,2030,5,5,5,0.325,0.0,0.0
582,CH_Coal,2030,5,6,6,0.325,0.0,0.0
583,CH_Coal,2030,5,7,7,0.325,0.0,0.0
584,CH_Coal,2030,5,8,8,0.325,0.0,0.0
585,CH_Coal,2030,5,9,9,0.325,0.0,0.0
586,CH_Coal,2030,5,10,10,0.325,0.0,0.0
587,CH_Coal,2030,5,11,11,0.325,0.0,0.0
588,CH_Coal,2030,5,12,12,0.325,0.0,0.0
589,CH_Coal,2030,5,13,13,0.325,0.0,0.0
590,CH_Coal,2030,5,14,14,0.325,0.0,0.0
591,CH_Coal,2030,5,15,15,0.325,0.0,0.0
592,CH_Coal,2030,5,16,16,0.325,0.0,0.0
593,CH_Coal,2030,5,17,17,0.325,0.0,0.0
594,CH_Coal,2030,5,18,18,0.325,0.0,0.0
595,CH_Coal,2030,5,19,19,0.325,0.0,0.0
596,CH_Coal,2030,5,20,20,0.325,0.0,0.0
597,CH_Coal,2030,5,21,21,0.325,0.0,0.0
598,CH_Coal,2030,5,22,22,0.325,0.0,0.0
599,CH_Coal,2030,5,23,23,0.325,0.0,0.0
600,CH_Coal,2030,5,24,24,0.325,0.0,0.0
601,CH_Coal,2030,6,1,1,0.325,0.0,0.0
602,CH_Coal,2030,6,2,2,0.325,0.0,0.0
603,CH_Coal,2030,6,3,3,0.325,-0.0,0.0
604,CH_Coal,2030,6,4,4,0.325,-0.0,0.0
605,CH_Coal,2030,6,5,5,0.325,0.0,0.0
606,CH_Coal,2030,6,6,6,0.325,0.0,0.0
607,CH_Coal,2030,6,7,7,0.325,0.0,0.0
608,CH_Coal,2030,6,8,8,0.325,0.0,0.0
609,CH_Coal,2030,6,9,9,0.325,0.0,0.0
610,CH_Coal,2030,6,10,10,0.325,0.0,0.0
611,CH_Coal,2030,6,11,11,0.325,0.0,0.0
612,CH_Coal,2030,6,12,12,0.325,-0.0,0.0
613,CH_Coal,2030,6,13,13,0.325,0.28259999999999996,0.0
614,CH_Coal,2030,6,14,14,0.325,0.28259999999999996,0.0
615,CH_Coal,2030,6,15,15,0.325,0.28259999999999996,0.0
616,CH_Coal,2030,6,16,16,0.325,0.28259999999999996,0.0
617,CH_Coal,2030,6,17,17,0.325,0.28259999999999996,0.0
618,CH_Coal,2030,6,18,18,0.325,0.28259999999999996,0.0
619,CH_Coal,2030,6,19,19,0.325,0.0,0.0
620,CH_Coal,2030,6,20,20,0.325,0.0,0.0
621,CH_Coal,2030,6,21,21,0.325,0.0,0.0
622,CH_Coal,2030,6,22,22,0.325,0.0,0.0
623,CH_Coal,2030,6,23,23,0.325,0.0,0.0
624,CH_Coal,2030,6,24,24,0.325,0.0,0.0
625,CH_Coal,2030,7,1,1,0.325,0.0,0.0
626,CH_Coal,2030,7,2,2,0.325,0.0,0.0
627,CH_Coal,2030,7,3,3,0.325,0.0,0.0
628,CH_Coal,2030,7,4,4,0.325,0.0,0.0
629,CH_Coal,2030,7,5,5,0.325,0.0,0.0
630,CH_Coal,2030,7,6,6,0.325,0.0,0.0
631,CH_Coal,2030,7,7,7,0.325,0.0,0.0
632,CH_Coal,2030,7,8,8,0.325,0.0,0.0
633,CH_Coal,2030,7,9,9,0.325,0.0,0.0
634,CH_Coal,2030,7,10,10,0.325,0.0,0.0
635,CH_Coal,2030,7,11,11,0.325,0.0,0.0
636,CH_Coal,2030,7,12,12,0.325,0.0,0.0
637,CH_Coal,2030,7,13,13,0.325,0.0,0.0
638,CH_Coal,2030,7,14,14,0.325,0.0,0.0
639,CH_Coal,2030,7,15,15,0.325,0.0,0.0
640,CH_Coal,2030,7,16,16,0.325,0.0,0.0
641,CH_Coal,2030,7,17,17,0.325,0.0,0.0
642,CH_Coal,2030,7,18,18,0.325,0.0,0.0
643,CH_Coal,2030,7,19,19,0.325,0.0,0.0
644,CH_Coal,2030,7,20,20,0.325,0.0,0.0
645,CH_Coal,2030,7,21,21,0.325,0.0,0.0
646,CH_Coal,2030,7,22,22,0.325,0.0,0.0
647,CH_Coal,2030,7,23,23,0.325,0.0,0.0
648,CH_Coal,2030,7,24,24,0.325,0.0,0.0
649,CH_Coal,2030,8,1,1,0.325,0.0,-1.0323
650,CH_Coal,2030,8,2,2,0.325,0.0,-1.0323
651,CH_Coal,2030,8,3,3,0.325,0.0,-1.0323
652,CH_Coal,2030,8,4,4,0.325,0.0,-1.0323
653,CH_Coal,2030,8,5,5,0.325,0.0,-1.0323
654,CH_Coal,2030,8,6,6,0.325,0.0,-1.0323
655,CH_Coal,2030,8,7,7,0.325,0.0,-1.0323
656,CH_Coal,2030,8,8,8,0.325,0.0,-1.0323
657,CH_Coal,2030,8,9,9,0.325,0.0,0.0
658,CH_Coal,2030,8,10,10,0.325,0.0,0.0
659,CH_Coal,2030,8,11,11,0.325,0.0,0.0
660,CH_Coal,2030,8,12,12,0.325,0.0,0.0
661,CH_Coal,2030,8,13,13,0.325,0.0,0.0
662,CH_Coal,2030,8,14,14,0.325,0.0,0.0
663,CH_Coal,2030,8,15,15,0.325,0.0,0.0
664,CH_Coal,2030,8,16,16,0.325,0.0,0.0
665,CH_Coal,2030,8,17,17,0.325,0.0,0.0
666,CH_Coal,2030,8,18,18,0.325,0.0,0.0
667,CH_Coal,2030,8,19,19,0.325,0.0,-0.47430000000000017
668,CH_Coal,2030,8,20,20,0.325,0.0,-1.0323
669,CH_Coal,2030,8,21,21,0.325,0.0,-1.0323
670,CH_Coal,2030,8,22,22,0.325,0.0,-1.0323
671,CH_Coal,2030,8,23,23,0.325,0.0,-1.0323
672,CH_Coal,2030,8,24,24,0.325,0.0,-1.0323
673,CH_Coal,2030,9,1,1,0.325,0.0,-1.4319000000000002
674,CH_Coal,2030,9,2,2,0.325,0.0,-1.4319000000000002
675,CH_Coal,2030,9,3,3,0.325,0.0,-1.4319000000000002
676,CH_Coal,2030,9,4,4,0.325,0.0,-1.4319000000000002
677,CH_Coal,2030,9,5,5,0.325,0.0,-1.4319000000000002
678,CH_Coal,2030,9,6,6,0.325,0.0,-1.4319000000000002
679,CH_Coal,2030,9,7,7,0.325,0.0,-1.4319000000000002
680,CH_Coal,2030,9,8,8,0.325,0.0,-1.4319000000000002
681,CH_Coal,2030,9,9,9,0.325,0.0,0.0
682,CH_Coal,2030,9,10,10,0.325,0.0,0.0
683,CH_Coal,2030,9,11,11,0.325,0.0,0.0
684,CH_Coal,2030,9,12,12,0.325,0.0,0.0
685,CH_Coal,2030,9,13,13,0.325,0.0,0.0
686,CH_Coal,2030,9,14,14,0.325,0.0,0.0
687,CH_Coal,2030,9,15,15,0.325,0.0,0.0
688,CH_Coal,2030,9,16,16,0.325,0.0,0.0
689,CH_Coal,2030,9,17,17,0.325,0.0,0.0
690,CH_Coal,2030,9,18,18,0.325,0.0,-0.6579
691,CH_Coal,2030,9,19,19,0.325,0.0,-1.4319000000000002
692,CH_Coal,2030,9,20,20,0.325,0.0,-1.4319000000000002
693,CH_Coal,2030,9,21,21,0.325,0.0,-1.4319000000000002
694,CH_Coal,2030,9,22,22,0.325,0.0,-1.4319000000000002
695,CH_Coal,2030,9,23,23,0.325,0.0,-1.4319000000000002
696,CH_Coal,2030,9,24,24,0.325,0.0,-1.4319000000000002
697,CH_Coal,2030,10,1,1,0.325,0.0,-1.5317999999999996
698,CH_Coal,2030,10,2,2,0.325,0.0,-1.5317999999999996
699,CH_Coal,2030,10,3,3,0.325,0.0,-1.5317999999999996
700,CH_Coal,2030,10,4,4,0.325,0.0,-1.5317999999999996
701,CH_Coal,2030,10,5,5,0.325,0.0,-1.5317999999999996
702,CH_Coal,2030,10,6,6,0.325,0.0,-1.5317999999999996
703,CH_Coal,2030,10,7,7,0.325,0.0,-1.5317999999999996
704,CH_Coal,2030,10,8,8,0.325,0.0,-1.5317999999999996
705,CH_Coal,2030,10,9,9,0.325,0.0,-1.5317999999999996
706,CH_Coal,2030,10,10,10,0.325,0.0,-1.5317999999999996
707,CH_Coal,2030,10,11,11,0.325,0.0,-1.5317999999999996
708,CH_Coal,2030,10,12,12,0.325,0.0,-1.5317999999999996
709,CH_Coal,2030,10,13,13,0.325,0.0,-1.5317999999999996
710,CH_Coal,2030,10,14,14,0.325,0.0,-1.5317999999999996
711,CH_Coal,2030,10,15,15,0.325,0.0,-1.5317999999999996
712,CH_Coal,2030,10,16,16,0.325,0.0,-1.5317999999999996
713,CH_Coal,2030,10,17,17,0.325,0.0,-1.5317999999999996
714,CH_Coal,2030,10,18,18,0.325,0.0,-1.8560999999999988
715,CH_Coal,2030,10,19,19,0.325,0.0,-1.5317999999999996
716,CH_Coal,2030,10,20,20,0.325,0.0,-1.5317999999999996
717,CH_Coal,2030,10,21,21,0.325,0.0,-1.5317999999999996
718,CH_Coal,2030,10,22,22,0.325,0.0,-1.5317999999999996
719,CH_Coal,2030,10,23,23,0.325,0.0,-1.5317999999999996
720,CH_Coal,2030,10,24,24,0.325,0.0,-1.5317999999999996
721,CH_Nuclear,2030,1,1,1,0.5,0.0,0.0
722,CH_Nuclear,2030,1,2,2,0.5,0.0,0.0
723,CH_Nuclear,2030,1,3,3,0.5,0.0,0.0
724,CH_Nuclear,2030,1,4,4,0.5,0.0,0.0
725,CH_Nuclear,2030,1,5,5,0.5,0.0,0.0
726,CH_Nuclear,2030,1,6,6,0.5,0.0,0.0
727,CH_Nuclear,2030,1,7,7,0.5,0.0,0.0
728,CH_Nuclear,2030,1,8,8,0.5,0.0,0.0
729,CH_Nuclear,2030,1,9,9,0.5,0.0,0.0
730,CH_Nuclear,2030,1,10,10,0.5,0.0,0.0
731,CH_Nuclear,2030,1,11,11,0.5,0.0,0.0
732,CH_Nuclear,2030,1,12,12,0.5,0.0,0.0
733,CH_Nuclear,2030,1,13,13,0.5,0.0,0.0
734,CH_Nuclear,2030,1,14,14,0.5,0.0,0.0
735,CH_Nuclear,2030,1,15,15,0.5,0.0,0.0
736,CH_Nuclear,2030,1,16,16,0.5,0.0,0.0
737,CH_Nuclear,2030,1,17,17,0.5,0.0,0.0
738,CH_Nuclear,2030,1,18,18,0.5,0.0,0.0
739,CH_Nuclear,2030,1,19,19,0.5,0.0,0.0
740,CH_Nuclear,2030,1,20,20,0.5,0.0,0.0
741,CH_Nuclear,2030,1,21,21,0.5,0.0,0.0
742,CH_Nuclear,2030,1,22,22,0.5,0.0,0.0
743,CH_Nuclear,2030,1,23,23,0.5,0.0,0.0
744,CH_Nuclear,2030,1,24,24,0.5,0.0,0.0
745,CH_Nuclear,2030,2,1,1,0.5,0.0,0.0
746,CH_Nuclear,2030,2,2,2,0.5,0.0,0.0
747,CH_Nuclear,2030,2,3,3,0.5,0.0,0.0
748,CH_Nuclear,2030,2,4,4,0.5,0.0,0.0
749,CH_Nuclear,2030,2,5,5,0.5,0.0,0.0
750,CH_Nuclear,2030,2,6,6,0.5,0.0,0.0
751,CH_Nuclear,2030,2,7,7,0.5,0.0,0.0
752,CH_Nuclear,2030,2,8,8,0.5,0.0,0.0
753,CH_Nuclear,2030,2,9,9,0.5,0.0,0.0
754,CH_Nuclear,2030,2,10,10,0.5,0.0,0.0
755,CH_Nuclear,2030,2,11,11,0.5,0.0,0.0
756,CH_Nuclear,2030,2,12,12,0.5,0.0,0.0
757,CH_Nuclear,2030,2,13,13,0.5,0.0,0.0
758,CH_Nuclear,2030,2,14,14,0.5,0.0,0.0
759,CH_Nuclear,2030,2,15,15,0.5,0.0,0.0
760,CH_Nuclear,2030,2,16,16,0.5,0.0,0.0
761,CH_Nuclear,2030,2,17,17,0.5,0.0,0.0
762,CH_Nuclear,2030,2,18,18,0.5,0.0,0.0
763,CH_Nuclear,2030,2,19,19,0.5,0.0,0.0
764,CH_Nuclear,2030,2,20,20,0.5,0.0,0.0
765,CH_Nuclear,2030,2,21,21,0.5,0.0,0.0
766,CH_Nuclear,2030,2,22,22,0.5,0.0,0.0
767,CH_Nuclear,2030,2,23,23,0.5,0.0,0.0
768,CH_Nuclear,2030,2,24,24,0.5,0.0,0.0
769,CH_Nuclear,2030,3,1,1,0.5,0.0,0.0
770,CH_Nuclear,2030,3,2,2,0.5,0.0,0.0
771,CH_Nuclear,2030,3,3,3,0.5,0.0,0.0
772,CH_Nuclear,2030,3,4,4,0.5,0.0,0.0
773,CH_Nuclear,2030,3,5,5,0.5,0.0,0.0
774,CH_Nuclear,2030,3,6,6,0.5,0.0,0.0
775,CH_Nuclear,2030,3,7,7,0.5,0.0,0.0
776,CH_Nuclear,2030,3,8,8,0.5,0.0,0.0
777,CH_Nuclear,2030,3,9,9,0.5,0.0,0.0
778,CH_Nuclear,2030,3,10,10,0.5,0.0,0.0
779,CH_Nuclear,2030,3,11,11,0.5,0.0,0.0
780,CH_Nuclear,2030,3,12,12,0.5,0.0,0.0
781,CH_Nuclear,2030,3,13,13,0.5,0.0,0.0
782,CH_Nuclear,2030,3,14,14,0.5,0.0,0.0
783,CH_Nuclear,2030,3,15,15,0.5,0.0,0.0
784,CH_Nuclear,2030,3,16,16,0.5,0.0,0.0
785,CH_Nuclear,2030,3,17,17,0.5,0.0,0.0
786,CH_Nuclear,2030,3,18,18,0.5,0.0,0.0
787,CH_Nuclear,2030,3,19,19,0.5,0.0,0.0
788,CH_Nuclear,2030,3,20,20,0.5,0.0,0.0
789,CH_Nuclear,2030,3,21,21,0.5,0.0,0.0
790,CH_Nuclear,2030,3,22,22,0.5,0.0,0.0
791,CH_Nuclear,2030,3,23,23,0.5,0.0,0.0
792,CH_Nuclear,2030,3,24,24,0.5,0.0,0.0
793,CH_Nuclear,2030,4,1,1,0.5,0.0,0.0
794,CH_Nuclear,2030,4,2,2,0.5,0.0,0.0
795,CH_Nuclear,2030,4,3,3,0.5,0.0,0.0
796,CH_Nuclear,2030,4,4,4,0.5,0.0,0.0
797,CH_Nuclear,2030,4,5,5,0.5,0.0,0.0
798,CH_Nuclear,2030,4,6,6,0.5,0.0,0.0
799,CH_Nuclear,2030,4,7,7,0.5,0.0,0.0
800,CH_Nuclear,2030,4,8,8,0.5,0.0,0.0
801,CH_Nuclear,2030,4,9,9,0.5,0.0,0.0
802,CH_Nuclear,2030,4,10,10,0.5,0.0,0.0
803,CH_Nuclear,2030,4,11,11,0.5,0.0,0.0
804,CH_Nuclear,2030,4,12,12,0.5,0.0,0.0
805,CH_Nuclear,2030,4,13,13,0.5,0.0,0.0
806,CH_Nuclear,2030,4,14,14,0.5,0.0,0.0
807,CH_Nuclear,2030,4,15,15,0.5,0.0,0.0
808,CH_Nuclear,2030,4,16,16,0.5,0.0,0.0
809,CH_Nuclear,2030,4,17,17,0.5,0.0,0.0
810,CH_Nuclear,2030,4,18,18,0.5,0.0,0.0
811,CH_Nuclear,2030,4,19,19,0.5,0.0,0.0
812,CH_Nuclear,2030,4,20,20,0.5,0.0,0.0
813,CH_Nuclear,2030,4,21,21,0.5,0.0,0.0
814,CH_Nuclear,2030,4,22,22,0.5,0.0,0.0
815,CH_Nuclear,2030,4,23,23,0.5,0.0,0.0
816,CH_Nuclear,2030,4,24,24,0.5,0.0,0.0
817,CH_Nuclear,2030,5,1,1,0.5,0.0,0.0
818,CH_Nuclear,2030,5,2,2,0.5,0.0,0.0
819,CH_Nuclear,2030,5,3,3,0.5,0.0,0.0
820,CH_Nuclear,2030,5,4,4,0.5,0.0,0.0
821,CH_Nuclear,2030,5,5,5,0.5,0.0,0.0
822,CH_Nuclear,2030,5,6,6,0.5,0.0,0.0
823,CH_Nuclear,2030,5,7,7,0.5,0.0,0.0
824,CH_Nuclear,2030,5,8,8,0.5,0.0,0.0
825,CH_Nuclear,2030,5,9,9,0.5,0.0,0.0
826,CH_Nuclear,2030,5,10,10,0.5,0.0,0.0
827,CH_Nuclear,2030,5,11,11,0.5,0.0,0.0
828,CH_Nuclear,2030,5,12,12,0.5,0.0,0.0
829,CH_Nuclear,2030,5,13,13,0.5,0.0,0.0
830,CH_Nuclear,2030,5,14,14,0.5,0.0,0.0
831,CH_Nuclear,2030,5,15,15,0.5,0.0,0.0
832,CH_Nuclear,2030,5,16,16,0.5,0.0,0.0
833,CH_Nuclear,2030,5,17,17,0.5,0.0,0.0
834,CH_Nuclear,2030,5,18,18,0.5,0.0,0.0
835,CH_Nuclear,2030,5,19,19,0.5,0.0,0.0
836,CH_Nuclear,2030,5,20,20,0.5,0.0,0.0
837,CH_Nuclear,2030,5,21,21,0.5,0.0,0.0
838,CH_Nuclear,2030,5,22,22,0.5,0.0,0.0
839,CH_Nuclear,2030,5,23,23,0.5,0.0,0.0
840,CH_Nuclear,2030,5,24,24,0.5,0.0,0.0
841,CH_Nuclear,2030,6,1,1,0.5,0.0,0.0
842,CH_Nuclear,2030,6,2,2,0.5,0.0,0.0
843,CH_Nuclear,2030,6,3,3,0.5,0.0,0.0
844,CH_Nuclear,2030,6,4,4,0.5,0.0,0.0
845,CH_Nuclear,2030,6,5,5,0.5,0.0,0.0
846,CH_Nuclear,2030,6,6,6,0.5,0.0,0.0
847,CH_Nuclear,2030,6,7,7,0.5,0.0,0.0
848,CH_Nuclear,2030,6,8,8,0.5,0.0,0.0
849,CH_Nuclear,2030,6,9,9,0.5,0.0,0.0
850,CH_Nuclear,2030,6,10,10,0.5,0.0,0.0
851,CH_Nuclear,2030,6,11,11,0.5,0.0,0.0
852,CH_Nuclear,2030,6,12,12,0.5,0.0,0.0
853,CH_Nuclear,2030,6,13,13,0.5,0.0,0.0
854,CH_Nuclear,2030,6,14,14,0.5,0.0,0.0
855,CH_Nuclear,2030,6,15,15,0.5,0.0,0.0
856,CH_Nuclear,2030,6,16,16,0.5,0.0,0.0
857,CH_Nuclear,2030,6,17,17,0.5,0.0,0.0
858,CH_Nuclear,2030,6,18,18,0.5,0.0,0.0
859,CH_Nuclear,2030,6,19,19,0.5,0.0,0.0
860,CH_Nuclear,2030,6,20,20,0.5,0.0,0.0
861,CH_Nuclear,2030,6,21,21,0.5,0.0,0.0
862,CH_Nuclear,2030,6,22,22,0.5,0.0,0.0
863,CH_Nuclear,2030,6,23,23,0.5,0.0,0.0
864,CH_Nuclear,2030,6,24,24,0.5,0.0,0.0
865,CH_Nuclear,2030,7,1,1,0.5,0.0,0.0
866,CH_Nuclear,2030,7,2,2,0.5,0.0,0.0
867,CH_Nuclear,2030,7,3,3,0.5,0.0,0.0
868,CH_Nuclear,2030,7,4,4,0.5,0.0,0.0
869,CH_Nuclear,2030,7,5,5,0.5,0.0,0.0
870,CH_Nuclear,2030,7,6,6,0.5,0.0,0.0
871,CH_Nuclear,2030,7,7,7,0.5,0.0,0.0
872,CH_Nuclear,2030,7,8,8,0.5,0.0,0.0
873,CH_Nuclear,2030,7,9,9,0.5,0.0,0.0
874,CH_Nuclear,2030,7,10,10,0.5,0.0,0.0
875,CH_Nuclear,2030,7,11,11,0.5,0.0,0.0
876,CH_Nuclear,2030,7,12,12,0.5,0.0,0.0
877,CH_Nuclear,2030,7,13,13,0.5,0.0,0.0
878,CH_Nuclear,2030,7,14,14,0.5,0.0,0.0
879,CH_Nuclear,2030,7,15,15,0.5,0.0,0.0
880,CH_Nuclear,2030,7,16,16,0.5,0.0,0.0
881,CH_Nuclear,2030,7,17,17,0.5,0.0,0.0
882,CH_Nuclear,2030,7,18,18,0.5,0.0,0.0
883,CH_Nuclear,2030,7,19,19,0.5,0.0,0.0
884,CH_Nuclear,2030,7,20,20,0.5,0.0,0.0
