id,asset,year,rep_period,time_block_start,time_block_end,dual_start_up_upper_bound
612,LU_Coal,2030,7,10,12,0.0
613,LU_Coal,2030,7,13,15,0.0
614,LU_Coal,2030,7,16,18,0.0
615,LU_Coal,2030,7,19,21,0.0
616,LU_Coal,2030,7,22,24,0.0
617,LU_Coal,2030,8,1,3,0.0
618,LU_Coal,2030,8,4,6,0.0
619,LU_Coal,2030,8,7,9,0.0
620,LU_Coal,2030,8,10,12,0.0
621,LU_Coal,2030,8,13,15,0.0
622,LU_Coal,2030,8,16,18,0.0
623,LU_Coal,2030,8,19,21,0.0
624,LU_Coal,2030,8,22,24,0.0
625,LU_Coal,2030,9,1,3,0.0
626,LU_Coal,2030,9,4,6,0.0
627,LU_Coal,2030,9,7,9,0.0
628,LU_Coal,2030,9,10,12,0.0
629,LU_Coal,2030,9,13,15,0.0
630,LU_Coal,2030,9,16,18,0.0
631,LU_Coal,2030,9,19,21,0.0
632,LU_Coal,2030,9,22,24,0.0
633,LU_Coal,2030,10,1,3,0.0
634,LU_Coal,2030,10,4,6,0.0
635,LU_Coal,2030,10,7,9,0.0
636,LU_Coal,2030,10,10,12,0.0
637,LU_Coal,2030,10,13,15,0.0
638,LU_Coal,2030,10,16,18,0.0
639,LU_Coal,2030,10,19,21,0.0
640,LU_Coal,2030,10,22,24,0.0
641,LU_Nuclear,2030,1,1,2,0.0
642,LU_Nuclear,2030,1,5,6,0.0
643,LU_Nuclear,2030,1,9,10,0.0
644,LU_Nuclear,2030,1,13,14,0.0
645,LU_Nuclear,2030,1,17,18,0.0
646,LU_Nuclear,2030,1,21,22,0.0
647,LU_Nuclear,2030,2,1,2,0.0
648,LU_Nuclear,2030,2,5,6,0.0
649,LU_Nuclear,2030,2,9,10,0.0
650,LU_Nuclear,2030,2,13,14,0.0
651,LU_Nuclear,2030,2,17,18,0.0
652,LU_Nuclear,2030,2,21,22,0.0
653,LU_Nuclear,2030,3,1,2,0.0
654,LU_Nuclear,2030,3,5,6,0.0
655,LU_Nuclear,2030,3,9,10,0.0
656,LU_Nuclear,2030,3,13,14,0.0
657,LU_Nuclear,2030,3,17,18,0.0
658,LU_Nuclear,2030,3,21,22,0.0
659,LU_Nuclear,2030,4,1,2,0.0
660,LU_Nuclear,2030,4,5,6,0.0
661,LU_Nuclear,2030,4,9,10,0.0
662,LU_Nuclear,2030,4,13,14,0.0
663,LU_Nuclear,2030,4,17,18,0.0
664,LU_Nuclear,2030,4,21,22,0.0
665,LU_Nuclear,2030,5,1,2,0.0
666,LU_Nuclear,2030,5,5,6,0.0
667,LU_Nuclear,2030,5,9,10,0.0
668,LU_Nuclear,2030,5,13,14,0.0
669,LU_Nuclear,2030,5,17,18,0.0
670,LU_Nuclear,2030,5,21,22,0.0
671,LU_Nuclear,2030,6,1,2,0.0
672,LU_Nuclear,2030,6,5,6,0.0
673,LU_Nuclear,2030,6,9,10,0.0
674,LU_Nuclear,2030,6,13,14,0.0
675,LU_Nuclear,2030,6,17,18,0.0
676,LU_Nuclear,2030,6,21,22,0.0
677,LU_Nuclear,2030,7,1,2,0.0
678,LU_Nuclear,2030,7,5,6,0.0
679,LU_Nuclear,2030,7,9,10,0.0
680,LU_Nuclear,2030,7,13,14,0.0
681,LU_Nuclear,2030,7,17,18,0.0
682,LU_Nuclear,2030,7,21,22,0.0
683,LU_Nuclear,2030,8,1,2,0.0
684,LU_Nuclear,2030,8,5,6,0.0
685,LU_Nuclear,2030,8,9,10,0.0
686,LU_Nuclear,2030,8,13,14,0.0
687,LU_Nuclear,2030,8,17,18,0.0
688,LU_Nuclear,2030,8,21,22,0.0
689,LU_Nuclear,2030,9,1,2,0.0
690,LU_Nuclear,2030,9,5,6,0.0
691,LU_Nuclear,2030,9,9,10,0.0
692,LU_Nuclear,2030,9,13,14,0.0
693,LU_Nuclear,2030,9,17,18,0.0
694,LU_Nuclear,2030,9,21,22,0.0
695,LU_Nuclear,2030,10,1,2,0.0
696,LU_Nuclear,2030,10,5,6,0.0
697,LU_Nuclear,2030,10,9,10,0.0
698,LU_Nuclear,2030,10,13,14,0.0
699,LU_Nuclear,2030,10,17,18,0.0
700,LU_Nuclear,2030,10,21,22,0.0
701,NL_Coal,2030,1,1,3,0.0
702,NL_Coal,2030,1,4,6,0.0
703,NL_Coal,2030,1,7,9,0.0
704,NL_Coal,2030,1,10,12,0.0
705,NL_Coal,2030,1,13,15,0.0
706,NL_Coal,2030,1,16,18,0.0
707,NL_Coal,2030,1,19,21,0.0
708,NL_Coal,2030,1,22,24,0.0
709,NL_Coal,2030,2,1,3,0.0
710,NL_Coal,2030,2,4,6,0.0
711,NL_Coal,2030,2,7,9,0.0
712,NL_Coal,2030,2,10,12,0.0
713,NL_Coal,2030,2,13,15,0.0
714,NL_Coal,2030,2,16,18,0.0
715,NL_Coal,2030,2,19,21,0.0
716,NL_Coal,2030,2,22,24,0.0
717,NL_Coal,2030,3,1,3,0.0
718,NL_Coal,2030,3,4,6,0.0
719,NL_Coal,2030,3,7,9,0.0
720,NL_Coal,2030,3,10,12,0.0
721,NL_Coal,2030,3,13,15,0.0
722,NL_Coal,2030,3,16,18,0.0
723,NL_Coal,2030,3,19,21,0.0
724,NL_Coal,2030,3,22,24,0.0
725,NL_Coal,2030,4,1,3,0.0
726,NL_Coal,2030,4,4,6,0.0
727,NL_Coal,2030,4,7,9,0.0
728,NL_Coal,2030,4,10,12,0.0
729,NL_Coal,2030,4,13,15,0.0
730,NL_Coal,2030,4,16,18,0.0
731,NL_Coal,2030,4,19,21,0.0
732,NL_Coal,2030,4,22,24,0.0
733,NL_Coal,2030,5,1,3,0.0
734,NL_Coal,2030,5,4,6,0.0
735,NL_Coal,2030,5,7,9,0.0
736,NL_Coal,2030,5,10,12,0.0
737,NL_Coal,2030,5,13,15,0.0
738,NL_Coal,2030,5,16,18,0.0
739,NL_Coal,2030,5,19,21,0.0
740,NL_Coal,2030,5,22,24,0.0
741,NL_Coal,2030,6,1,3,0.0
742,NL_Coal,2030,6,4,6,0.0
743,NL_Coal,2030,6,7,9,0.0
744,NL_Coal,2030,6,10,12,0.0
745,NL_Coal,2030,6,13,15,0.0
746,NL_Coal,2030,6,16,18,0.0
747,NL_Coal,2030,6,19,21,0.0
748,NL_Coal,2030,6,22,24,0.0
749,NL_Coal,2030,7,1,3,0.0
750,NL_Coal,2030,7,4,6,0.0
751,NL_Coal,2030,7,7,9,0.0
752,NL_Coal,2030,7,10,12,0.0
753,NL_Coal,2030,7,13,15,0.0
754,NL_Coal,2030,7,16,18,0.0
755,NL_Coal,2030,7,19,21,0.0
756,NL_Coal,2030,7,22,24,0.0
757,NL_Coal,2030,8,1,3,0.0
758,NL_Coal,2030,8,4,6,0.0
759,NL_Coal,2030,8,7,9,0.0
760,NL_Coal,2030,8,10,12,0.0
761,NL_Coal,2030,8,13,15,0.0
762,NL_Coal,2030,8,16,18,0.0
763,NL_Coal,2030,8,19,21,0.0
764,NL_Coal,2030,8,22,24,0.0
765,NL_Coal,2030,9,1,3,0.0
766,NL_Coal,2030,9,4,6,0.0
767,NL_Coal,2030,9,7,9,0.0
768,NL_Coal,2030,9,10,12,0.0
769,NL_Coal,2030,9,13,15,0.0
770,NL_Coal,2030,9,16,18,0.0
771,NL_Coal,2030,9,19,21,0.0
772,NL_Coal,2030,9,22,24,0.0
773,NL_Coal,2030,10,1,3,0.0
774,NL_Coal,2030,10,4,6,0.0
775,NL_Coal,2030,10,7,9,0.0
776,NL_Coal,2030,10,10,12,0.0
777,NL_Coal,2030,10,13,15,0.0
778,NL_Coal,2030,10,16,18,0.0
779,NL_Coal,2030,10,19,21,0.0
780,NL_Coal,2030,10,22,24,0.0
781,NL_Nuclear,2030,1,1,2,0.0
782,NL_Nuclear,2030,1,5,6,0.0
783,NL_Nuclear,2030,1,9,10,0.0
784,NL_Nuclear,2030,1,13,14,0.0
785,NL_Nuclear,2030,1,17,18,0.0
786,NL_Nuclear,2030,1,21,22,0.0
787,NL_Nuclear,2030,2,1,2,0.0
788,NL_Nuclear,2030,2,5,6,0.0
789,NL_Nuclear,2030,2,9,10,0.0
790,NL_Nuclear,2030,2,13,14,0.0
791,NL_Nuclear,2030,2,17,18,0.0
792,NL_Nuclear,2030,2,21,22,0.0
793,NL_Nuclear,2030,3,1,2,0.0
794,NL_Nuclear,2030,3,5,6,0.0
795,NL_Nuclear,2030,3,9,10,0.0
796,NL_Nuclear,2030,3,13,14,0.0
797,NL_Nuclear,2030,3,17,18,0.0
798,NL_Nuclear,2030,3,21,22,0.0
799,NL_Nuclear,2030,4,1,2,0.0
800,NL_Nuclear,2030,4,5,6,0.0
801,NL_Nuclear,2030,4,9,10,0.0
802,NL_Nuclear,2030,4,13,14,0.0
803,NL_Nuclear,2030,4,17,18,0.0
804,NL_Nuclear,2030,4,21,22,0.0
805,NL_Nuclear,2030,5,1,2,0.0
806,NL_Nuclear,2030,5,5,6,0.0
807,NL_Nuclear,2030,5,9,10,0.0
808,NL_Nuclear,2030,5,13,14,0.0
809,NL_Nuclear,2030,5,17,18,0.0
810,NL_Nuclear,2030,5,21,22,0.0
811,NL_Nuclear,2030,6,1,2,0.0
812,NL_Nuclear,2030,6,5,6,0.0
813,NL_Nuclear,2030,6,9,10,0.0
814,NL_Nuclear,2030,6,13,14,0.0
815,NL_Nuclear,2030,6,17,18,0.0
816,NL_Nuclear,2030,6,21,22,0.0
817,NL_Nuclear,2030,7,1,2,0.0
818,NL_Nuclear,2030,7,5,6,0.0
819,NL_Nuclear,2030,7,9,10,0.0
820,NL_Nuclear,2030,7,13,14,0.0
821,NL_Nuclear,2030,7,17,18,0.0
822,NL_Nuclear,2030,7,21,22,0.0
823,NL_Nuclear,2030,8,1,2,0.0
824,NL_Nuclear,2030,8,5,6,0.0
825,NL_Nuclear,2030,8,9,10,0.0
826,NL_Nuclear,2030,8,13,14,0.0
827,NL_Nuclear,2030,8,17,18,0.0
828,NL_Nuclear,2030,8,21,22,0.0
829,NL_Nuclear,2030,9,1,2,0.0
830,NL_Nuclear,2030,9,5,6,0.0
831,NL_Nuclear,2030,9,9,10,0.0
832,NL_Nuclear,2030,9,13,14,0.0
833,NL_Nuclear,2030,9,17,18,0.0
834,NL_Nuclear,2030,9,21,22,0.0
835,NL_Nuclear,2030,10,1,2,0.0
836,NL_Nuclear,2030,10,5,6,0.0
837,NL_Nuclear,2030,10,9,10,0.0
838,NL_Nuclear,2030,10,13,14,0.0
839,NL_Nuclear,2030,10,17,18,0.0
840,NL_Nuclear,2030,10,21,22,0.0
841,UK_Coal,2030,1,1,3,0.0
842,UK_Coal,2030,1,4,6,0.0
843,UK_Coal,2030,1,7,9,0.0
844,UK_Coal,2030,1,10,12,0.0
845,UK_Coal,2030,1,13,15,0.0
846,UK_Coal,2030,1,16,18,0.0
847,UK_Coal,2030,1,19,21,0.0
848,UK_Coal,2030,1,22,24,0.0
849,UK_Coal,2030,2,1,3,0.0
850,UK_Coal,2030,2,4,6,0.0
851,UK_Coal,2030,2,7,9,0.0
852,UK_Coal,2030,2,10,12,0.0
853,UK_Coal,2030,2,13,15,0.0
854,UK_Coal,2030,2,16,18,0.0
855,UK_Coal,2030,2,19,21,0.0
856,UK_Coal,2030,2,22,24,0.0
857,UK_Coal,2030,3,1,3,0.0
858,UK_Coal,2030,3,4,6,0.0
859,UK_Coal,2030,3,7,9,0.0
860,UK_Coal,2030,3,10,12,0.0
861,UK_Coal,2030,3,13,15,0.0
862,UK_Coal,2030,3,16,18,0.0
863,UK_Coal,2030,3,19,21,0.0
864,UK_Coal,2030,3,22,24,0.0
865,UK_Coal,2030,4,1,3,0.0
866,UK_Coal,2030,4,4,6,0.0
867,UK_Coal,2030,4,7,9,0.0
868,UK_Coal,2030,4,10,12,0.0
869,UK_Coal,2030,4,13,15,0.0
870,UK_Coal,2030,4,16,18,0.0
871,UK_Coal,2030,4,19,21,0.0
872,UK_Coal,2030,4,22,24,0.0
873,UK_Coal,2030,5,1,3,0.0
874,UK_Coal,2030,5,4,6,0.0
875,UK_Coal,2030,5,7,9,0.0
876,UK_Coal,2030,5,10,12,0.0
877,UK_Coal,2030,5,13,15,0.0
878,UK_Coal,2030,5,16,18,0.0
879,UK_Coal,2030,5,19,21,0.0
880,UK_Coal,2030,5,22,24,0.0
881,UK_Coal,2030,6,1,3,0.0
882,UK_Coal,2030,6,4,6,0.0
883,UK_Coal,2030,6,7,9,0.0
884,UK_Coal,2030,6,10,12,0.0
885,UK_Coal,2030,6,13,15,0.0
886,UK_Coal,2030,6,16,18,0.0
887,UK_Coal,2030,6,19,21,0.0
888,UK_Coal,2030,6,22,24,0.0
889,UK_Coal,2030,7,1,3,0.0
890,UK_Coal,2030,7,4,6,0.0
891,UK_Coal,2030,7,7,9,0.0
892,UK_Coal,2030,7,10,12,0.0
893,UK_Coal,2030,7,13,15,0.0
894,UK_Coal,2030,7,16,18,0.0
895,UK_Coal,2030,7,19,21,0.0
896,UK_Coal,2030,7,22,24,0.0
897,UK_Coal,2030,8,1,3,0.0
898,UK_Coal,2030,8,4,6,0.0
899,UK_Coal,2030,8,7,9,0.0
900,UK_Coal,2030,8,10,12,0.0
901,UK_Coal,2030,8,13,15,0.0
902,UK_Coal,2030,8,16,18,0.0
903,UK_Coal,2030,8,19,21,0.0
904,UK_Coal,2030,8,22,24,0.0
905,UK_Coal,2030,9,1,3,0.0
906,UK_Coal,2030,9,4,6,0.0
907,UK_Coal,2030,9,7,9,0.0
908,UK_Coal,2030,9,10,12,0.0
909,UK_Coal,2030,9,13,15,0.0
910,UK_Coal,2030,9,16,18,0.0
911,UK_Coal,2030,9,19,21,0.0
912,UK_Coal,2030,9,22,24,0.0
913,UK_Coal,2030,10,1,3,0.0
914,UK_Coal,2030,10,4,6,0.0
915,UK_Coal,2030,10,7,9,0.0
916,UK_Coal,2030,10,10,12,0.0
917,UK_Coal,2030,10,13,15,0.0
918,UK_Coal,2030,10,16,18,0.0
919,UK_Coal,2030,10,19,21,0.0
920,UK_Coal,2030,10,22,24,0.0
921,UK_Nuclear,2030,1,1,2,0.0
922,UK_Nuclear,2030,1,5,6,0.0
923,UK_Nuclear,2030,1,9,10,0.0
924,UK_Nuclear,2030,1,13,14,0.0
925,UK_Nuclear,2030,1,17,18,0.0
926,UK_Nuclear,2030,1,21,22,0.0
927,UK_Nuclear,2030,2,1,2,0.0
928,UK_Nuclear,2030,2,5,6,0.0
929,UK_Nuclear,2030,2,9,10,0.0
930,UK_Nuclear,2030,2,13,14,0.0
931,UK_Nuclear,2030,2,17,18,0.0
932,UK_Nuclear,2030,2,21,22,0.0
933,UK_Nuclear,2030,3,1,2,0.0
934,UK_Nuclear,2030,3,5,6,0.0
935,UK_Nuclear,2030,3,9,10,0.0
936,UK_Nuclear,2030,3,13,14,0.0
937,UK_Nuclear,2030,3,17,18,0.0
938,UK_Nuclear,2030,3,21,22,0.0
939,UK_Nuclear,2030,4,1,2,0.0
940,UK_Nuclear,2030,4,5,6,0.0
941,UK_Nuclear,2030,4,9,10,0.0
942,UK_Nuclear,2030,4,13,14,0.0
943,UK_Nuclear,2030,4,17,18,0.0
944,UK_Nuclear,2030,4,21,22,0.0
945,UK_Nuclear,2030,5,1,2,0.0
946,UK_Nuclear,2030,5,5,6,0.0
947,UK_Nuclear,2030,5,9,10,0.0
948,UK_Nuclear,2030,5,13,14,0.0
949,UK_Nuclear,2030,5,17,18,0.0
950,UK_Nuclear,2030,5,21,22,0.0
951,UK_Nuclear,2030,6,1,2,0.0
952,UK_Nuclear,2030,6,5,6,0.0
953,UK_Nuclear,2030,6,9,10,0.0
954,UK_Nuclear,2030,6,13,14,0.0
955,UK_Nuclear,2030,6,17,18,0.0
956,UK_Nuclear,2030,6,21,22,0.0
957,UK_Nuclear,2030,7,1,2,0.0
958,UK_Nuclear,2030,7,5,6,0.0
959,UK_Nuclear,2030,7,9,10,0.0
960,UK_Nuclear,2030,7,13,14,0.0
961,UK_Nuclear,2030,7,17,18,0.0
962,UK_Nuclear,2030,7,21,22,0.0
963,UK_Nuclear,2030,8,1,2,0.0
964,UK_Nuclear,2030,8,5,6,0.0
965,UK_Nuclear,2030,8,9,10,0.0
966,UK_Nuclear,2030,8,13,14,0.0
967,UK_Nuclear,2030,8,17,18,0.0
968,UK_Nuclear,2030,8,21,22,0.0
969,UK_Nuclear,2030,9,1,2,0.0
970,UK_Nuclear,2030,9,5,6,0.0
971,UK_Nuclear,2030,9,9,10,0.0
972,UK_Nuclear,2030,9,13,14,0.0
973,UK_Nuclear,2030,9,17,18,0.0
974,UK_Nuclear,2030,9,21,22,0.0
975,UK_Nuclear,2030,10,1,2,0.0
976,UK_Nuclear,2030,10,5,6,0.0
977,UK_Nuclear,2030,10,9,10,0.0
978,UK_Nuclear,2030,10,13,14,0.0
979,UK_Nuclear,2030,10,17,18,0.0
980,UK_Nuclear,2030,10,21,22,0.0
