id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
625,NL_E_Demand,2030,3,1,2,0.116
626,NL_E_Demand,2030,3,3,4,0.116
627,NL_E_Demand,2030,3,5,6,0.116
628,NL_E_Demand,2030,3,7,8,0.116
629,NL_E_Demand,2030,3,9,10,0.116
630,NL_E_Demand,2030,3,11,12,0.116
631,NL_E_Demand,2030,3,13,14,0.116
632,NL_E_Demand,2030,3,15,16,0.116
633,NL_E_Demand,2030,3,17,18,0.116
634,NL_E_Demand,2030,3,19,20,0.116
635,NL_E_Demand,2030,3,21,22,0.116
636,NL_E_Demand,2030,3,23,24,0.116
637,NL_E_Demand,2030,4,1,2,0.092
638,NL_E_Demand,2030,4,3,4,0.092
639,NL_E_Demand,2030,4,5,6,0.092
640,NL_E_Demand,2030,4,7,8,1.6698000000000002
641,NL_E_Demand,2030,4,9,10,0.38639999999999997
642,NL_E_Demand,2030,4,11,12,0.38639999999999997
643,NL_E_Demand,2030,4,13,14,0.46230000000000004
644,NL_E_Demand,2030,4,15,16,0.46230000000000004
645,NL_E_Demand,2030,4,17,18,1.518
646,NL_E_Demand,2030,4,19,20,0.092
647,NL_E_Demand,2030,4,21,22,0.09200000000000008
648,NL_E_Demand,2030,4,23,24,0.092
649,NL_E_Demand,2030,5,1,2,0.20800000000000002
650,NL_E_Demand,2030,5,3,4,0.20800000000000002
651,NL_E_Demand,2030,5,5,6,0.20800000000000002
652,NL_E_Demand,2030,5,7,8,0.20800000000000002
653,NL_E_Demand,2030,5,9,10,0.20800000000000002
654,NL_E_Demand,2030,5,11,12,0.20800000000000002
655,NL_E_Demand,2030,5,13,14,0.20800000000000002
656,NL_E_Demand,2030,5,15,16,0.20800000000000002
657,NL_E_Demand,2030,5,17,18,0.20800000000000002
658,NL_E_Demand,2030,5,19,20,0.20800000000000002
659,NL_E_Demand,2030,5,21,22,0.20800000000000002
660,NL_E_Demand,2030,5,23,24,0.20800000000000002
661,NL_E_Demand,2030,6,1,2,0.3617999999999999
662,NL_E_Demand,2030,6,3,4,0.3617999999999999
663,NL_E_Demand,2030,6,5,6,1.1880000000000002
664,NL_E_Demand,2030,6,7,8,1.1880000000000002
665,NL_E_Demand,2030,6,9,10,1.1880000000000002
666,NL_E_Demand,2030,6,11,12,0.07200000000000001
667,NL_E_Demand,2030,6,13,14,0.07200000000000001
668,NL_E_Demand,2030,6,15,16,0.07200000000000006
669,NL_E_Demand,2030,6,17,18,0.07200000000000001
670,NL_E_Demand,2030,6,19,20,1.1880000000000002
671,NL_E_Demand,2030,6,21,22,1.1880000000000002
672,NL_E_Demand,2030,6,23,24,0.07200000000000001
673,NL_E_Demand,2030,7,1,2,2.442
674,NL_E_Demand,2030,7,3,4,2.442
675,NL_E_Demand,2030,7,5,6,2.442
676,NL_E_Demand,2030,7,7,8,2.442
677,NL_E_Demand,2030,7,9,10,3.7739999999999996
678,NL_E_Demand,2030,7,11,12,3.7739999999999996
679,NL_E_Demand,2030,7,13,14,3.7739999999999996
680,NL_E_Demand,2030,7,15,16,3.7739999999999996
681,NL_E_Demand,2030,7,17,18,3.7739999999999996
682,NL_E_Demand,2030,7,19,20,21.194397116998925
683,NL_E_Demand,2030,7,21,22,2.442
684,NL_E_Demand,2030,7,23,24,2.442
685,NL_E_Demand,2030,8,1,2,0.124
686,NL_E_Demand,2030,8,3,4,0.124
687,NL_E_Demand,2030,8,5,6,0.124
688,NL_E_Demand,2030,8,7,8,0.124
689,NL_E_Demand,2030,8,9,10,0.124
690,NL_E_Demand,2030,8,11,12,0.124
691,NL_E_Demand,2030,8,13,14,0.124
692,NL_E_Demand,2030,8,15,16,0.124
693,NL_E_Demand,2030,8,17,18,0.124
694,NL_E_Demand,2030,8,19,20,0.124
695,NL_E_Demand,2030,8,21,22,0.124
696,NL_E_Demand,2030,8,23,24,0.124
697,NL_E_Demand,2030,9,1,2,0.17200000000000001
698,NL_E_Demand,2030,9,3,4,0.17200000000000001
699,NL_E_Demand,2030,9,5,6,0.17200000000000001
700,NL_E_Demand,2030,9,7,8,0.17200000000000001
701,NL_E_Demand,2030,9,9,10,0.17200000000000001
702,NL_E_Demand,2030,9,11,12,0.17200000000000001
703,NL_E_Demand,2030,9,13,14,0.17200000000000001
704,NL_E_Demand,2030,9,15,16,0.17200000000000001
705,NL_E_Demand,2030,9,17,18,0.17200000000000001
706,NL_E_Demand,2030,9,19,20,2.838
707,NL_E_Demand,2030,9,21,22,2.838
708,NL_E_Demand,2030,9,23,24,0.17200000000000001
709,NL_E_Demand,2030,10,1,2,3.036
710,NL_E_Demand,2030,10,3,4,3.036
711,NL_E_Demand,2030,10,5,6,3.036
712,NL_E_Demand,2030,10,7,8,3.036
713,NL_E_Demand,2030,10,9,10,3.036
714,NL_E_Demand,2030,10,11,12,4.691999999999999
715,NL_E_Demand,2030,10,13,14,4.691999999999999
716,NL_E_Demand,2030,10,15,16,4.691999999999999
717,NL_E_Demand,2030,10,17,18,10.068199999999992
718,NL_E_Demand,2030,10,19,20,4.691999999999999
719,NL_E_Demand,2030,10,21,22,3.036
720,NL_E_Demand,2030,10,23,24,0.184
721,UK_E_Demand,2030,1,1,2,0.212
722,UK_E_Demand,2030,1,3,4,0.212
723,UK_E_Demand,2030,1,5,6,0.212
724,UK_E_Demand,2030,1,7,8,3.498
725,UK_E_Demand,2030,1,9,10,3.498
726,UK_E_Demand,2030,1,11,12,3.498
727,UK_E_Demand,2030,1,13,14,3.498
728,UK_E_Demand,2030,1,15,16,0.212
729,UK_E_Demand,2030,1,17,18,0.212
730,UK_E_Demand,2030,1,19,20,3.498
731,UK_E_Demand,2030,1,21,22,0.212
732,UK_E_Demand,2030,1,23,24,0.212
733,UK_E_Demand,2030,2,1,2,0.132
734,UK_E_Demand,2030,2,3,4,0.132
735,UK_E_Demand,2030,2,5,6,0.132
736,UK_E_Demand,2030,2,7,8,0.132
737,UK_E_Demand,2030,2,9,10,1.1945999999999999
738,UK_E_Demand,2030,2,11,12,2.178
739,UK_E_Demand,2030,2,13,14,2.178
740,UK_E_Demand,2030,2,15,16,2.178
741,UK_E_Demand,2030,2,17,18,2.178
742,UK_E_Demand,2030,2,19,20,2.178
743,UK_E_Demand,2030,2,21,22,1.1945999999999999
744,UK_E_Demand,2030,2,23,24,0.132
745,UK_E_Demand,2030,3,1,2,0.116
746,UK_E_Demand,2030,3,3,4,0.116
747,UK_E_Demand,2030,3,5,6,0.116
748,UK_E_Demand,2030,3,7,8,0.116
749,UK_E_Demand,2030,3,9,10,0.116
750,UK_E_Demand,2030,3,11,12,0.116
751,UK_E_Demand,2030,3,13,14,0.116
752,UK_E_Demand,2030,3,15,16,0.116
753,UK_E_Demand,2030,3,17,18,0.116
754,UK_E_Demand,2030,3,19,20,0.116
755,UK_E_Demand,2030,3,21,22,0.116
756,UK_E_Demand,2030,3,23,24,0.116
757,UK_E_Demand,2030,4,1,2,0.092
758,UK_E_Demand,2030,4,3,4,0.092
759,UK_E_Demand,2030,4,5,6,0.092
760,UK_E_Demand,2030,4,7,8,0.092
761,UK_E_Demand,2030,4,9,10,0.092
762,UK_E_Demand,2030,4,11,12,0.092
763,UK_E_Demand,2030,4,13,14,0.092
764,UK_E_Demand,2030,4,15,16,0.092
765,UK_E_Demand,2030,4,17,18,0.092
766,UK_E_Demand,2030,4,19,20,0.092
767,UK_E_Demand,2030,4,21,22,0.092
768,UK_E_Demand,2030,4,23,24,0.092
769,UK_E_Demand,2030,5,1,2,0.20800000000000002
770,UK_E_Demand,2030,5,3,4,0.20800000000000002
771,UK_E_Demand,2030,5,5,6,0.20800000000000002
772,UK_E_Demand,2030,5,7,8,0.20800000000000002
773,UK_E_Demand,2030,5,9,10,0.20800000000000002
774,UK_E_Demand,2030,5,11,12,0.20800000000000002
775,UK_E_Demand,2030,5,13,14,0.20800000000000002
776,UK_E_Demand,2030,5,15,16,0.20800000000000002
777,UK_E_Demand,2030,5,17,18,0.20800000000000002
778,UK_E_Demand,2030,5,19,20,0.20800000000000002
779,UK_E_Demand,2030,5,21,22,0.20800000000000002
780,UK_E_Demand,2030,5,23,24,0.20800000000000002
781,UK_E_Demand,2030,6,1,2,0.07200000000000001
782,UK_E_Demand,2030,6,3,4,0.07200000000000001
783,UK_E_Demand,2030,6,5,6,0.07200000000000001
784,UK_E_Demand,2030,6,7,8,0.07200000000000001
785,UK_E_Demand,2030,6,9,10,1.1880000000000002
786,UK_E_Demand,2030,6,11,12,0.07200000000000001
787,UK_E_Demand,2030,6,13,14,0.07200000000000001
788,UK_E_Demand,2030,6,15,16,0.07200000000000001
789,UK_E_Demand,2030,6,17,18,0.07200000000000001
790,UK_E_Demand,2030,6,19,20,0.07200000000000001
791,UK_E_Demand,2030,6,21,22,0.07200000000000001
792,UK_E_Demand,2030,6,23,24,0.07200000000000001
793,UK_E_Demand,2030,7,1,2,0.148
794,UK_E_Demand,2030,7,3,4,0.148
795,UK_E_Demand,2030,7,5,6,0.148
796,UK_E_Demand,2030,7,7,8,2.442
797,UK_E_Demand,2030,7,9,10,3.7739999999999996
798,UK_E_Demand,2030,7,11,12,3.7739999999999996
799,UK_E_Demand,2030,7,13,14,3.7739999999999996
800,UK_E_Demand,2030,7,15,16,3.7739999999999996
801,UK_E_Demand,2030,7,17,18,3.7739999999999996
802,UK_E_Demand,2030,7,19,20,21.194397116998925
803,UK_E_Demand,2030,7,21,22,2.442
804,UK_E_Demand,2030,7,23,24,0.148
805,UK_E_Demand,2030,8,1,2,0.124
806,UK_E_Demand,2030,8,3,4,0.124
807,UK_E_Demand,2030,8,5,6,0.124
808,UK_E_Demand,2030,8,7,8,0.124
809,UK_E_Demand,2030,8,9,10,0.124
810,UK_E_Demand,2030,8,11,12,0.124
811,UK_E_Demand,2030,8,13,14,0.124
812,UK_E_Demand,2030,8,15,16,0.124
813,UK_E_Demand,2030,8,17,18,0.124
814,UK_E_Demand,2030,8,19,20,0.124
815,UK_E_Demand,2030,8,21,22,0.124
816,UK_E_Demand,2030,8,23,24,0.124
817,UK_E_Demand,2030,9,1,2,0.17200000000000001
818,UK_E_Demand,2030,9,3,4,0.17200000000000001
819,UK_E_Demand,2030,9,5,6,0.17200000000000001
820,UK_E_Demand,2030,9,7,8,0.17200000000000001
821,UK_E_Demand,2030,9,9,10,0.17200000000000001
822,UK_E_Demand,2030,9,11,12,0.17200000000000001
823,UK_E_Demand,2030,9,13,14,0.17200000000000001
824,UK_E_Demand,2030,9,15,16,0.17200000000000001
825,UK_E_Demand,2030,9,17,18,0.17200000000000001
826,UK_E_Demand,2030,9,19,20,0.8643000000000001
827,UK_E_Demand,2030,9,21,22,2.838
828,UK_E_Demand,2030,9,23,24,0.17200000000000001
829,UK_E_Demand,2030,10,1,2,0.184
830,UK_E_Demand,2030,10,3,4,0.184
831,UK_E_Demand,2030,10,5,6,0.184
832,UK_E_Demand,2030,10,7,8,3.036
833,UK_E_Demand,2030,10,9,10,3.036
834,UK_E_Demand,2030,10,11,12,4.691999999999999
835,UK_E_Demand,2030,10,13,14,4.691999999999999
836,UK_E_Demand,2030,10,15,16,3.036
837,UK_E_Demand,2030,10,17,18,5.2700999999999825
838,UK_E_Demand,2030,10,19,20,4.691999999999999
839,UK_E_Demand,2030,10,21,22,3.036
840,UK_E_Demand,2030,10,23,24,0.184
