id,asset,year,rep_period,time_block_start,time_block_end,min_operating_point,dual_start_up_trajectory_lower_bound,dual_start_up_trajectory_upper_bound
443,DE_Coal,2030,6,7,9,0.325,0.0,0.0
444,DE_Coal,2030,6,10,12,0.325,0.0,0.0
445,DE_Coal,2030,6,13,15,0.325,0.0,0.0
446,DE_Coal,2030,6,16,18,0.325,0.0,0.0
447,DE_Coal,2030,6,19,21,0.325,0.0,0.0
448,DE_Coal,2030,6,22,24,0.325,0.0,0.0
449,DE_Coal,2030,7,1,3,0.325,0.0,0.0
450,DE_Coal,2030,7,4,6,0.325,0.0,0.0
451,DE_Coal,2030,7,7,9,0.325,0.0,0.0
452,DE_Coal,2030,7,10,12,0.325,0.0,0.0
453,DE_Coal,2030,7,13,15,0.325,0.0,0.0
454,DE_Coal,2030,7,16,18,0.325,0.0,0.0
455,DE_Coal,2030,7,19,21,0.325,0.0,0.0
456,DE_Coal,2030,7,22,24,0.325,0.0,0.0
457,DE_Coal,2030,8,1,3,0.325,0.0,0.0
458,DE_Coal,2030,8,4,6,0.325,0.0,0.0
459,DE_Coal,2030,8,7,9,0.325,0.0,0.0
460,DE_Coal,2030,8,10,12,0.325,0.0,0.0
461,DE_Coal,2030,8,13,15,0.325,0.0,0.0
462,DE_Coal,2030,8,16,18,0.325,0.0,0.0
463,DE_Coal,2030,8,19,21,0.325,0.0,0.0
464,DE_Coal,2030,8,22,24,0.325,0.0,0.0
465,DE_Coal,2030,9,1,3,0.325,0.0,0.0
466,DE_Coal,2030,9,4,6,0.325,0.0,0.0
467,DE_Coal,2030,9,7,9,0.325,0.0,0.0
468,DE_Coal,2030,9,10,12,0.325,0.0,0.0
469,DE_Coal,2030,9,13,15,0.325,0.0,0.0
470,DE_Coal,2030,9,16,18,0.325,0.0,0.0
471,DE_Coal,2030,9,19,21,0.325,0.0,0.0
472,DE_Coal,2030,9,22,24,0.325,0.0,0.0
473,DE_Coal,2030,10,1,3,0.325,0.0,0.0
474,DE_Coal,2030,10,4,6,0.325,0.0,0.0
475,DE_Coal,2030,10,7,9,0.325,0.0,0.0
476,DE_Coal,2030,10,10,12,0.325,0.0,0.0
477,DE_Coal,2030,10,13,15,0.325,0.0,0.0
478,DE_Coal,2030,10,16,18,0.325,0.0,0.0
479,DE_Coal,2030,10,19,21,0.325,0.0,0.0
480,DE_Coal,2030,10,22,24,0.325,0.0,0.0
481,DE_Nuclear,2030,1,1,2,0.5,0.0,0.0
482,DE_Nuclear,2030,1,3,4,0.5,0.0,0.0
483,DE_Nuclear,2030,1,5,6,0.5,0.0,0.0
484,DE_Nuclear,2030,1,7,8,0.5,0.0,0.0
485,DE_Nuclear,2030,1,9,10,0.5,0.0,0.0
486,DE_Nuclear,2030,1,11,12,0.5,0.0,0.0
487,DE_Nuclear,2030,1,13,14,0.5,0.0,0.0
488,DE_Nuclear,2030,1,15,16,0.5,0.0,0.0
489,DE_Nuclear,2030,1,17,18,0.5,0.0,0.0
490,DE_Nuclear,2030,1,19,20,0.5,0.0,0.0
491,DE_Nuclear,2030,1,21,22,0.5,0.0,0.0
492,DE_Nuclear,2030,1,23,24,0.5,0.0,0.0
493,DE_Nuclear,2030,2,1,2,0.5,0.0,0.0
494,DE_Nuclear,2030,2,3,4,0.5,0.0,0.0
495,DE_Nuclear,2030,2,5,6,0.5,0.0,0.0
496,DE_Nuclear,2030,2,7,8,0.5,0.0,0.0
497,DE_Nuclear,2030,2,9,10,0.5,0.0,0.0
498,DE_Nuclear,2030,2,11,12,0.5,0.0,0.0
499,DE_Nuclear,2030,2,13,14,0.5,0.0,0.0
500,DE_Nuclear,2030,2,15,16,0.5,0.0,0.0
501,DE_Nuclear,2030,2,17,18,0.5,0.0,0.0
502,DE_Nuclear,2030,2,19,20,0.5,0.0,0.0
503,DE_Nuclear,2030,2,21,22,0.5,0.0,0.0
504,DE_Nuclear,2030,2,23,24,0.5,0.0,0.0
505,DE_Nuclear,2030,3,1,2,0.5,0.0,0.0
506,DE_Nuclear,2030,3,3,4,0.5,0.0,0.0
507,DE_Nuclear,2030,3,5,6,0.5,0.0,0.0
508,DE_Nuclear,2030,3,7,8,0.5,0.0,0.0
509,DE_Nuclear,2030,3,9,10,0.5,0.0,0.0
510,DE_Nuclear,2030,3,11,12,0.5,0.0,0.0
511,DE_Nuclear,2030,3,13,14,0.5,0.0,0.0
512,DE_Nuclear,2030,3,15,16,0.5,0.0,0.0
513,DE_Nuclear,2030,3,17,18,0.5,0.0,0.0
514,DE_Nuclear,2030,3,19,20,0.5,0.0,0.0
515,DE_Nuclear,2030,3,21,22,0.5,0.0,0.0
516,DE_Nuclear,2030,3,23,24,0.5,0.0,0.0
517,DE_Nuclear,2030,4,1,2,0.5,0.0,0.0
518,DE_Nuclear,2030,4,3,4,0.5,0.0,0.0
519,DE_Nuclear,2030,4,5,6,0.5,0.0,0.0
520,DE_Nuclear,2030,4,7,8,0.5,0.0,0.0
521,DE_Nuclear,2030,4,9,10,0.5,0.0,0.0
522,DE_Nuclear,2030,4,11,12,0.5,0.0,0.0
523,DE_Nuclear,2030,4,13,14,0.5,0.0,0.0
524,DE_Nuclear,2030,4,15,16,0.5,0.0,0.0
525,DE_Nuclear,2030,4,17,18,0.5,0.0,0.0
526,DE_Nuclear,2030,4,19,20,0.5,0.0,0.0
527,DE_Nuclear,2030,4,21,22,0.5,0.0,0.0
528,DE_Nuclear,2030,4,23,24,0.5,0.0,0.0
529,DE_Nuclear,2030,5,1,2,0.5,0.0,0.0
530,DE_Nuclear,2030,5,3,4,0.5,0.0,0.0
531,DE_Nuclear,2030,5,5,6,0.5,0.0,0.0
532,DE_Nuclear,2030,5,7,8,0.5,0.0,0.0
533,DE_Nuclear,2030,5,9,10,0.5,0.0,0.0
534,DE_Nuclear,2030,5,11,12,0.5,0.0,0.0
535,DE_Nuclear,2030,5,13,14,0.5,0.0,0.0
536,DE_Nuclear,2030,5,15,16,0.5,0.0,0.0
537,DE_Nuclear,2030,5,17,18,0.5,0.0,0.0
538,DE_Nuclear,2030,5,19,20,0.5,0.0,0.0
539,DE_Nuclear,2030,5,21,22,0.5,0.0,0.0
540,DE_Nuclear,2030,5,23,24,0.5,0.0,0.0
541,DE_Nuclear,2030,6,1,2,0.5,0.0,0.0
542,DE_Nuclear,2030,6,3,4,0.5,0.0,0.0
543,DE_Nuclear,2030,6,5,6,0.5,0.0,0.0
544,DE_Nuclear,2030,6,7,8,0.5,0.0,0.0
545,DE_Nuclear,2030,6,9,10,0.5,0.0,0.0
546,DE_Nuclear,2030,6,11,12,0.5,0.0,0.0
547,DE_Nuclear,2030,6,13,14,0.5,0.0,0.0
548,DE_Nuclear,2030,6,15,16,0.5,0.0,0.0
549,DE_Nuclear,2030,6,17,18,0.5,0.0,0.0
550,DE_Nuclear,2030,6,19,20,0.5,0.0,0.0
551,DE_Nuclear,2030,6,21,22,0.5,0.0,0.0
552,DE_Nuclear,2030,6,23,24,0.5,0.0,0.0
553,DE_Nuclear,2030,7,1,2,0.5,0.0,0.0
554,DE_Nuclear,2030,7,3,4,0.5,0.0,0.0
555,DE_Nuclear,2030,7,5,6,0.5,0.0,0.0
556,DE_Nuclear,2030,7,7,8,0.5,0.0,0.0
557,DE_Nuclear,2030,7,9,10,0.5,0.0,0.0
558,DE_Nuclear,2030,7,11,12,0.5,0.0,0.0
559,DE_Nuclear,2030,7,13,14,0.5,0.0,0.0
560,DE_Nuclear,2030,7,15,16,0.5,0.0,0.0
561,DE_Nuclear,2030,7,17,18,0.5,0.0,0.0
562,DE_Nuclear,2030,7,19,20,0.5,0.0,0.0
563,DE_Nuclear,2030,7,21,22,0.5,0.0,0.0
564,DE_Nuclear,2030,7,23,24,0.5,0.0,0.0
565,DE_Nuclear,2030,8,1,2,0.5,0.0,0.0
566,DE_Nuclear,2030,8,3,4,0.5,0.0,0.0
567,DE_Nuclear,2030,8,5,6,0.5,0.0,0.0
568,DE_Nuclear,2030,8,7,8,0.5,0.0,0.0
569,DE_Nuclear,2030,8,9,10,0.5,0.0,0.0
570,DE_Nuclear,2030,8,11,12,0.5,0.0,0.0
571,DE_Nuclear,2030,8,13,14,0.5,0.0,0.0
572,DE_Nuclear,2030,8,15,16,0.5,0.0,0.0
573,DE_Nuclear,2030,8,17,18,0.5,0.0,0.0
574,DE_Nuclear,2030,8,19,20,0.5,0.0,0.0
575,DE_Nuclear,2030,8,21,22,0.5,0.0,0.0
576,DE_Nuclear,2030,8,23,24,0.5,0.0,0.0
577,DE_Nuclear,2030,9,1,2,0.5,0.0,0.0
578,DE_Nuclear,2030,9,3,4,0.5,0.0,0.0
579,DE_Nuclear,2030,9,5,6,0.5,0.0,0.0
580,DE_Nuclear,2030,9,7,8,0.5,0.0,0.0
581,DE_Nuclear,2030,9,9,10,0.5,0.0,0.0
582,DE_Nuclear,2030,9,11,12,0.5,0.0,0.0
583,DE_Nuclear,2030,9,13,14,0.5,0.0,0.0
584,DE_Nuclear,2030,9,15,16,0.5,0.0,0.0
585,DE_Nuclear,2030,9,17,18,0.5,0.0,0.0
586,DE_Nuclear,2030,9,19,20,0.5,0.0,0.0
587,DE_Nuclear,2030,9,21,22,0.5,0.0,0.0
588,DE_Nuclear,2030,9,23,24,0.5,0.0,0.0
589,DE_Nuclear,2030,10,1,2,0.5,0.0,0.0
590,DE_Nuclear,2030,10,3,4,0.5,0.0,0.0
591,DE_Nuclear,2030,10,5,6,0.5,0.0,0.0
592,DE_Nuclear,2030,10,7,8,0.5,0.0,0.0
593,DE_Nuclear,2030,10,9,10,0.5,0.0,0.0
594,DE_Nuclear,2030,10,11,12,0.5,0.0,0.0
595,DE_Nuclear,2030,10,13,14,0.5,0.0,0.0
596,DE_Nuclear,2030,10,15,16,0.5,0.0,0.0
597,DE_Nuclear,2030,10,17,18,0.5,0.0,0.0
598,DE_Nuclear,2030,10,19,20,0.5,0.0,0.0
599,DE_Nuclear,2030,10,21,22,0.5,0.0,0.0
600,DE_Nuclear,2030,10,23,24,0.5,0.0,0.0
601,FR_Coal,2030,1,1,3,0.325,0.0,0.0
602,FR_Coal,2030,1,4,6,0.325,0.0,0.0
603,FR_Coal,2030,1,7,9,0.325,0.0,0.0
604,FR_Coal,2030,1,10,12,0.325,0.0,0.0
605,FR_Coal,2030,1,13,15,0.325,0.0,0.0
606,FR_Coal,2030,1,16,18,0.325,0.0,0.0
607,FR_Coal,2030,1,19,21,0.325,0.0,0.0
608,FR_Coal,2030,1,22,24,0.325,0.0,0.0
609,FR_Coal,2030,2,1,3,0.325,0.0,0.0
610,FR_Coal,2030,2,4,6,0.325,0.0,0.0
611,FR_Coal,2030,2,7,9,0.325,0.0,0.0
612,FR_Coal,2030,2,10,12,0.325,0.0,0.0
613,FR_Coal,2030,2,13,15,0.325,0.0,0.0
614,FR_Coal,2030,2,16,18,0.325,0.0,0.0
615,FR_Coal,2030,2,19,21,0.325,0.0,-0.42569999999999997
616,FR_Coal,2030,2,22,24,0.325,0.0,0.0
617,FR_Coal,2030,3,1,3,0.325,1.3078999999999998,0.0
618,FR_Coal,2030,3,4,6,0.325,1.4239,0.0
619,FR_Coal,2030,3,7,9,0.325,1.3078999999999998,0.0
620,FR_Coal,2030,3,10,12,0.325,1.4239,0.0
621,FR_Coal,2030,3,13,15,0.325,0.0,0.0
622,FR_Coal,2030,3,16,18,0.325,0.0,0.0
623,FR_Coal,2030,3,19,21,0.325,0.0,-0.8642
624,FR_Coal,2030,3,22,24,0.325,0.0,0.0
625,FR_Coal,2030,4,1,3,0.325,0.0,0.0
626,FR_Coal,2030,4,4,6,0.325,0.0,0.0
627,FR_Coal,2030,4,7,9,0.325,0.0,0.0
628,FR_Coal,2030,4,10,12,0.325,0.0,0.0
629,FR_Coal,2030,4,13,15,0.325,0.0,0.0
630,FR_Coal,2030,4,16,18,0.325,0.0,0.0
631,FR_Coal,2030,4,19,21,0.325,0.0,0.0
632,FR_Coal,2030,4,22,24,0.325,0.0,0.0
633,FR_Coal,2030,5,1,3,0.325,0.0,0.0
634,FR_Coal,2030,5,4,6,0.325,0.0,0.0
635,FR_Coal,2030,5,7,9,0.325,0.0,0.0
636,FR_Coal,2030,5,10,12,0.325,0.0,0.0
637,FR_Coal,2030,5,13,15,0.325,0.0,0.0
638,FR_Coal,2030,5,16,18,0.325,0.0,0.0
639,FR_Coal,2030,5,19,21,0.325,0.0,0.0
640,FR_Coal,2030,5,22,24,0.325,0.0,0.0
641,FR_Coal,2030,6,1,3,0.325,0.0,0.0
642,FR_Coal,2030,6,4,6,0.325,0.0,0.0
643,FR_Coal,2030,6,7,9,0.325,0.0,-1.4202000000000004
644,FR_Coal,2030,6,10,12,0.325,0.0,0.0
645,FR_Coal,2030,6,13,15,0.325,0.0,0.0
646,FR_Coal,2030,6,16,18,0.325,0.0,0.0
647,FR_Coal,2030,6,19,21,0.325,0.0,0.0
648,FR_Coal,2030,6,22,24,0.325,0.0,-0.3042000000000002
649,FR_Coal,2030,7,1,3,0.325,0.0,0.0
650,FR_Coal,2030,7,4,6,0.325,0.0,0.0
651,FR_Coal,2030,7,7,9,0.325,0.0,0.0
652,FR_Coal,2030,7,10,12,0.325,0.0,0.0
653,FR_Coal,2030,7,13,15,0.325,0.0,0.0
654,FR_Coal,2030,7,16,18,0.325,0.0,0.0
655,FR_Coal,2030,7,19,21,0.325,0.0,0.0
656,FR_Coal,2030,7,22,24,0.325,0.0,0.0
657,FR_Coal,2030,8,1,3,0.325,0.0,0.0
658,FR_Coal,2030,8,4,6,0.325,0.0,0.0
659,FR_Coal,2030,8,7,9,0.325,0.0,0.0
660,FR_Coal,2030,8,10,12,0.325,0.0,0.0
661,FR_Coal,2030,8,13,15,0.325,0.0,0.0
662,FR_Coal,2030,8,16,18,0.325,0.0,0.0
663,FR_Coal,2030,8,19,21,0.325,0.0,0.0
664,FR_Coal,2030,8,22,24,0.325,0.0,0.0
665,FR_Coal,2030,9,1,3,0.325,2.1113,0.0
666,FR_Coal,2030,9,4,6,0.325,1.9393,0.0
667,FR_Coal,2030,9,7,9,0.325,2.1113,0.0
668,FR_Coal,2030,9,10,12,0.325,1.9393,0.0
669,FR_Coal,2030,9,13,15,0.325,0.0,0.0
670,FR_Coal,2030,9,16,18,0.325,4.0506,0.0
671,FR_Coal,2030,9,19,21,0.325,0.0,0.0
672,FR_Coal,2030,9,22,24,0.325,0.0,0.0
673,FR_Coal,2030,10,1,3,0.325,0.0,0.0
674,FR_Coal,2030,10,4,6,0.325,0.0,0.0
675,FR_Coal,2030,10,7,9,0.325,0.0,0.0
676,FR_Coal,2030,10,10,12,0.325,0.0,0.0
677,FR_Coal,2030,10,13,15,0.325,0.0,0.0
678,FR_Coal,2030,10,16,18,0.325,0.0,0.0
679,FR_Coal,2030,10,19,21,0.325,0.0,0.0
680,FR_Coal,2030,10,22,24,0.325,0.0,0.0
681,FR_Nuclear,2030,1,1,2,0.5,0.0,0.0
682,FR_Nuclear,2030,1,3,4,0.5,0.0,0.0
683,FR_Nuclear,2030,1,5,6,0.5,0.0,0.0
684,FR_Nuclear,2030,1,7,8,0.5,0.0,0.0
685,FR_Nuclear,2030,1,9,10,0.5,0.0,0.0
686,FR_Nuclear,2030,1,11,12,0.5,0.0,0.0
687,FR_Nuclear,2030,1,13,14,0.5,0.0,0.0
688,FR_Nuclear,2030,1,15,16,0.5,0.0,0.0
689,FR_Nuclear,2030,1,17,18,0.5,0.0,0.0
690,FR_Nuclear,2030,1,19,20,0.5,0.0,0.0
691,FR_Nuclear,2030,1,21,22,0.5,0.0,0.0
692,FR_Nuclear,2030,1,23,24,0.5,0.0,0.0
693,FR_Nuclear,2030,2,1,2,0.5,0.0,0.0
694,FR_Nuclear,2030,2,3,4,0.5,0.0,0.0
695,FR_Nuclear,2030,2,5,6,0.5,0.0,0.0
696,FR_Nuclear,2030,2,7,8,0.5,0.0,0.0
697,FR_Nuclear,2030,2,9,10,0.5,0.0,0.0
698,FR_Nuclear,2030,2,11,12,0.5,0.0,0.0
699,FR_Nuclear,2030,2,13,14,0.5,0.0,0.0
700,FR_Nuclear,2030,2,15,16,0.5,0.0,0.0
701,FR_Nuclear,2030,2,17,18,0.5,0.0,0.0
702,FR_Nuclear,2030,2,19,20,0.5,0.0,0.0
703,FR_Nuclear,2030,2,21,22,0.5,0.0,0.0
704,FR_Nuclear,2030,2,23,24,0.5,0.0,0.0
705,FR_Nuclear,2030,3,1,2,0.5,0.0,0.0
706,FR_Nuclear,2030,3,3,4,0.5,0.0,0.0
707,FR_Nuclear,2030,3,5,6,0.5,0.0,0.0
708,FR_Nuclear,2030,3,7,8,0.5,0.0,0.0
709,FR_Nuclear,2030,3,9,10,0.5,0.0,0.0
710,FR_Nuclear,2030,3,11,12,0.5,0.0,0.0
711,FR_Nuclear,2030,3,13,14,0.5,0.0,0.0
712,FR_Nuclear,2030,3,15,16,0.5,0.0,0.0
713,FR_Nuclear,2030,3,17,18,0.5,0.0,0.0
714,FR_Nuclear,2030,3,19,20,0.5,0.0,0.0
715,FR_Nuclear,2030,3,21,22,0.5,0.0,0.0
716,FR_Nuclear,2030,3,23,24,0.5,0.0,0.0
717,FR_Nuclear,2030,4,1,2,0.5,0.0,0.0
718,FR_Nuclear,2030,4,3,4,0.5,0.0,0.0
719,FR_Nuclear,2030,4,5,6,0.5,0.0,0.0
720,FR_Nuclear,2030,4,7,8,0.5,0.0,0.0
721,FR_Nuclear,2030,4,9,10,0.5,0.0,0.0
722,FR_Nuclear,2030,4,11,12,0.5,0.0,0.0
723,FR_Nuclear,2030,4,13,14,0.5,0.0,0.0
724,FR_Nuclear,2030,4,15,16,0.5,0.0,0.0
725,FR_Nuclear,2030,4,17,18,0.5,0.0,0.0
726,FR_Nuclear,2030,4,19,20,0.5,0.0,0.0
727,FR_Nuclear,2030,4,21,22,0.5,0.0,0.0
728,FR_Nuclear,2030,4,23,24,0.5,0.0,0.0
729,FR_Nuclear,2030,5,1,2,0.5,0.0,0.0
730,FR_Nuclear,2030,5,3,4,0.5,0.0,0.0
731,FR_Nuclear,2030,5,5,6,0.5,0.0,0.0
732,FR_Nuclear,2030,5,7,8,0.5,0.0,0.0
733,FR_Nuclear,2030,5,9,10,0.5,0.0,0.0
734,FR_Nuclear,2030,5,11,12,0.5,0.0,0.0
735,FR_Nuclear,2030,5,13,14,0.5,0.0,0.0
736,FR_Nuclear,2030,5,15,16,0.5,0.0,0.0
737,FR_Nuclear,2030,5,17,18,0.5,0.0,0.0
738,FR_Nuclear,2030,5,19,20,0.5,0.0,0.0
739,FR_Nuclear,2030,5,21,22,0.5,0.0,0.0
740,FR_Nuclear,2030,5,23,24,0.5,0.0,0.0
741,FR_Nuclear,2030,6,1,2,0.5,0.0,0.0
742,FR_Nuclear,2030,6,3,4,0.5,0.0,0.0
743,FR_Nuclear,2030,6,5,6,0.5,0.0,0.0
744,FR_Nuclear,2030,6,7,8,0.5,0.0,0.0
745,FR_Nuclear,2030,6,9,10,0.5,0.0,0.0
746,FR_Nuclear,2030,6,11,12,0.5,0.0,0.0
747,FR_Nuclear,2030,6,13,14,0.5,0.0,0.0
748,FR_Nuclear,2030,6,15,16,0.5,0.0,0.0
749,FR_Nuclear,2030,6,17,18,0.5,0.0,0.0
750,FR_Nuclear,2030,6,19,20,0.5,0.0,0.0
751,FR_Nuclear,2030,6,21,22,0.5,0.0,0.0
752,FR_Nuclear,2030,6,23,24,0.5,0.0,0.0
753,FR_Nuclear,2030,7,1,2,0.5,0.0,0.0
754,FR_Nuclear,2030,7,3,4,0.5,0.0,0.0
755,FR_Nuclear,2030,7,5,6,0.5,0.0,0.0
756,FR_Nuclear,2030,7,7,8,0.5,0.0,0.0
757,FR_Nuclear,2030,7,9,10,0.5,0.0,0.0
758,FR_Nuclear,2030,7,11,12,0.5,0.0,0.0
759,FR_Nuclear,2030,7,13,14,0.5,0.0,0.0
760,FR_Nuclear,2030,7,15,16,0.5,0.0,0.0
761,FR_Nuclear,2030,7,17,18,0.5,0.0,0.0
762,FR_Nuclear,2030,7,19,20,0.5,0.0,0.0
763,FR_Nuclear,2030,7,21,22,0.5,0.0,0.0
764,FR_Nuclear,2030,7,23,24,0.5,0.0,0.0
765,FR_Nuclear,2030,8,1,2,0.5,0.0,0.0
766,FR_Nuclear,2030,8,3,4,0.5,0.0,0.0
767,FR_Nuclear,2030,8,5,6,0.5,0.0,0.0
768,FR_Nuclear,2030,8,7,8,0.5,0.0,0.0
769,FR_Nuclear,2030,8,9,10,0.5,0.0,0.0
770,FR_Nuclear,2030,8,11,12,0.5,0.0,0.0
771,FR_Nuclear,2030,8,13,14,0.5,0.0,0.0
772,FR_Nuclear,2030,8,15,16,0.5,0.0,0.0
773,FR_Nuclear,2030,8,17,18,0.5,0.0,0.0
774,FR_Nuclear,2030,8,19,20,0.5,0.0,0.0
775,FR_Nuclear,2030,8,21,22,0.5,0.0,0.0
776,FR_Nuclear,2030,8,23,24,0.5,0.0,0.0
777,FR_Nuclear,2030,9,1,2,0.5,0.0,0.0
778,FR_Nuclear,2030,9,3,4,0.5,0.0,0.0
779,FR_Nuclear,2030,9,5,6,0.5,0.0,0.0
780,FR_Nuclear,2030,9,7,8,0.5,0.0,0.0
781,FR_Nuclear,2030,9,9,10,0.5,0.0,0.0
782,FR_Nuclear,2030,9,11,12,0.5,0.0,0.0
783,FR_Nuclear,2030,9,13,14,0.5,0.0,0.0
784,FR_Nuclear,2030,9,15,16,0.5,0.0,0.0
785,FR_Nuclear,2030,9,17,18,0.5,0.0,0.0
786,FR_Nuclear,2030,9,19,20,0.5,0.0,0.0
787,FR_Nuclear,2030,9,21,22,0.5,0.0,0.0
788,FR_Nuclear,2030,9,23,24,0.5,0.0,0.0
789,FR_Nuclear,2030,10,1,2,0.5,0.0,0.0
790,FR_Nuclear,2030,10,3,4,0.5,0.0,0.0
791,FR_Nuclear,2030,10,5,6,0.5,0.0,0.0
792,FR_Nuclear,2030,10,7,8,0.5,0.0,0.0
793,FR_Nuclear,2030,10,9,10,0.5,0.0,0.0
794,FR_Nuclear,2030,10,11,12,0.5,0.0,0.0
795,FR_Nuclear,2030,10,13,14,0.5,0.0,0.0
796,FR_Nuclear,2030,10,15,16,0.5,0.0,0.0
797,FR_Nuclear,2030,10,17,18,0.5,0.0,0.0
798,FR_Nuclear,2030,10,19,20,0.5,0.0,0.0
799,FR_Nuclear,2030,10,21,22,0.5,0.0,0.0
800,FR_Nuclear,2030,10,23,24,0.5,0.0,0.0
801,LU_Coal,2030,1,1,3,0.325,0.0,0.0
802,LU_Coal,2030,1,4,6,0.325,0.0,0.0
803,LU_Coal,2030,1,7,9,0.325,0.0,0.0
804,LU_Coal,2030,1,10,12,0.325,0.0,0.0
805,LU_Coal,2030,1,13,15,0.325,0.0,0.0
806,LU_Coal,2030,1,16,18,0.325,0.0,0.0
807,LU_Coal,2030,1,19,21,0.325,0.0,0.0
808,LU_Coal,2030,1,22,24,0.325,0.0,0.0
809,LU_Coal,2030,2,1,3,0.325,0.0,0.0
810,LU_Coal,2030,2,4,6,0.325,0.0,0.0
811,LU_Coal,2030,2,7,9,0.325,0.0,0.0
812,LU_Coal,2030,2,10,12,0.325,0.0,0.0
813,LU_Coal,2030,2,13,15,0.325,0.0,0.0
814,LU_Coal,2030,2,16,18,0.325,0.0,-0.42569999999999997
815,LU_Coal,2030,2,19,21,0.325,0.0,-1.6202999999999999
816,LU_Coal,2030,2,22,24,0.325,0.0,0.0
817,LU_Coal,2030,3,1,3,0.325,0.0,0.0
818,LU_Coal,2030,3,4,6,0.325,0.0,0.0
819,LU_Coal,2030,3,7,9,0.325,0.0,0.0
820,LU_Coal,2030,3,10,12,0.325,0.0,0.0
821,LU_Coal,2030,3,13,15,0.325,0.0,0.0
822,LU_Coal,2030,3,16,18,0.325,0.0,-1.4239
823,LU_Coal,2030,3,19,21,0.325,0.0,0.0
824,LU_Coal,2030,3,22,24,0.325,0.0,0.0
825,LU_Coal,2030,4,1,3,0.325,0.0,0.0
826,LU_Coal,2030,4,4,6,0.325,0.0,0.0
827,LU_Coal,2030,4,7,9,0.325,0.0,0.0
828,LU_Coal,2030,4,10,12,0.325,0.0,0.0
829,LU_Coal,2030,4,13,15,0.325,0.0,0.0
830,LU_Coal,2030,4,16,18,0.325,0.0,0.0
831,LU_Coal,2030,4,19,21,0.325,0.0,0.0
832,LU_Coal,2030,4,22,24,0.325,0.0,0.0
833,LU_Coal,2030,5,1,3,0.325,0.0,0.0
834,LU_Coal,2030,5,4,6,0.325,0.0,0.0
835,LU_Coal,2030,5,7,9,0.325,0.0,0.0
836,LU_Coal,2030,5,10,12,0.325,0.0,0.0
837,LU_Coal,2030,5,13,15,0.325,0.0,0.0
838,LU_Coal,2030,5,16,18,0.325,0.0,0.0
839,LU_Coal,2030,5,19,21,0.325,0.0,0.0
840,LU_Coal,2030,5,22,24,0.325,0.0,0.0
841,LU_Coal,2030,6,1,3,0.325,0.0,0.0
842,LU_Coal,2030,6,4,6,0.325,0.0,0.0
843,LU_Coal,2030,6,7,9,0.325,0.0,0.0
844,LU_Coal,2030,6,10,12,0.325,0.0,0.0
845,LU_Coal,2030,6,13,15,0.325,0.8837999999999999,0.0
846,LU_Coal,2030,6,16,18,0.325,0.8117999999999999,0.0
847,LU_Coal,2030,6,19,21,0.325,0.0,0.0
848,LU_Coal,2030,6,22,24,0.325,0.0,0.0
849,LU_Coal,2030,7,1,3,0.325,0.0,0.0
850,LU_Coal,2030,7,4,6,0.325,0.0,0.0
851,LU_Coal,2030,7,7,9,0.325,0.0,0.0
852,LU_Coal,2030,7,10,12,0.325,0.0,0.0
853,LU_Coal,2030,7,13,15,0.325,0.0,0.0
854,LU_Coal,2030,7,16,18,0.325,0.0,0.0
855,LU_Coal,2030,7,19,21,0.325,0.0,0.0
856,LU_Coal,2030,7,22,24,0.325,0.0,0.0
857,LU_Coal,2030,8,1,3,0.325,0.0,0.0
858,LU_Coal,2030,8,4,6,0.325,0.0,0.0
859,LU_Coal,2030,8,7,9,0.325,0.0,0.0
860,LU_Coal,2030,8,10,12,0.325,0.0,0.0
861,LU_Coal,2030,8,13,15,0.325,0.0,0.0
862,LU_Coal,2030,8,16,18,0.325,0.0,0.0
863,LU_Coal,2030,8,19,21,0.325,0.0,0.0
864,LU_Coal,2030,8,22,24,0.325,0.0,0.0
865,LU_Coal,2030,9,1,3,0.325,0.0,0.0
866,LU_Coal,2030,9,4,6,0.325,0.0,0.0
867,LU_Coal,2030,9,7,9,0.325,0.0,0.0
868,LU_Coal,2030,9,10,12,0.325,0.0,0.0
869,LU_Coal,2030,9,13,15,0.325,0.0,0.0
870,LU_Coal,2030,9,16,18,0.325,0.0,0.0
871,LU_Coal,2030,9,19,21,0.325,0.0,0.0
872,LU_Coal,2030,9,22,24,0.325,0.0,-0.7267
873,LU_Coal,2030,10,1,3,0.325,0.0,0.0
874,LU_Coal,2030,10,4,6,0.325,0.0,0.0
875,LU_Coal,2030,10,7,9,0.325,0.0,0.0
876,LU_Coal,2030,10,10,12,0.325,0.0,0.0
877,LU_Coal,2030,10,13,15,0.325,0.0,0.0
878,LU_Coal,2030,10,16,18,0.325,0.0,0.0
879,LU_Coal,2030,10,19,21,0.325,0.0,0.0
880,LU_Coal,2030,10,22,24,0.325,0.0,0.0
881,LU_Nuclear,2030,1,1,2,0.5,0.0,0.0
882,LU_Nuclear,2030,1,3,4,0.5,0.0,0.0
883,LU_Nuclear,2030,1,5,6,0.5,0.0,0.0
884,LU_Nuclear,2030,1,7,8,0.5,0.0,0.0
885,LU_Nuclear,2030,1,9,10,0.5,0.0,0.0
886,LU_Nuclear,2030,1,11,12,0.5,0.0,0.0
887,LU_Nuclear,2030,1,13,14,0.5,0.0,0.0
