id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
102,BE_Coal,BE_Balance,2030,1,1.0,1.0,16,18,0.0
103,BE_Coal,BE_Balance,2030,1,1.0,1.0,19,21,0.0
104,BE_Coal,BE_Balance,2030,1,1.0,1.0,22,24,0.0
105,BE_CCGT,BE_Balance,2030,1,1.0,1.0,1,2,0.0
106,BE_CCGT,BE_Balance,2030,1,1.0,1.0,3,4,0.0
107,BE_CCGT,BE_Balance,2030,1,1.0,1.0,5,6,0.0
108,BE_CCGT,BE_Balance,2030,1,1.0,1.0,7,8,0.0
109,BE_CCGT,BE_Balance,2030,1,1.0,1.0,9,10,0.0
110,BE_CCGT,BE_Balance,2030,1,1.0,1.0,11,12,0.0
111,BE_CCGT,BE_Balance,2030,1,1.0,1.0,13,14,0.0
112,BE_CCGT,BE_Balance,2030,1,1.0,1.0,15,16,0.0
113,BE_CCGT,BE_Balance,2030,1,1.0,1.0,17,18,0.0
114,BE_CCGT,BE_Balance,2030,1,1.0,1.0,19,20,0.0
115,BE_CCGT,BE_Balance,2030,1,1.0,1.0,21,22,0.0
116,BE_CCGT,BE_Balance,2030,1,1.0,1.0,23,24,0.0
117,BE_Battery,BE_Balance,2030,1,1.0,1.0,1,2,0.0
118,BE_Battery,BE_Balance,2030,1,1.0,1.0,3,4,0.0
119,BE_Battery,BE_Balance,2030,1,1.0,1.0,5,6,0.0
120,BE_Battery,BE_Balance,2030,1,1.0,1.0,7,8,0.0
121,BE_Battery,BE_Balance,2030,1,1.0,1.0,9,10,1342.1224837058378
122,BE_Battery,BE_Balance,2030,1,1.0,1.0,11,12,0.0
123,BE_Battery,BE_Balance,2030,1,1.0,1.0,13,14,0.0
124,BE_Battery,BE_Balance,2030,1,1.0,1.0,15,16,0.0
125,BE_Battery,BE_Balance,2030,1,1.0,1.0,17,18,0.0
126,BE_Battery,BE_Balance,2030,1,1.0,1.0,19,20,80.80243216642953
127,BE_Battery,BE_Balance,2030,1,1.0,1.0,21,22,1261.3200515394083
128,BE_Battery,BE_Balance,2030,1,1.0,1.0,23,24,0.0
129,BE_Balance,BE_Battery,2030,1,1.0,1.0,1,2,0.0
130,BE_Balance,BE_Battery,2030,1,1.0,1.0,3,4,1342.1224837058378
131,BE_Balance,BE_Battery,2030,1,1.0,1.0,5,6,0.0
132,BE_Balance,BE_Battery,2030,1,1.0,1.0,7,8,0.0
133,BE_Balance,BE_Battery,2030,1,1.0,1.0,9,10,0.0
134,BE_Balance,BE_Battery,2030,1,1.0,1.0,11,12,0.0
135,BE_Balance,BE_Battery,2030,1,1.0,1.0,13,14,0.0
136,BE_Balance,BE_Battery,2030,1,1.0,1.0,15,16,1342.1224837058378
137,BE_Balance,BE_Battery,2030,1,1.0,1.0,17,18,0.0
138,BE_Balance,BE_Battery,2030,1,1.0,1.0,19,20,0.0
139,BE_Balance,BE_Battery,2030,1,1.0,1.0,21,22,0.0
140,BE_Balance,BE_Battery,2030,1,1.0,1.0,23,24,0.0
141,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,1,2,39596.27650694959
142,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,3,4,40919.18536636935
143,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,5,6,47418.79269375796
144,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,7,8,51874.68512539532
145,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,9,10,55672.24834846166
146,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,11,12,56691.13512039063
147,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,13,14,56122.4793246188
148,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,15,16,54477.87734569299
149,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,17,18,53237.82840992716
150,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,19,20,50079.34978492083
151,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,21,22,44705.57945829042
152,DE_Balance,DE_E_Demand,2030,1,1.0,1.0,23,24,39136.362113112074
153,DE_Solar,DE_Balance,2030,1,1.0,1.0,1,2,0.0
154,DE_Solar,DE_Balance,2030,1,1.0,1.0,3,4,0.0
155,DE_Solar,DE_Balance,2030,1,1.0,1.0,5,6,155.28900708645216
156,DE_Solar,DE_Balance,2030,1,1.0,1.0,7,8,6196.918364195939
157,DE_Solar,DE_Balance,2030,1,1.0,1.0,9,10,23421.555503587526
158,DE_Solar,DE_Balance,2030,1,1.0,1.0,11,12,36221.73128752092
159,DE_Solar,DE_Balance,2030,1,1.0,1.0,13,14,38533.380498930055
160,DE_Solar,DE_Balance,2030,1,1.0,1.0,15,16,32305.430996444888
161,DE_Solar,DE_Balance,2030,1,1.0,1.0,17,18,19055.20641486215
162,DE_Solar,DE_Balance,2030,1,1.0,1.0,19,20,4284.784213192015
163,DE_Solar,DE_Balance,2030,1,1.0,1.0,21,22,30.27394051963997
164,DE_Solar,DE_Balance,2030,1,1.0,1.0,23,24,0.0
165,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,1,2,36432.61436038344
166,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,3,4,33273.76872222702
167,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,5,6,31211.686239569433
168,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,7,8,28505.84721157335
169,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,9,10,20456.801710644675
170,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,11,12,18313.726159867278
171,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,13,14,20670.997509965542
172,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,15,16,24569.25079724988
173,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,17,18,27489.363423673352
174,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,19,20,31724.447145330116
175,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,21,22,41420.101198660894
176,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,23,24,40025.58495862008
177,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,1,2,0.0
178,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,3,4,0.0
179,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,5,6,0.0
180,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,7,8,0.0
181,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,9,10,0.0
182,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,11,12,0.0
183,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,13,14,0.0
184,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,15,16,0.0
185,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,17,18,0.0
186,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,19,20,0.0
187,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,21,22,0.0
188,DE_Wind_Offshore,DE_Balance,2030,1,1.0,1.0,23,24,0.0
189,DE_Coal,DE_Balance,2030,1,1.0,1.0,1,3,0.0
190,DE_Coal,DE_Balance,2030,1,1.0,1.0,4,6,0.0
191,DE_Coal,DE_Balance,2030,1,1.0,1.0,7,9,0.0
192,DE_Coal,DE_Balance,2030,1,1.0,1.0,10,12,0.0
193,DE_Coal,DE_Balance,2030,1,1.0,1.0,13,15,0.0
194,DE_Coal,DE_Balance,2030,1,1.0,1.0,16,18,0.0
195,DE_Coal,DE_Balance,2030,1,1.0,1.0,19,21,0.0
196,DE_Coal,DE_Balance,2030,1,1.0,1.0,22,24,0.0
197,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,1,2,0.0
198,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,3,4,0.0
199,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,5,6,0.0
200,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,7,8,0.0
201,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,9,10,0.0
202,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,11,12,0.0
203,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,13,14,0.0
204,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,15,16,0.0
205,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,17,18,0.0
206,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,19,20,0.0
207,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,21,22,0.0
208,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,23,24,0.0
209,DE_CCGT,DE_Balance,2030,1,1.0,1.0,1,2,0.0
210,DE_CCGT,DE_Balance,2030,1,1.0,1.0,3,4,0.0
211,DE_CCGT,DE_Balance,2030,1,1.0,1.0,5,6,0.0
212,DE_CCGT,DE_Balance,2030,1,1.0,1.0,7,8,0.0
213,DE_CCGT,DE_Balance,2030,1,1.0,1.0,9,10,0.0
214,DE_CCGT,DE_Balance,2030,1,1.0,1.0,11,12,0.0
215,DE_CCGT,DE_Balance,2030,1,1.0,1.0,13,14,0.0
216,DE_CCGT,DE_Balance,2030,1,1.0,1.0,15,16,0.0
217,DE_CCGT,DE_Balance,2030,1,1.0,1.0,17,18,0.0
218,DE_CCGT,DE_Balance,2030,1,1.0,1.0,19,20,0.0
219,DE_CCGT,DE_Balance,2030,1,1.0,1.0,21,22,0.0
220,DE_CCGT,DE_Balance,2030,1,1.0,1.0,23,24,0.0
221,DE_OCGT,DE_Balance,2030,1,1.0,1.0,1,2,0.0
222,DE_OCGT,DE_Balance,2030,1,1.0,1.0,3,4,2645.4166441423295
223,DE_OCGT,DE_Balance,2030,1,1.0,1.0,5,6,11051.817447102076
224,DE_OCGT,DE_Balance,2030,1,1.0,1.0,7,8,11890.606263816273
225,DE_OCGT,DE_Balance,2030,1,1.0,1.0,9,10,6798.063698219399
226,DE_OCGT,DE_Balance,2030,1,1.0,1.0,11,12,0.0
227,DE_OCGT,DE_Balance,2030,1,1.0,1.0,13,14,0.0
228,DE_OCGT,DE_Balance,2030,1,1.0,1.0,15,16,0.0
229,DE_OCGT,DE_Balance,2030,1,1.0,1.0,17,18,1411.9452855819009
230,DE_OCGT,DE_Balance,2030,1,1.0,1.0,19,20,9117.088484706366
231,DE_OCGT,DE_Balance,2030,1,1.0,1.0,21,22,0.0
232,DE_OCGT,DE_Balance,2030,1,1.0,1.0,23,24,0.0
233,DE_Battery,DE_Balance,2030,1,1.0,1.0,1,2,0.0
234,DE_Battery,DE_Balance,2030,1,1.0,1.0,3,4,0.0
235,DE_Battery,DE_Balance,2030,1,1.0,1.0,5,6,0.0
236,DE_Battery,DE_Balance,2030,1,1.0,1.0,7,8,281.3132858097588
237,DE_Battery,DE_Balance,2030,1,1.0,1.0,9,10,0.0
238,DE_Battery,DE_Balance,2030,1,1.0,1.0,11,12,0.0
239,DE_Battery,DE_Balance,2030,1,1.0,1.0,13,14,0.0
240,DE_Battery,DE_Balance,2030,1,1.0,1.0,15,16,0.0
241,DE_Battery,DE_Balance,2030,1,1.0,1.0,17,18,281.3132858097588
242,DE_Battery,DE_Balance,2030,1,1.0,1.0,19,20,0.0
243,DE_Battery,DE_Balance,2030,1,1.0,1.0,21,22,0.0
244,DE_Battery,DE_Balance,2030,1,1.0,1.0,23,24,0.0
245,DE_Balance,DE_Battery,2030,1,1.0,1.0,1,2,281.3132858097588
246,DE_Balance,DE_Battery,2030,1,1.0,1.0,3,4,0.0
247,DE_Balance,DE_Battery,2030,1,1.0,1.0,5,6,0.0
248,DE_Balance,DE_Battery,2030,1,1.0,1.0,7,8,0.0
249,DE_Balance,DE_Battery,2030,1,1.0,1.0,9,10,0.0
250,DE_Balance,DE_Battery,2030,1,1.0,1.0,11,12,0.0
251,DE_Balance,DE_Battery,2030,1,1.0,1.0,13,14,0.0
252,DE_Balance,DE_Battery,2030,1,1.0,1.0,15,16,281.3132858097588
253,DE_Balance,DE_Battery,2030,1,1.0,1.0,17,18,0.0
254,DE_Balance,DE_Battery,2030,1,1.0,1.0,19,20,0.0
255,DE_Balance,DE_Battery,2030,1,1.0,1.0,21,22,0.0
256,DE_Balance,DE_Battery,2030,1,1.0,1.0,23,24,0.0
257,FR_Solar,FR_Balance,2030,1,1.0,1.0,1,2,0.0
258,FR_Solar,FR_Balance,2030,1,1.0,1.0,3,4,0.0
259,FR_Solar,FR_Balance,2030,1,1.0,1.0,5,6,0.12372608716981133
260,FR_Solar,FR_Balance,2030,1,1.0,1.0,7,8,814.1541951520177
261,FR_Solar,FR_Balance,2030,1,1.0,1.0,9,10,5891.558410534416
262,FR_Solar,FR_Balance,2030,1,1.0,1.0,11,12,10827.084618562414
263,FR_Solar,FR_Balance,2030,1,1.0,1.0,13,14,12638.907518729773
264,FR_Solar,FR_Balance,2030,1,1.0,1.0,15,16,11592.715154577285
265,FR_Solar,FR_Balance,2030,1,1.0,1.0,17,18,7769.30282810966
266,FR_Solar,FR_Balance,2030,1,1.0,1.0,19,20,2347.853547952188
267,FR_Solar,FR_Balance,2030,1,1.0,1.0,21,22,37.19740504754621
268,FR_Solar,FR_Balance,2030,1,1.0,1.0,23,24,0.0
269,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,1,2,36314.27018473957
270,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,3,4,33720.05284063063
271,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,5,6,31535.733987073178
272,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,7,8,29549.4170617479
273,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,9,10,22896.164386571258
274,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,11,12,17990.509420580085
275,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,13,14,19595.385928460208
276,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,15,16,23345.234811640523
277,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,17,18,26701.32162990481
278,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,19,20,28937.81116546811
279,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,21,22,35405.77703041783
280,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,23,24,38522.386475060935
281,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,1,2,0.0
282,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,3,4,0.0
283,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,5,6,0.0
284,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,7,8,0.0
285,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,9,10,0.0
286,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,11,12,0.0
287,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,13,14,0.0
288,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,15,16,0.0
289,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,17,18,0.0
290,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,19,20,0.0
291,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,21,22,0.0
292,FR_Wind_Offshore,FR_Balance,2030,1,1.0,1.0,23,24,0.0
293,FR_Coal,FR_Balance,2030,1,1.0,1.0,1,3,7242.373493775059
294,FR_Coal,FR_Balance,2030,1,1.0,1.0,4,6,7242.373493775059
295,FR_Coal,FR_Balance,2030,1,1.0,1.0,7,9,9888.0
296,FR_Coal,FR_Balance,2030,1,1.0,1.0,10,12,9888.0
297,FR_Coal,FR_Balance,2030,1,1.0,1.0,13,15,9888.0
298,FR_Coal,FR_Balance,2030,1,1.0,1.0,16,18,9888.0
299,FR_Coal,FR_Balance,2030,1,1.0,1.0,19,21,9888.0
300,FR_Coal,FR_Balance,2030,1,1.0,1.0,22,24,9888.0
301,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,1,2,0.0
302,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,3,4,0.0
303,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,5,6,0.0
304,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,7,8,0.0
305,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,9,10,0.0
306,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,11,12,0.0
307,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,13,14,0.0
308,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,15,16,0.0
309,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,17,18,0.0
310,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,19,20,0.0
311,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,21,22,0.0
312,FR_Nuclear,FR_Balance,2030,1,1.0,1.0,23,24,0.0
313,FR_CCGT,FR_Balance,2030,1,1.0,1.0,1,2,0.0
314,FR_CCGT,FR_Balance,2030,1,1.0,1.0,3,4,0.0
315,FR_CCGT,FR_Balance,2030,1,1.0,1.0,5,6,2944.7133782442083
316,FR_CCGT,FR_Balance,2030,1,1.0,1.0,7,8,6083.033760994788
317,FR_CCGT,FR_Balance,2030,1,1.0,1.0,9,10,6426.0
318,FR_CCGT,FR_Balance,2030,1,1.0,1.0,11,12,6426.0
319,FR_CCGT,FR_Balance,2030,1,1.0,1.0,13,14,1755.1623478564431
320,FR_CCGT,FR_Balance,2030,1,1.0,1.0,15,16,0.0
321,FR_CCGT,FR_Balance,2030,1,1.0,1.0,17,18,1023.3347612415376
322,FR_CCGT,FR_Balance,2030,1,1.0,1.0,19,20,6212.134232562395
323,FR_CCGT,FR_Balance,2030,1,1.0,1.0,21,22,6426.0
324,FR_CCGT,FR_Balance,2030,1,1.0,1.0,23,24,0.0
325,FR_OCGT,FR_Balance,2030,1,1.0,1.0,1,2,0.0
326,FR_OCGT,FR_Balance,2030,1,1.0,1.0,3,4,0.0
327,FR_OCGT,FR_Balance,2030,1,1.0,1.0,5,6,0.0
328,FR_OCGT,FR_Balance,2030,1,1.0,1.0,7,8,0.0
329,FR_OCGT,FR_Balance,2030,1,1.0,1.0,9,10,0.0
330,FR_OCGT,FR_Balance,2030,1,1.0,1.0,11,12,0.0
331,FR_OCGT,FR_Balance,2030,1,1.0,1.0,13,14,0.0
332,FR_OCGT,FR_Balance,2030,1,1.0,1.0,15,16,0.0
333,FR_OCGT,FR_Balance,2030,1,1.0,1.0,17,18,0.0
334,FR_OCGT,FR_Balance,2030,1,1.0,1.0,19,20,0.0
335,FR_OCGT,FR_Balance,2030,1,1.0,1.0,21,22,0.0
336,FR_OCGT,FR_Balance,2030,1,1.0,1.0,23,24,0.0
337,FR_Battery,FR_Balance,2030,1,1.0,1.0,1,2,0.0
338,FR_Battery,FR_Balance,2030,1,1.0,1.0,3,4,0.0
339,FR_Battery,FR_Balance,2030,1,1.0,1.0,5,6,0.0
340,FR_Battery,FR_Balance,2030,1,1.0,1.0,7,8,0.0
341,FR_Battery,FR_Balance,2030,1,1.0,1.0,9,10,674.7976798653451
342,FR_Battery,FR_Balance,2030,1,1.0,1.0,11,12,3.7419704090848427
343,FR_Battery,FR_Balance,2030,1,1.0,1.0,13,14,0.0
344,FR_Battery,FR_Balance,2030,1,1.0,1.0,15,16,0.0
345,FR_Battery,FR_Balance,2030,1,1.0,1.0,17,18,0.0
346,FR_Battery,FR_Balance,2030,1,1.0,1.0,19,20,0.0
347,FR_Battery,FR_Balance,2030,1,1.0,1.0,21,22,678.53965027443
