id,asset,year,rep_period,time_block_start,time_block_end,solution
1,BE_Battery,2030,1,1,1,1702.644990101282
2,BE_Battery,2030,1,2,2,0.0
3,BE_Battery,2030,1,3,3,0.0
4,BE_Battery,2030,1,4,4,1463.904785983096
5,BE_Battery,2030,1,5,5,1736.8543342124738
6,BE_Battery,2030,1,6,6,1702.644990101282
7,BE_Battery,2030,1,7,7,0.0
8,BE_Battery,2030,1,8,8,0.0
9,BE_Battery,2030,1,9,9,483.3225166883649
10,BE_Battery,2030,1,10,10,0.0
11,BE_Battery,2030,1,11,11,0.0
12,BE_Battery,2030,1,12,12,0.0
13,BE_Battery,2030,1,13,13,0.0
14,BE_Battery,2030,1,14,14,0.0
15,BE_Battery,2030,1,15,15,0.0
16,BE_Battery,2030,1,16,16,34.20934411119174
17,BE_Battery,2030,1,17,17,1736.8543342124738
18,BE_Battery,2030,1,18,18,1736.8543342124738
19,BE_Battery,2030,1,19,19,575.9579154389422
20,BE_Battery,2030,1,20,20,66.37636294351601
21,BE_Battery,2030,1,21,21,0.0
22,BE_Battery,2030,1,22,22,0.0
23,BE_Battery,2030,1,23,23,0.0
24,BE_Battery,2030,1,24,24,0.0
25,BE_Battery,2030,2,1,1,0.0
26,BE_Battery,2030,2,2,2,0.0
27,BE_Battery,2030,2,3,3,76.33851297415936
28,BE_Battery,2030,2,4,4,76.33851297415936
29,BE_Battery,2030,2,5,5,1736.8543342124738
30,BE_Battery,2030,2,6,6,1736.8543342124738
31,BE_Battery,2030,2,7,7,538.0894439494489
32,BE_Battery,2030,2,8,8,0.0
33,BE_Battery,2030,2,9,9,0.0
34,BE_Battery,2030,2,10,10,0.0
35,BE_Battery,2030,2,11,11,0.0
36,BE_Battery,2030,2,12,12,0.0
37,BE_Battery,2030,2,13,13,0.0
38,BE_Battery,2030,2,14,14,106.15366340673717
39,BE_Battery,2030,2,15,15,0.0
40,BE_Battery,2030,2,16,16,1702.644990101282
41,BE_Battery,2030,2,17,17,1702.644990101282
42,BE_Battery,2030,2,18,18,1671.649202802536
43,BE_Battery,2030,2,19,19,437.041820345662
44,BE_Battery,2030,2,20,20,437.041820345662
45,BE_Battery,2030,2,21,21,437.041820345662
46,BE_Battery,2030,2,22,22,0.0
47,BE_Battery,2030,2,23,23,0.0
48,BE_Battery,2030,2,24,24,0.0
49,BE_Battery,2030,3,1,1,0.0
50,BE_Battery,2030,3,2,2,0.0
51,BE_Battery,2030,3,3,3,0.0
52,BE_Battery,2030,3,4,4,1702.644990101282
53,BE_Battery,2030,3,5,5,0.0
54,BE_Battery,2030,3,6,6,0.0
55,BE_Battery,2030,3,7,7,0.0
56,BE_Battery,2030,3,8,8,0.0
57,BE_Battery,2030,3,9,9,0.0
58,BE_Battery,2030,3,10,10,0.0
59,BE_Battery,2030,3,11,11,0.0
60,BE_Battery,2030,3,12,12,0.0
