id,asset,year,rep_period,time_block_start,time_block_end,solution
340,NL_Battery,2030,7,13,16,0.0
341,NL_Battery,2030,7,17,20,0.0
342,NL_Battery,2030,7,21,24,0.0
343,NL_Battery,2030,8,1,4,0.0
344,NL_Battery,2030,8,5,8,0.0
345,NL_Battery,2030,8,9,12,0.0
346,NL_Battery,2030,8,13,16,0.0
347,NL_Battery,2030,8,17,20,0.0
348,NL_Battery,2030,8,21,24,0.0
349,NL_Battery,2030,9,1,4,0.0
350,NL_Battery,2030,9,5,8,0.0
351,NL_Battery,2030,9,9,12,0.0
352,NL_Battery,2030,9,13,16,0.0
353,NL_Battery,2030,9,17,20,0.0
354,NL_Battery,2030,9,21,24,0.0
355,NL_Battery,2030,10,1,4,0.0
356,NL_Battery,2030,10,5,8,0.0
357,NL_Battery,2030,10,9,12,0.0
358,NL_Battery,2030,10,13,16,0.0
359,NL_Battery,2030,10,17,20,0.0
360,NL_Battery,2030,10,21,24,0.0
361,UK_Battery,2030,1,1,4,4.0523807553354345
362,UK_Battery,2030,1,5,8,4.0523807553354345
363,UK_Battery,2030,1,9,12,0.0
364,UK_Battery,2030,1,13,16,0.0
365,UK_Battery,2030,1,17,20,0.0
366,UK_Battery,2030,1,21,24,0.0
367,UK_Battery,2030,2,1,4,0.0
368,UK_Battery,2030,2,5,8,4.0523807553354345
369,UK_Battery,2030,2,9,12,4.0523807553354345
370,UK_Battery,2030,2,13,16,4.0523807553354345
371,UK_Battery,2030,2,17,20,0.0
372,UK_Battery,2030,2,21,24,0.0
373,UK_Battery,2030,3,1,4,4.0523807553354345
374,UK_Battery,2030,3,5,8,4.0523807553354345
375,UK_Battery,2030,3,9,12,0.0
376,UK_Battery,2030,3,13,16,0.0
377,UK_Battery,2030,3,17,20,0.0
378,UK_Battery,2030,3,21,24,0.0
379,UK_Battery,2030,4,1,4,4.0523807553354345
380,UK_Battery,2030,4,5,8,0.0
381,UK_Battery,2030,4,9,12,0.0
382,UK_Battery,2030,4,13,16,4.0523807553354345
383,UK_Battery,2030,4,17,20,0.0
384,UK_Battery,2030,4,21,24,0.0
385,UK_Battery,2030,5,1,4,4.0523807553354345
386,UK_Battery,2030,5,5,8,4.0523807553354345
387,UK_Battery,2030,5,9,12,0.0
388,UK_Battery,2030,5,13,16,0.0
389,UK_Battery,2030,5,17,20,0.0
390,UK_Battery,2030,5,21,24,0.0
391,UK_Battery,2030,6,1,4,4.0523807553354345
392,UK_Battery,2030,6,5,8,4.0523807553354345
393,UK_Battery,2030,6,9,12,0.0
394,UK_Battery,2030,6,13,16,4.0523807553354345
395,UK_Battery,2030,6,17,20,0.0
396,UK_Battery,2030,6,21,24,0.0
397,UK_Battery,2030,7,1,4,4.0523807553354345
398,UK_Battery,2030,7,5,8,4.0523807553354345
399,UK_Battery,2030,7,9,12,0.0
400,UK_Battery,2030,7,13,16,4.0523807553354345
401,UK_Battery,2030,7,17,20,0.0
402,UK_Battery,2030,7,21,24,0.0
403,UK_Battery,2030,8,1,4,0.0
